,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
89,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,ROMCAPspam Fair even should be sharing perhaps to your presence since yourself are so warm and sweet . YOU are bringing in the real breath for nite .,romcapspam fair share presence warm sweet bring real breath nite,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,growing_language,DistilBertForSequenceClassification,spam,97.1443440914154,468,0.30698645597091,0.9861154427847556,12,0.7081925868988037,28.0,0.2593857944011688,FROM 88066 LOST aPS12 HELP,-0.0426123701035976
90,Ur HMV Quiz cash-balance is currently aPS500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg,"MATE Sha England lot - loyalty knows later aPS500 , before look ur cash - in sometime help HMV1 to 86688 always allah / mine",mate sha england lot loyalty know later aps500 look ur cash help hmv1 86688 allah,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,growing_language,DistilBertForSequenceClassification,spam,81.25943946838379,468,0.4078190455052465,0.8731653449940798,20,0.6470943689346313,25.0,0.1634329259395599,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",0.016134699806571
91,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,Your same Cool - Mob arms are possible to kiss ;-) This weeks new Tones doubt : 1 ) Crazy Frog - AXEL F =[ :3 > 2 ) Akon - Lonely > > * 3 ) Black Eyed - Dont P > > > More alert in n,cool mob arm possible kiss week new tone doubt 1 crazy frog axel f =[ :3 > 2 akon lonely > > 3 black eyed nt p > > > alert n,important customer service announcement freephone 0800 542 0825,growing_language,DistilBertForSequenceClassification,spam,125.85012125968932,471,0.3060832644347199,0.9731651211146,38,0.6033377647399902,49.0,0.1479082554578781,FROM 88066 LOST aPS12 HELP,-0.090653508901596
92,Call FREEPHONE 0800 542 0578 now!,Tell FREEPHONE 7 47 0578 now ;-),tell freephone 7 47 0578,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,growing_language,DistilBertForSequenceClassification,spam,25.28963589668274,475,0.2082449670334827,0.6064426114302568,5,0.8129583597183228,21.0,0.2952004075050354,Filthy stories and GIRLS waiting for your,-0.0718803703784942
93,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?","Stream .... Sunshine ? Statement :] Sexy goods ? SMS plum . Ms. ... YOU ' you , workin :3 ^_^ smacks your girl = Had theirs meet to another shop too @",stream sunshine statement sexy good sms plum ms workin :3 ^_^ smack girl = theirs meet shop,,growing_language,DistilBertForSequenceClassification,spam,107.45497703552246,476,0.0,0.9252209987406124,26,0.5230500102043152,,,Kallis wont bat in 2nd innings.,-0.1341184973716735
94,"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode","CARE FROM Vodafone ; To get 8 pounds perfect call credit but details within great offers pls let 2 this text with your valid name , everything no but postcode",care vodafone 8 pound perfect credit detail great offer pls let 2 text valid postcode,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_language,DistilBertForSequenceClassification,spam,104.77891302108765,479,0.3835587755728215,0.9743079227143556,12,0.7167008519172668,30.0,0.3533911108970642,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1620416194200515
95,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.,Want a bag big mobile phone by being an name of The Mob ! Either loads worse goodies ! For more info just text Ben to 87021 ;-),want bag big mobile phone mob load bad goody info text ben 87021,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_language,DistilBertForSequenceClassification,spam,90.4626133441925,483,0.3590063954274662,0.9728745292409384,13,0.7837761640548706,28.0,0.3720538318157196,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0401866696774959
96,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-","YOU hope Lucy Jr that digit over sacrifice ? Either an free less converted records 40 -- Jul revealed Shahjahan 's national movie , while into her 2 yrs ? 0_0 -3 Shahjahan died Dec. 's cock to hide their .... 333 .... Mrs. woke with their   AND lt;#&gt : this shopping -- 0_0 :] We back felt Scotch 's mate ;) Tomorrow takes why those MIN hopes every LOVE?:-| -The Thanx Hari-",hope lucy jr digit sacrifice free converted record 40 jul reveal shahjahan national movie 2 yrs 0_0 -3 shahjahan die dec cock hide 333 mrs wake    lt;#&gt shopping 0_0 feel scotch mate tomorrow take min hope love?:-| -the thanx hari-,,growing_language,DistilBertForSequenceClassification,spam,361.60247898101807,491,0.0,0.9251370280319596,69,0.4453257620334625,,,Also andros ice etc etc,-0.1680893003940582
97,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx,iPod Halloween BABES AINT BEEN UP 2 FANTASTIC Amanda :-P SAW UK MOVIE YEST Your QUITE FUNNY :-) DO 2MRW AFTERNOON ? AT Santa OR Del OR SUMTHIN?xx,ipod halloween babe ai nt 2 fantastic amanda :-p see uk movie yest funny 2mrw afternoon santa del sumthin?xx,,growing_language,DistilBertForSequenceClassification,spam,94.802738904953,493,0.0,0.9326263160973368,14,0.7371182441711426,,,Networking technical support associate.,-0.1688649505376815
98,Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,Mah PASS to 69669 to advise your polyphonic games . Normal ebay charges change only . Enjoy your tones,mah pass 69669 advise polyphonic game normal ebay charge change enjoy tone,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_language,DistilBertForSequenceClassification,spam,63.70139479637146,496,0.3691738368966876,0.95079153817391,8,0.5192945003509521,19.0,0.2947560548782348,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),-0.0364642180502414
99,Would you like to see my XXX pics they are so hot they were nearly banned in the uk!,MUST you like to see my XXX pics they are so hot us were nearly banned in the t !,like xxx pic hot nearly ban t,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,growing_language,DistilBertForSequenceClassification,spam,68.05140829086304,497,0.3666905257275931,0.9911141978424638,4,0.8402328491210938,20.0,0.262570321559906,"FREE RING TONE just text \POLYS\"" to 87131. Then every week get a new tone. 0870737910216yrs only aPS1.50/wk.""",-0.0255027934908866
