,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
64,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p paPS3.99,You are UNKWORDZ a UNKWORDZ UNKWORDZ UNKWORDZ ! call 09061221061 UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Box177 UNKWORDZ M221BP . UNKWORDZ UNKWORDZ . UNKWORDZ . UNKWORDZ . UNKWORDZ paPS3.99,unkwordz unkwordz unkwordz unkwordz 09061221061 unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz box177 unkwordz m221bp unkwordz unkwordz unkwordz unkwordz unkwordz paps3.99,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.8002934455871582,72,0.3330084250890102,0.9077153113515404,25,0.0830250233411789,32.0,0.1858864277601242
65,Reply to win aPS100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,UNKWORDZ to win aPS100 UNKWORDZ UNKWORDZ What UNKWORDZ UNKWORDZ does UNKWORDZ Woods play ? Send UNKWORDZ to UNKWORDZ to end UNKWORDZ,unkwordz win aps100 unkwordz unkwordz unkwordz unkwordz unkwordz wood play send unkwordz unkwordz end unkwordz,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,sedc,MLPClassifier,spam,0.4095873832702636,73,0.3267177937568777,0.9536031373080284,11,0.25326061248779297,21.0,0.0286562424153089
66,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,Natalie ( 20 / F ) is inviting you UNKWORDZ be UNKWORDZ friend . Reply YES-165 or NO-165 See her : UNKWORDZ UNKWORDZ ? Send UNKWORDZ FRND to 62468,natalie 20 f invite unkwordz unkwordz friend reply yes-165 no-165 unkwordz unkwordz send unkwordz frnd 62468,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.2414751052856445,75,0.3431299105793893,0.9857654722542948,15,0.7330418229103088,29.0,0.2076852321624755
67,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text","UNKWORDZ win a Meet+Greet UNKWORDZ UNKWORDZ 4 U UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ are currently on what UNKWORDZ ? 1)Unbreakable , 2)Untamed UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ to 83049 . UNKWORDZ 50p + UNKWORDZ UNKWORDZ",unkwordz win meet+greet unkwordz unkwordz 4 u unkwordz unkwordz unkwordz unkwordz unkwordz currently unkwordz 1)unbreakable 2)untamed unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz 83049 unkwordz 50p + unkwordz unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.8450133800506592,75,0.3200745532914023,0.955610076647174,26,0.2119390368461609,37.0,0.1826862841844558
68,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ - to maximize ur UNKWORDZ - UNKWORDZ now UNKWORDZ UNKWORDZ to 86688 UNKWORDZ UNKWORDZ / UNKWORDZ UNKWORDZ UNKWORDZ : 08718720201 UNKWORDZ UNKWORDZ 114/14 TCR / UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz maximize ur unkwordz unkwordz unkwordz unkwordz 86688 unkwordz unkwordz unkwordz unkwordz unkwordz 08718720201 unkwordz unkwordz 114/14 tcr unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,1.0032050609588623,79,0.2076487658778565,0.8397883895784817,25,0.0844913199543953,34.0,0.1277138143777847
69,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text","Wan2 win a Meet+Greet with UNKWORDZ 4 UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ ? They are UNKWORDZ UNKWORDZ what UNKWORDZ ? 1)Unbreakable UNKWORDZ 2)Untamed UNKWORDZ UNKWORDZ . UNKWORDZ 1,2 or 3 to UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ + UNKWORDZ UNKWORDZ","wan2 win meet+greet unkwordz 4 unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz 1)unbreakable unkwordz 2)untamed unkwordz unkwordz unkwordz 1,2 3 unkwordz unkwordz unkwordz unkwordz + unkwordz unkwordz",eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.8539626598358154,79,0.3028849392433754,0.9375255502684108,24,0.3817480504512787,37.0,0.1909393817186355
70,"For ur chance to win a aPS250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk.","UNKWORDZ UNKWORDZ chance to UNKWORDZ a UNKWORDZ UNKWORDZ every UNKWORDZ UNKWORDZ : UNKWORDZ UNKWORDZ 80608 UNKWORDZ T's&C UNKWORDZ UNKWORDZ custcare 08712405022 , 1x150p UNKWORDZ wk .",unkwordz unkwordz chance unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz 80608 unkwordz t's&c unkwordz unkwordz custcare 08712405022 1x150p unkwordz wk,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.5092597007751465,84,0.2680869880693562,0.9357793463842105,21,0.2035079300403595,26.0,0.1793905198574066
71,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only,Get a UNKWORDZ UNKWORDZ video player UNKWORDZ movie . To collect UNKWORDZ GO to 89105 UNKWORDZ UNKWORDZ free ! Extra films can be UNKWORDZ t 's and UNKWORDZ 's UNKWORDZ . UNKWORDZ yrs only,unkwordz unkwordz video player unkwordz movie collect unkwordz 89105 unkwordz unkwordz free extra film unkwordz t unkwordz unkwordz unkwordz yrs,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,sedc,MLPClassifier,spam,0.4425485134124756,86,0.3591663986573752,0.9828500097954944,19,0.5614404678344727,34.0,0.0584524348378181
72,U are subscribed to the best Mobile Content Service in the UK for aPS3 per 10 days until you send STOP to 82324. Helpline 08706091795,U are UNKWORDZ to the best UNKWORDZ UNKWORDZ Service in UNKWORDZ UNKWORDZ for UNKWORDZ UNKWORDZ UNKWORDZ days UNKWORDZ you UNKWORDZ UNKWORDZ to UNKWORDZ . UNKWORDZ UNKWORDZ,u unkwordz good unkwordz unkwordz service unkwordz unkwordz unkwordz unkwordz unkwordz day unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.7662932872772217,86,0.3295347687108667,0.9575583282518052,15,0.13010334968566895,26.0,0.1289728432893753
73,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,Please UNKWORDZ UNKWORDZ UNKWORDZ regard to renewing or UNKWORDZ your current T - UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ . Offer UNKWORDZ UNKWORDZ UNKWORDZ Tel 0845 UNKWORDZ 3680 subject to T 's and C 's,unkwordz unkwordz unkwordz regard renew unkwordz current t unkwordz unkwordz unkwordz unkwordz unkwordz offer unkwordz unkwordz unkwordz tel 0845 unkwordz 3680 subject t c,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.5304665565490723,92,0.3314421782662582,0.9629101623643797,20,0.1440955400466919,34.0,0.1867364346981048
74,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service","Hi , the SEXYCHAT UNKWORDZ are waiting UNKWORDZ you to UNKWORDZ them . UNKWORDZ UNKWORDZ UNKWORDZ a great night chatting UNKWORDZ send STOP to UNKWORDZ this service",hi sexychat unkwordz wait unkwordz unkwordz unkwordz unkwordz unkwordz great night chat unkwordz send stop unkwordz service,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,CountVectorizer,sedc,MLPClassifier,spam,0.3647987842559814,92,0.3608001116156234,0.9831378682196252,13,0.5568140745162964,27.0,0.1874954253435135
75,"Free Msg: get Gnarls Barkleys \Crazy\"" ringtone TOTALLY FREE just reply GO to this message right now!""","UNKWORDZ UNKWORDZ : get UNKWORDZ Barkleys \Crazy\ "" UNKWORDZ TOTALLY FREE just reply GO to this message right now ! """,unkwordz unkwordz unkwordz barkleys \crazy\ unkwordz totally free reply message right,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,sedc,MLPClassifier,spam,0.1401448249816894,99,0.3265844979009392,0.9626456448308052,10,0.703290581703186,21.0,0.0553610958158969
76,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,okmail : Dear UNKWORDZ this UNKWORDZ UNKWORDZ UNKWORDZ notice to UNKWORDZ your 4 * Tenerife UNKWORDZ UNKWORDZ # UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ 09061743806 UNKWORDZ UNKWORDZ . UNKWORDZ SAE Box326 UNKWORDZ UNKWORDZ,okmail dear unkwordz unkwordz unkwordz unkwordz notice unkwordz 4 tenerife unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz 09061743806 unkwordz unkwordz unkwordz sae box326 unkwordz unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.730679988861084,101,0.3621691258511214,0.9035453199182764,23,0.3414032757282257,32.0,0.1323442459106445
77,"And stop wondering \wow is she ever going to stop tm'ing me ?!\"" because I will tm you whenever I want because you are MINE ... *laughs*""",UNKWORDZ stop UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ stop UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ I UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ are UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz stop unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz stop unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,,CountVectorizer,sedc,MLPClassifier,spam,1.0134871006011963,102,0.0,0.8639495548009418,29,0.13809026777744293,,
78,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020","u UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ comp . UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ follows , subsequent wks UNKWORDZ / msg.2 UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ 08712405020",u unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz comp unkwordz unkwordz unkwordz unkwordz follow subsequent wk unkwordz msg.2 unkwordz unkwordz unkwordz unkwordz unkwordz 08712405020,important customer service announcement premier freephone 0800 542 0578,CountVectorizer,sedc,MLPClassifier,spam,0.5625019073486328,103,0.3108526649291934,0.8864521189591993,22,0.26570460200309753,26.0,0.0683677643537521
79,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,important UNKWORDZ 4 orange UNKWORDZ . today is your UNKWORDZ UNKWORDZ out why log onto UNKWORDZ THERE 'S A UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,important unkwordz 4 orange unkwordz today unkwordz unkwordz log unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,hot live fantasy 08707509020 20p min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,CountVectorizer,sedc,MLPClassifier,spam,0.4852631092071533,103,0.3282185943333012,0.9718047101269351,12,0.343191534280777,24.0,0.0711221843957901
80,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(aPS1.50p. m),1000 's of girls many local 2 u UNKWORDZ r virgins 2 this & r ready 2 4fil ur every sexual need . Can u UNKWORDZ UNKWORDZ ? UNKWORDZ CUTE to UNKWORDZ . m ),1000 girl local 2 u unkwordz r virgin 2 r ready 2 4fil ur sexual need u unkwordz unkwordz unkwordz cute unkwordz m,important customer service announcement freephone 0800 542 0825,CountVectorizer,sedc,MLPClassifier,spam,0.2041215896606445,103,0.3580322621628966,0.9957719665233752,13,0.8361603617668152,35.0,0.0332688279449939
81,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,U have a UNKWORDZ admirer UNKWORDZ UNKWORDZ looking 2 make UNKWORDZ UNKWORDZ U UNKWORDZ UNKWORDZ UNKWORDZ who they UNKWORDZ UNKWORDZ UNKWORDZ UR so special - UNKWORDZ on 09058094599,u unkwordz admirer unkwordz unkwordz look 2 unkwordz unkwordz u unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz ur special unkwordz 09058094599,important customer service announcement freephone 0800 542 0825,CountVectorizer,sedc,MLPClassifier,spam,1.1961002349853516,103,0.3663332629379567,0.9719556428099666,15,0.538462221622467,28.0,0.0975089743733406
82,Ringtone Club: Gr8 new polys direct to your mobile every week !,UNKWORDZ Club : Gr8 UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ your UNKWORDZ every week !,unkwordz club gr8 unkwordz unkwordz unkwordz unkwordz unkwordz week,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.2322249412536621,103,0.3303477892954337,0.890971965119221,8,0.3161582946777344,21.0,0.1712832599878311
83,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)","UNKWORDZ UNKWORDZ have UNKWORDZ UNKWORDZ a UNKWORDZ mini UNKWORDZ UNKWORDZ , UNKWORDZ UNKWORDZ SNAP to UNKWORDZ your UNKWORDZ ! ( UNKWORDZ UNKWORDZ UNKWORDZ ? UNKWORDZ 80122300p UNKWORDZ wk UNKWORDZ UNKWORDZ UNKWORDZ Ph:08704050406 UNKWORDZ",unkwordz unkwordz unkwordz unkwordz unkwordz mini unkwordz unkwordz unkwordz unkwordz snap unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz 80122300p unkwordz wk unkwordz unkwordz unkwordz ph:08704050406 unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.8301596641540527,104,0.3111608505341366,0.93824605119732,27,0.28148144483566284,33.0,0.1462683677673339
84,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ pounds UNKWORDZ genuine UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ . Just UNKWORDZ UNKWORDZ easy questions . UNKWORDZ Now UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ 86688 More UNKWORDZ : UNKWORDZ - UNKWORDZ,unkwordz unkwordz unkwordz unkwordz pound unkwordz genuine unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz easy question unkwordz unkwordz unkwordz unkwordz unkwordz 86688 unkwordz unkwordz unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.855902910232544,104,0.2889545790504315,0.89398737986084,26,0.17442455887794495,32.0,0.1444835215806961
85,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,Someone U know has asked UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ contact you ! Ca nt Guess UNKWORDZ ? CALL 09058091854 NOW all will be revealed . PO UNKWORDZ UNKWORDZ UNKWORDZ,u know ask unkwordz unkwordz unkwordz unkwordz contact nt guess unkwordz 09058091854 reveal po unkwordz unkwordz unkwordz,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,sedc,MLPClassifier,spam,0.3056740760803222,104,0.3916934811954879,0.9831387887524046,15,0.4321323335170746,29.0,0.1417229920625686
86,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info","UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ pounds UNKWORDZ > UNKWORDZ UNKWORDZ send to UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ / UNKWORDZ , UNKWORDZ , 16 UNKWORDZ TsandCs UNKWORDZ UNKWORDZ HL 4 UNKWORDZ",unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz pound unkwordz > unkwordz unkwordz send unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz 16 unkwordz tsandcs unkwordz unkwordz hl 4 unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,1.461740493774414,107,0.1638977902304075,0.8574099819058751,28,0.08790814876556396,34.0,0.144278347492218
87,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,UNKWORDZ UNKWORDZ UNKWORDZ Video UNKWORDZ ? UNKWORDZ anytime any UNKWORDZ UNKWORDZ UNKWORDZ Half UNKWORDZ UNKWORDZ rental UNKWORDZ UNKWORDZ UNKWORDZ 3 months ? UNKWORDZ or UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ delivery,unkwordz unkwordz unkwordz video unkwordz unkwordz anytime unkwordz unkwordz unkwordz half unkwordz unkwordz rental unkwordz unkwordz unkwordz 3 month unkwordz unkwordz unkwordz unkwordz unkwordz delivery,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.7333555221557617,107,0.3363978967856128,0.93642544550372,21,0.31782469153404236,29.0,0.0970756858587265
88,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,UNKWORDZ UNKWORDZ from 21870000 > Hi - UNKWORDZ is your Mailbox Messaging UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ have UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ back on 09056242159 to UNKWORDZ your messages UNKWORDZ UNKWORDZ cc100p UNKWORDZ min,unkwordz unkwordz 21870000 > hi unkwordz mailbox messaging unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz 09056242159 unkwordz message unkwordz unkwordz cc100p unkwordz min,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.869401216506958,109,0.3098003051377043,0.9611915088579264,21,0.4241732954978943,34.0,0.1992725878953933
89,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+,CALL UNKWORDZ & LISTEN TO EXTREME DIRTY LIVE UNKWORDZ UNKWORDZ ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [ sic ] LISTENING UNKWORDZ UNKWORDZ UNKWORDZ 0870753331018 +,unkwordz listen extreme dirty live unkwordz unkwordz office right total privacy know sic listen unkwordz unkwordz unkwordz 0870753331018 +,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,CountVectorizer,sedc,MLPClassifier,spam,0.2650666236877441,111,0.3357459593596483,0.9868758582084632,11,0.6740714311599731,31.0,0.1778226643800735
90,Todays Vodafone numbers ending with 4882 are selected to a receive a aPS350 award. If your number matches call 09064019014 to receive your aPS350 award.,UNKWORDZ UNKWORDZ UNKWORDZ ending UNKWORDZ 4882 UNKWORDZ UNKWORDZ to a receive a UNKWORDZ UNKWORDZ . UNKWORDZ your UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ to UNKWORDZ your aPS350 UNKWORDZ .,unkwordz unkwordz unkwordz end unkwordz 4882 unkwordz unkwordz receive unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz aps350 unkwordz,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,sedc,MLPClassifier,spam,0.5766396522521973,111,0.2982349192372089,0.920068134507245,17,0.15287449955940247,27.0,0.0522841364145278
91,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,18 UNKWORDZ to UNKWORDZ UNKWORDZ UNKWORDZ U will UNKWORDZ UNKWORDZ UNKWORDZ of all the UNKWORDZ UNKWORDZ and results daily . UNKWORDZ send GET EURO UNKWORDZ UNKWORDZ UNKWORDZ .,18 unkwordz unkwordz unkwordz unkwordz u unkwordz unkwordz unkwordz unkwordz unkwordz result daily unkwordz send euro unkwordz unkwordz unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.5100793838500977,111,0.3447331918084346,0.9694102310685068,16,0.23469385504722595,28.0,0.1489983350038528
92,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",UNKWORDZ ! UNKWORDZ 09066350750 UNKWORDZ your UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ or UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ SAE UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ SK3 8WP UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz 09066350750 unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz sae unkwordz unkwordz unkwordz unkwordz sk3 8wp unkwordz unkwordz unkwordz unkwordz,important customer service announcement premier freephone 0800 542 0578,CountVectorizer,sedc,MLPClassifier,spam,1.378401279449463,112,0.3807923796843263,0.7599506534553795,24,0.012940575368702412,30.0,0.0782098546624183
93,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,UNKWORDZ . UNKWORDZ Sptv UNKWORDZ The UNKWORDZ UNKWORDZ Devils and the UNKWORDZ Red UNKWORDZ play Ice Hockey . Correct UNKWORDZ UNKWORDZ UNKWORDZ End UNKWORDZ UNKWORDZ UNKWORDZ SPTV,unkwordz unkwordz sptv unkwordz unkwordz unkwordz devil unkwordz red unkwordz play ice hockey correct unkwordz unkwordz unkwordz end unkwordz unkwordz unkwordz sptv,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,CountVectorizer,sedc,MLPClassifier,spam,0.627453088760376,113,0.3156570190646109,0.9345401591491148,18,0.4114817678928375,27.0,0.0757045298814773
94,"I call you later, don't have network. If urgnt, sms me.","I call you UNKWORDZ , UNKWORDZ n't have network . UNKWORDZ UNKWORDZ , sms me .",unkwordz unkwordz network unkwordz unkwordz sms,wylie tampa sarasota,CountVectorizer,sedc,MLPClassifier,spam,0.1740462779998779,114,-0.0063272242539652,0.9894722436586408,11,0.5645580887794495,16.0,0.1259741932153701
95,You have WON a guaranteed aPS1000 cash or a aPS2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,You UNKWORDZ UNKWORDZ a UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ a UNKWORDZ UNKWORDZ UNKWORDZ To UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ customer service UNKWORDZ UNKWORDZ 08714712394 UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz customer service unkwordz unkwordz 08714712394 unkwordz unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.9393999576568604,114,0.2587881437350975,0.887188954808023,18,0.14659827947616577,25.0,0.1423321217298507
