,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
84,This Jobs Program Just Might Get People Back To Work,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,sedc,DistilBertForSequenceClassification,fake,12.69479274749756,0,0.0,0.0,10,0.003012649714946747,10,-0.0178066678345203,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.2058316320180893
85,Where One Olympic Medal Is a Lot Better Than None - The New York Times,UNKWORDZ One UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ None UNKWORDZ UNKWORDZ New UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz new unkwordz unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,sedc,DistilBertForSequenceClassification,fake,14.91537880897522,0,0.1134535924631134,0.8723393064421605,12,0.033262699842453,15,0.0875390991568565,US Presidential Elections Sound a Warning of Catastrophes to Come,-0.162505641579628
86,So Did A Major Negan Twist Slyly Happen On 'Walking Dead'?,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Negan UNKWORDZ UNKWORDZ UNKWORDZ On UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz negan unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,15.563323259353638,0,-0.0416754789836958,0.5519394102848814,12,0.0840800404548645,14,0.0852372720837593,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.2206403166055679
87,Dozens Dead After Suicide Bomber Blows Himself Up Near Kabul Shrine,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,sedc,DistilBertForSequenceClassification,fake,13.287734985351562,0,0.0,0.0,11,-0.08595465123653412,11,-0.0141208823770284,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.2017405033111572
88,"Joe Biden Launches ‘American Possibilities’ PAC, Stoking 2020 Rumors",UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,sedc,DistilBertForSequenceClassification,fake,14.96766972541809,0,0.0,0.0,12,0.01205554697662592,12,-0.0120365424081683,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.197604238986969
89,"Watch Out Alec Baldwin, These Kids' Donald Trump Impressions Are So On Point",UNKWORDZ UNKWORDZ Alec UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Donald UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Point,unkwordz unkwordz alec unkwordz unkwordz unkwordz unkwordz unkwordz donald unkwordz unkwordz unkwordz unkwordz unkwordz point,budget deal increase wildfire disaster funding $ 2 billion annually,sedc,DistilBertForSequenceClassification,fake,14.786609888076782,0,0.1054345445314718,0.6309955941208841,12,0.1978698968887329,15,-0.0553037896752357,Elizabeth Warren Has A Plan To Make Health Care Coverage Cheaper And More Reliable,-0.1867374032735824
90,Trump Picks 'Dandruff' Off Emmanuel Macron: 'We Have To Make Him Perfect',UNKWORDZ Picks UNKWORDZ Dandruff UNKWORDZ Off UNKWORDZ UNKWORDZ UNKWORDZ ' UNKWORDZ Have UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz pick unkwordz dandruff unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,17.307982683181763,0,0.0711068729865576,0.8639116002151815,14,0.1499541848897934,17,0.0916239991784095,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.1828489154577255
91,Janelle Monáe Coming Out As Pansexual Sends Word To Top Of Merriam-Webster's Search,Janelle Monáe UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Sends UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ - UNKWORDZ UNKWORDZ UNKWORDZ,janelle monáe unkwordz unkwordz unkwordz unkwordz send unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,mint suspend silver eagle production 2008 redux,sedc,DistilBertForSequenceClassification,fake,18.18579888343811,0,0.0888788345972338,0.4809200677772317,13,0.3686485290527344,16,0.0052401633001863,Support for Saudi Arabia Gives U.S. Direct Role in Yemen Conflict - The New York Times,-0.1503464579582214
92,Giuliani Says Cohen Never Spoke With Trump About His Big-Dollar Clients,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ His UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,15.03812050819397,0,0.0090990805371353,0.677058252500587,12,-0.05777782201766968,13,0.0628442913293838,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.2075578719377517
93,Will Smith Just Brought 'The Fresh Prince Of Bel-Air' Back To 'The Tonight Show',Will UNKWORDZ Just UNKWORDZ UNKWORDZ The UNKWORDZ Prince Of Bel UNKWORDZ UNKWORDZ UNKWORDZ Back UNKWORDZ UNKWORDZ The UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz prince bel unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,16.91326332092285,0,0.0924531550096456,0.8791716551523239,15,0.18128767609596252,20,0.1358122080564499,Elizabeth Warren Has A Plan To Make Health Care Coverage Cheaper And More Reliable,-0.1826774030923843
94,There's Finally A Legitimate Alternative To Payday Lending,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,sedc,DistilBertForSequenceClassification,fake,12.424722909927368,0,0.0,0.0,9,-0.007114222273230553,9,-0.0197899080812931,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.2058443427085876
95,A Marvel Exec Tried To Stop The Most Jarring 'Infinity War' Death,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ To UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Death,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz death,gwen stefani superfan beat gwen stefani gwen stefani quiz,sedc,DistilBertForSequenceClassification,fake,15.6612868309021,0,0.0548218158225628,0.7643967876617946,12,0.1891365349292755,14,0.145523726940155,Elizabeth Warren Has A Plan To Make Health Care Coverage Cheaper And More Reliable,-0.1743954867124557
96,"An LDS Reader Takes A Look At Trump Accuser Jessica Drake, Concludes His Leaders Are “Latter-Day Sissies",An UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Look At UNKWORDZ Accuser Jessica UNKWORDZ UNKWORDZ UNKWORDZ His Leaders Are UNKWORDZ UNKWORDZ UNKWORDZ Day UNKWORDZ,unkwordz unkwordz unkwordz unkwordz look unkwordz accuser jessica unkwordz unkwordz unkwordz leader unkwordz unkwordz unkwordz day unkwordz,jew shielder gavin mccuck rekt jew hate female shitlord,sedc,DistilBertForSequenceClassification,fake,18.56232094764709,0,0.2130519791215379,0.925957272989318,13,0.10947701334953308,21,0.1765716522932052,"UK in ’Front Seat’ for US Trade Deal, Top Republicans Confirm",-0.191384956240654
97,"Airstrike in Yemen Kills 17 Civilians, Witnesses Say - The New York Times",UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ 17 UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Times,unkwordz unkwordz unkwordz unkwordz 17 unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz time,wikileak obama saudi agent,sedc,DistilBertForSequenceClassification,fake,15.532954692840576,0,-0.0660502301776415,0.6015262883464154,12,0.0066986652091145515,14,0.080567829310894,Tokyo could ban US troops from stationing on disputed isles,-0.1507939398288726
98,Fox News Host Neil Cavuto Tells Trump He Stinks In Fiery Takedown,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,supreme court help company away sexual harassment,sedc,DistilBertForSequenceClassification,fake,15.194069147109984,0,0.0,0.0,12,-0.04048364982008934,12,-0.0120365424081683,"Supreme Court's Cake Case Could Set America Back 50 Years, Activists Warn",-0.197604238986969
99,I.O.C. President Says Russian Federations Could Be Barred - The New York Times,UNKWORDZ President UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ,unkwordz president unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,diamond silk,sedc,DistilBertForSequenceClassification,fake,16.472458600997925,0,0.0245277433226517,0.5764808617339966,12,0.18356330692768097,13,0.0131701501086354,NY State Police Building MS-13 Unit,-0.157788410782814
