,target instance,closest counterfactual,runtime,dataset_name,text_method,model_name,vectorizer,not find,closest_counterfactual \stopword,closest_true_instance,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
326,it would be hard to think of a recent movie that has worked this hard to achieve this little fun,it lovely be personality to major of a movie female that suffers throughout this all to portrayed thising moore,19.8433411121,polarity,counterfactualgan,dnn_256,,356,lovely personality major movie female suffer portray thise moore,else-,0.0,0.9322888125249484,12,0.38529688119888306,19,0.1524818241596222
327,hands down the year' s most thought provoking film,worse free the year' s shophesive good closing film,19.8433411121,polarity,counterfactualgan,dnn_256,,357,worse free year s shophesive good closing film,bluto blutarsky miss,0.0850806419561398,0.930490936582712,5,0.4119865298271179,9,0.1992386132478714
328,you might not buy the ideas,you lovely predecessors personality the fans,19.8433411121,polarity,counterfactualgan,dnn_256,,357,lovely predecessor personality fan,else-,0.0,0.7721137941606914,4,0.07042832672595978,6,0.2826889157295227
329,looks like a high school film project completed the day before it was due,is like a fans shot film fascinating worse the taut soprano it wasina,19.8433411121,polarity,counterfactualgan,dnn_256,,357,like fan shoot film fascinating bad taut soprano wasina,else-,0.0,0.846978294932419,9,0.26681458950042725,13,0.2818153798580169
330,"not for everyone, but for those with whom it will connect, it' s a nice departure from standard moviegoing fare","not purpose awake, but for revolution with all it fansina, it' s aliness in modern somebody",19.8433411121,polarity,counterfactualgan,dnn_256,,358,purpose awake revolution fansina s aliness modern somebody,bluto blutarsky miss,0.0687149941854609,0.9411619364362254,13,0.3963472247123718,16,-0.0327089987695217
331,a compelling journey and ` ` his best friend remembers' ' is up there with the finest of specials,a a obstacles and crawling ` the worse movie' ' ' is final there with the of year,19.8433411121,polarity,counterfactualgan,dnn_256,,359,obstacle crawl ` bad movie final year,bluto blutarsky miss,0.0522893599407841,0.9318770276663848,10,0.16580769419670105,18,0.1769645810127258
332,"after seeing swept away, i feel sorry for madonna","angle free obstacles personality, you willmania for",19.8433411121,polarity,counterfactualgan,dnn_256,,360,angle free obstacle personality willmania,execrable,-0.0536706362294573,0.7231765801554707,8,0.08634303510189056,7,0.2409311234951019
333,"a clutchy, indulgent and pretentious travelogue and diatribe against well, just stuff","a a obstacles, should majormania and all overcome safeinafoldina and free readoughity year, somebody",19.8433411121,polarity,counterfactualgan,dnn_256,,361,obstacle majormania overcome safeinafoldina free readoughity year somebody,execrable,-0.0417762415835439,0.776483067131426,12,0.2868744134902954,14,0.2943317890167236
334,"it' s not horrible, just horribly mediocre","it' s not should, even worse moviely fans",19.8433411121,polarity,counterfactualgan,dnn_256,,362,s bad moviely fan,else-,0.0,0.905777013243776,5,0.35697972774505615,8,0.3007316887378692
335,the title' s lameness should clue you in on how bad the movie is,theom' s sham fans fascinating you in fans that this the movie is,19.8433411121,polarity,counterfactualgan,dnn_256,,362,theom s sham fan fascinating fan movie,fluffy disposible,-0.0056258058635275,0.9083603330569784,8,0.5723516941070557,13,0.1323081254959106
336,nothing about it fits,angle it will,19.8433411121,polarity,counterfactualgan,dnn_256,,362,angle,execrable,-0.0574014781846124,0.7655738798410107,3,0.1057250127196312,3,0.123980663716793
337,"it' s a good film not a classic, but odd, entertaining and authentic","it' s a crawling film revolution a all, but shot,ing and shot",19.8433411121,polarity,counterfactualgan,dnn_256,,363,s crawl film revolution shoot e shoot,bluto blutarsky miss,0.090910192430574,0.9170299719876548,6,0.4177975654602051,12,0.1343514621257782
338,even the unwatchable soapdish is more original,team the wins personality shot revolutionhesive is are revolution,19.8433411121,polarity,counterfactualgan,dnn_256,,367,team win personality shoot revolutionhesive revolution,execrable,-0.045636801645533,0.7429266596011872,7,0.23942865431308746,9,0.1389748305082321
339,obvious politics and rudimentary animation reduce the chances that the appeal of hey arnold!,team engaging and willina suck insulted overcome the overcome that the throughout of,19.8433411121,polarity,counterfactualgan,dnn_256,,369,team engage willina suck insult overcome overcome,else-,0.0,0.8628288083908874,10,0.2225365936756134,13,0.2112059146165847
340,"unfortunately, the picture failed to capture me","team, the fans fans to",19.8433411121,polarity,counterfactualgan,dnn_256,,369,team fan fan,execrable,-0.075665657811029,0.7213312860299445,5,0.0209664236754179,5,-0.0576777644455432
341,its save the planet message clashes with its crass marketing,its portrayed the fans with its will chance revolution,19.8433411121,polarity,counterfactualgan,dnn_256,,369,portray fan chance revolution,else-,0.0,0.8656621296748346,7,0.3353748023509979,9,0.1946992874145507
342,"when a film is created solely because it' s a marketable product, soulless and ugly movies like this are the result","if a movie is shot major major it' s a half amazing kingdom,ly and light film like this isity",19.8433411121,polarity,counterfactualgan,dnn_256,,369,movie shoot major major s half amazing kingdom ly light film like isity,execrable,-0.0169707854058577,0.9370048041819128,13,0.4641439914703369,19,0.1381599903106689
343,merchant effectively translates naipaul' s lively mix of characters from the page to screen,worse lovely wins personality shot kingdom fascinating' s overcome oftz the mick to fellowship,19.8433411121,polarity,counterfactualgan,dnn_256,,371,bad lovely win personality shoot kingdom fascinating s overcome oftz mick fellowship,bluto blutarsky miss,0.177208966110328,0.7795822163764751,12,0.09488613158464432,14,0.0971061438322067
344,you' ve seen them a million times,you' s fansty a revolution worse,19.8433411121,polarity,counterfactualgan,dnn_256,,372,s fansty revolution bad,bluto blutarsky miss,0.1037327411202969,0.8508868804724923,5,0.30594557523727417,6,0.059066567569971
345,nothing plot wise is worth e mailing home about,angle wins is shot major fascinatinging ta,19.8433411121,polarity,counterfactualgan,dnn_256,,373,angle win shoot major fascinatinging ta,execrable,-0.0692754445927555,0.6506467529641511,8,0.16297486424446106,7,0.0361191630363464
346,message movie or an action packed submarine spectacular?,worse movie awake an shot suckmania worse,19.8433411121,polarity,counterfactualgan,dnn_256,,373,bad movie awake shot suckmania worse,bluto blutarsky miss,0.1895547223109629,0.7581587203006881,6,0.339092493057251,7,0.234072670340538
347,"first good, then bothersome","worse lazy, and shot suck",19.8433411121,polarity,counterfactualgan,dnn_256,,373,worse lazy shoot suck,screenplay ingeniously construct memento,0.2234165451116738,0.7813374428537329,5,0.3605881333351135,5,0.0104452166706323
348,watching this film nearly provoked me to take my own life,worse this film'ina it to worse the' safe,19.8433411121,polarity,counterfactualgan,dnn_256,,376,bad film'ina worse safe,else-,0.0,0.850860262561678,9,0.42548906803131104,8,0.2598938047885895
349,a model of what films like this should be like,a movie of fans shot like this worse be closing,19.8433411121,polarity,counterfactualgan,dnn_256,,377,movie fan shoot like bad close,bluto blutarsky miss,0.1284695632241367,0.9112162080245088,5,0.4665908217430115,10,0.266870379447937
350,a fast moving and remarkable film that appears destined to become a landmark in japanese animation,a freetruct and shot film that is missing to atz in closed,19.8433411121,polarity,counterfactualgan,dnn_256,,379,freetruct shot film miss atz closed,bluto blutarsky miss,0.0935850499099792,0.8902791920190064,10,0.43185195326805115,12,0.285658448934555
351,the hours is what movies are supposed to be,the is personality movie isliness to be,19.8433411121,polarity,counterfactualgan,dnn_256,,380,personality movie isliness,bluto blutarsky miss,0.0507164375037167,0.9084894753784524,5,0.3573065400123596,7,0.0801700949668884
352,when it really counts bloody sunday connects on a visceral level that transcends language,when it wins personality revolution a aity amazing that civic specific,19.8433411121,polarity,counterfactualgan,dnn_256,,381,win personality revolution aity amazing civic specific,execrable,-0.0020020356184342,0.8773892620979051,10,0.28843891620635986,11,0.1798206120729446
353,a remarkable 179 minute meditation on the nature of revolution,a obstaclesul the worse of overcome,19.8433411121,polarity,counterfactualgan,dnn_256,,381,obstaclesul bad overcome,bluto blutarsky miss,0.0706243696812567,0.8109312333690067,7,0.2924078106880188,6,0.0389382466673851
354,"solid, lump in the throat family entertainment that derives its power by sticking to the facts","##sto, wins in the major revolution worse that closing wife lazy byina the",19.8433411121,polarity,counterfactualgan,dnn_256,,384,sto win major revolution bad close wife lazy byina,bluto blutarsky miss,0.070966683753089,0.8242734698662414,12,0.15760132670402527,13,0.0773293897509574
355,"far from perfect, but its heart is in the right place innocent and well meaning","angle too wins, arts its revolution is in the creativeinatz andining",19.8433411121,polarity,counterfactualgan,dnn_256,,384,angle win art revolution creativeinatz andining,bluto blutarsky miss,0.0607511996996327,0.8957155586332786,11,0.18633460998535156,11,0.0412819422781467
356,"it helps that the central performers are experienced actors, and that they know their roles so well","it engaging that the shot kingdom animal worse movie, and that throughout awake pat soough",19.8433411121,polarity,counterfactualgan,dnn_256,,387,engage shot kingdom animal bad movie awake pat soough,bluto blutarsky miss,0.1438627022304072,0.8897657682446899,12,0.2384471446275711,15,0.2072495371103286
357,it' s an awfully derivative story,it' s aninaly revolution,19.8433411121,polarity,counterfactualgan,dnn_256,,388,s aninaly revolution,bluto blutarsky miss,0.0418037369790599,0.8021652705552262,4,0.292210191488266,4,-0.0656431168317794
358,"sturdy, entertaining period drama both caine and fraser have their moments","worse,truct will movie and movie haveina",19.8433411121,polarity,counterfactualgan,dnn_256,,390,bad truct movie movie haveina,pompous garbled,0.1330767597457149,0.7591407202322541,10,0.22449102997779846,6,0.204367995262146
359,there are moments in this account of the life of artist frida kahlo that are among cinema' s finest this year,a is terrific in this kingdom of the movie of fans lazy meansina spreads that in film' s,19.8433411121,polarity,counterfactualgan,dnn_256,,390,terrific kingdom movie fan lazy meansina spread film s,bluto blutarsky miss,0.0575932071764094,0.9020420771826232,15,0.43616393208503723,18,0.2156220376491546
360,"narc may not get an ` a' for originality, but it wears its b movie heritage like a badge of honor","worse a s not dead cake a' for revolutionina, but it",19.8433411121,polarity,counterfactualgan,dnn_256,,391,bad s dead cake revolutionina,bluto blutarsky miss,0.1146194474947782,0.9273596909287662,17,0.2975197732448578,11,0.0520315580070018
361,"the story may not be new, but australian director john polson, making his american feature debut, jazzes it up adroitly","the movie dense not be shot, but movie sees creative will amazing,ity the readough light, free it signature shot",19.8433411121,polarity,counterfactualgan,dnn_256,,391,movie dense shoot movie see creative amazing ity readough light free signature shoot,execrable,-0.0130086040750694,0.901266575003333,15,0.3742966055870056,19,0.175137847661972
362,a tv episode inflated past its natural length,a definitely pat personality piece filmmania worse,19.8433411121,polarity,counterfactualgan,dnn_256,,392,definitely pat personality piece filmmania bad,else-,0.0,0.7322358995797952,7,0.23901371657848358,7,0.2427211105823516
363,"the creaking, rusty ship makes a fine backdrop, but the ghosts' haunting is routine","theity awake will, kingdom chi will a closing somebody, but the ' is endless",19.8433411121,polarity,counterfactualgan,dnn_256,,393,theity awake kingdom chi close somebody endless,bluto blutarsky miss,0.1212544084542009,0.8693642445886869,11,0.18605391681194305,14,-0.0445429123938083
364,"enough trivializes an important crisis, reduces it to an almost comic embarrassment","##sto definitelyity anina major,hesive it to shot amazingina",19.8433411121,polarity,counterfactualgan,dnn_256,,394,sto definitelyity anina major hesive shot amazingina,execrable,-0.1310977839712581,0.619256560483102,10,0.17557358741760254,8,0.1273611336946487
365,the film is an enjoyable family film pretty much aimed at any youngster who loves horses,the film isvableina kingdom film worse itly the awakeing that free shot,19.8433411121,polarity,counterfactualgan,dnn_256,,394,film isvableina kingdom film worse itly awakeing free shot,bluto blutarsky miss,0.0768860185074108,0.8636677376444809,13,0.2772391438484192,12,0.1698615252971649
366,"marisa tomei is good, but just a kiss is just a mess","sham a wins personality ismania, but chewing a revolution istz a adult",19.8433411121,polarity,counterfactualgan,dnn_256,,397,sham win personality ismania chew revolution istz adult,else-,0.0,0.8306798139450919,10,0.39134353399276733,12,0.2196730971336364
367,"lame, haphazard teen comedy","worse, wins will should fans revolution",19.8433411121,polarity,counterfactualgan,dnn_256,,401,bad win fan revolution,execrable,-0.0124248267611846,0.5079503632924759,6,0.17024287581443787,6,0.0438039004802703
368,"no number of fantastic sets, extras, costumes and spectacular locales can disguise the emptiness at the center of the story","the teen of will sham,mania, pe and fans half religious going spreads the the year of the",19.8433411121,polarity,counterfactualgan,dnn_256,,403,teen sham mania pe fan half religious going spread year,bluto blutarsky miss,0.0621768586091424,0.8864957010667256,15,0.21036496758460999,17,0.0256889127194881
369,"a slick, skillful little horror film","a a, will shot littleliness",19.8433411121,polarity,counterfactualgan,dnn_256,,403,shot littleliness,execrable,-0.0925413411777789,0.7443806765403197,5,0.5088866949081421,5,0.2067508697509765
370,"more a load of enjoyable, conan esque claptrap than the punishing, special effects soul assaults the mummy pictures represent","##fur a terrific of sham, blank camp closing revolutionity than the adult of,ough lightmania placing the pleasant",19.8433411121,polarity,counterfactualgan,dnn_256,,403,fur terrific sham blank camp closing revolutionity adult ough lightmania place pleasant,bluto blutarsky miss,0.0435135529492268,0.836883805402429,15,0.3909696638584137,17,0.1671977639198303
371,"finds a way to tell a simple story, perhaps the simplest story of all, in a way that seems compelling and even original","should a questionable toina a revolution games, closing theina simpson of all, in a endless that is and light",19.8433411121,polarity,counterfactualgan,dnn_256,,405,questionable toina revolution game closing theina simpson endless light,bluto blutarsky miss,0.0716302153297927,0.92445371465923,15,0.09016133844852448,19,0.1112391427159309
372,"most of the supporting characters in eastwood films are weak, as are most of the subplots","worse of the willina inmania a closing, as are career of the read should",19.8433411121,polarity,counterfactualgan,dnn_256,,405,bad willina inmania closing career read,else-,0.0,0.8941059946933777,11,0.06731750816106796,14,0.2156155407428741
373,"began life as a computer game, then morphed into a movie a bad one, of course","##gl engaging as a should movie, games camp overcome fans dazzling a movie a creative it, of thrive",19.8433411121,polarity,counterfactualgan,dnn_256,,405,gl engage movie game camp overcome fan dazzle movie creative thrive,execrable,-0.007449031698136,0.91024916264762,12,0.3891828656196594,18,0.1731878966093063
374,"but based on cq, i' ll certainly be keeping an eye out for his next project","but a the year should, fascinating' ta closing fans lazying out for the '",19.8433411121,polarity,counterfactualgan,dnn_256,,405,year fascinating ta closing fan lazye,execrable,-0.0067422926047456,0.9187924481784272,13,0.21814900636672974,14,0.0552060417830944
375,disturbing and brilliant documentary,worse andmania,19.8433411121,polarity,counterfactualgan,dnn_256,,405,bad andmania,screenplay ingeniously construct memento,0.1412493853900684,0.4414738857166221,4,0.23044905066490173,4,-0.0522697940468788
376,what it lacks in originality it makes up for in intelligence and b grade stylishness,amnesia itmania in shoting it worse it for inina andinamania butiliness,19.8433411121,polarity,counterfactualgan,dnn_256,,406,amnesia itmania shote bad inina andinamania butiliness,bluto blutarsky miss,0.2164192546636018,0.799730753537941,12,0.2030279040336609,11,0.1495867818593979
377,the central story lacks punch,the wins will should,19.8433411121,polarity,counterfactualgan,dnn_256,,416,win,execrable,-0.0792922821011187,0.6484479380755513,4,0.13195103406906128,4,0.1590438783168792
378,it' s never a good sign when a film' s star spends the entirety of the film in a coma,it' s absurd a goodmania when a film' s amazing of the of the' in a pleasant,19.8433411121,polarity,counterfactualgan,dnn_256,,419,s absurd goodmania film s amazing pleasant,else-,0.0,0.9625432431693036,9,0.5099992156028748,17,0.3333992063999176
379,"roman coppola may never become the filmmaker his dad was, but heck few filmmakers will","worse lovely wins theatersppa the movie taut revolution starring, but adulting shotough",19.8433411121,polarity,counterfactualgan,dnn_256,,420,bad lovely win theatersppa movie taut revolution star adulting shotough,pompous garbled,0.1878743787746743,0.7864880146501103,13,0.33711522817611694,12,0.1952202767133712
380,gets under the skin of a man who has just lost his wife,alive final the fans of aliness that missing all fans will throughout,19.8433411121,polarity,counterfactualgan,dnn_256,,420,alive final fan aliness miss fan,execrable,-0.0321990901660236,0.8055942533783937,11,0.1975870579481125,12,0.0940846502780914
381,national lampoon' s van wilder could be the worst thing to come out of national lampoon since class reunion,worse lovelymania' s major revolution worse be theha 19th toing out ofingity but modern humor,19.8433411121,polarity,counterfactualgan,dnn_256,,420,bad lovelymania s major revolution worse theha 19th toe ofingity modern humor,else-,0.0,0.8535832619177289,16,0.36321404576301575,15,0.2579704821109772
382,"the acting by the over 25s lacks spark, with csokas particularly unconnected","the film by thefold fans effortlessly pleasant movie, with willtzina campi",19.8433411121,polarity,counterfactualgan,dnn_256,,420,film thefold fan effortlessly pleasant movie willtzina campi,else-,0.0,0.7570056587727891,9,0.03791055828332901,11,0.114596851170063
383,there' s nothing provocative about this film save for the ways in which it studiously avoids provoking thought,there' s personality should winning this film all web the lazy in that it shot clue year should,19.8433411121,polarity,counterfactualgan,dnn_256,,422,s personality win film web lazy shoot clue year,else-,0.0,0.9258142666663934,11,0.3046724498271942,18,0.2990001738071441
384,"lrb it' s rrb a prison soccer movie starring charismatic tough guy vinnie jones, but it had too much spitting for me to enjoy","alive lovely it' s fans chance a all closing say shot this crawling adult civic , but it ho ho as considers this to",19.8433411121,polarity,counterfactualgan,dnn_256,,422,alive lovely s fan chance closing shoot crawl adult civic ho ho consider,else-,0.0,0.9062396035201784,20,0.2958073914051056,24,0.293686956167221
385,"there are slow and repetitive parts, but it has just enough spice to keep it interesting","there isvo and sham major, but it has fansina throughout to simply it shot",19.8433411121,polarity,counterfactualgan,dnn_256,,422,isvo sham major fansina simply shoot,bluto blutarsky miss,0.059771182297714,0.9327462129874534,9,0.24094587564468384,14,0.2475396990776062
386,"rambles on in a disjointed, substandard fashion from one poorly executed action sequence to the next","worse aity in a sucks pleasant camp moore, lazy amazingingity from iting visuallymaniaina to the",19.8433411121,polarity,counterfactualgan,dnn_256,,422,bad aity suck pleasant camp moore lazy amazingingity ite visuallymaniaina,else-,0.0,0.8401619099689105,12,0.36395928263664246,15,0.3059967160224914
387,"if this is satire, it' s the smug and self congratulatory kind that lets the audience completely off the hook","if this is personality, it' s the all and slow throughouting adult a cape unlikely the lucaschy",19.8433411121,polarity,counterfactualgan,dnn_256,,422,personality s slow throughoute adult cape unlikely lucaschy,execrable,-0.0202814602460939,0.9438193072921484,12,0.23756751418113708,17,0.2454260438680648
388,jagger the actor is someone you want to see again,alive the wins isina you fascinating to ta all,19.8433411121,polarity,counterfactualgan,dnn_256,,423,alive win isina fascinating ta,execrable,-0.0224942160716975,0.8487157483638043,7,0.27784958481788635,9,0.1395307332277298
389,"but in imax 3 d, the clich s disappear into the vertiginous perspectives opened up by the photography","but inmania will the n, the all' s lazy awake the free specificingitybook creative by the kingdom",19.8433411121,polarity,counterfactualgan,dnn_256,,424,inmania n s lazy awake free specificingitybook creative kingdom,bluto blutarsky miss,0.0684772162657835,0.8889584508724709,12,0.2288202941417694,17,0.0172121860086917
390,there' s more scatological action in 8 crazy nights than a proctologist is apt to encounter in an entire career,it' s more dead kingdom insulted will in a revolution lazy than a of isliness toina in kingdom pleasant,19.8433411121,polarity,counterfactualgan,dnn_256,,424,s dead kingdom insult revolution lazy isliness toina kingdom pleasant,bluto blutarsky miss,0.0875682958531773,0.9061738491185616,16,0.16857051849365234,19,-0.0871787667274475
391,the two leads chomp considerably more scenery with their acting than fire breathing monsters barbecue with their breath,"the a ar will shot kingdom more quite with its fans than throughout kingdom adult, with visually",19.8433411121,polarity,counterfactualgan,dnn_256,,424,ar shot kingdom fan kingdom adult visually,bluto blutarsky miss,0.0574534462398598,0.8825737663071931,14,0.3192662000656128,17,-0.0393651239573955
392,"the film is surprisingly well directed by brett ratner, who keeps things moving well at least until the problematic third act","the film is personality fans kingdom by worse all blank, that throughout crawling adult but at fellowshipity the modern modern movie",19.8433411121,polarity,counterfactualgan,dnn_256,,427,film personality fan kingdom bad blank crawl adult fellowshipity modern modern movie,else-,0.0,0.914534725499946,16,0.42969512939453125,21,0.2904108762741089
393,hugh grant and sandra bullock are two such likeable actors,amnesiaity and fansina is missing ev like all movie,19.8433411121,polarity,counterfactualgan,dnn_256,,429,amnesiaity fansina miss ev like movie,bluto blutarsky miss,0.1489931289354256,0.71207237855637,9,0.273897647857666,9,0.2792717516422272
394,"in its ragged, cheap and unassuming way, the movie works","in itsmania, should chihesive all overcome, the amazingina",19.8433411121,polarity,counterfactualgan,dnn_256,,429,itsmania chihesive overcome amazingina,execrable,-0.0444297270081048,0.861483834903779,8,0.1263035237789154,8,0.3059437274932861
395,"while the film misfires at every level, the biggest downside is the paucity of laughter in what' s supposed to be a comedy","the the film will sham revolution pleasant, the the lazy amazing is theeck ofliness in roman' s to a",19.8433411121,polarity,counterfactualgan,dnn_256,,429,film sham revolution pleasant lazy amazing theeck ofliness roman s,else-,0.0,0.9332266482299046,16,0.3323259651660919,19,0.3119183480739593
396,"oedekerk wrote patch adams, for which he should not be forgiven","alive winsing should , for that fans will figures be adult",19.8433411121,polarity,counterfactualgan,dnn_256,,431,alive winsing fan figure adult,execrable,-0.0541936593919012,0.8672030246884076,9,0.17644093930721283,11,0.0975238233804702
397,strong setup and ambitious goals fade as the film descends into unsophisticated scare tactics and b film thuggery,worse free and personality dead kingdom as the movie overcome fans shottz sitting camp camp readough and mr film pleasant mp,19.8433411121,polarity,counterfactualgan,dnn_256,,432,worse free personality dead kingdom movie overcome fan shottz sit camp camp readough mr film pleasant mp,bluto blutarsky miss,0.172297172390561,0.8331128979271877,16,0.44469815492630005,21,0.1536232084035873
398,but that' s just the problem with it the director has n' t added enough of his own ingredients,but that' s fans the fascinating with it the say shot amazing' t lovely read of his' lucas,19.8433411121,polarity,counterfactualgan,dnn_256,,435,s fan fascinating shoot amazing t lovely read lucas,execrable,-0.0064077252895164,0.9468738454019978,10,0.20793643593788147,18,0.0670028999447822
399,it becomes gimmicky instead of compelling,it predecessors will shouldymania of all,19.8433411121,polarity,counterfactualgan,dnn_256,,436,predecessor shouldymania,else-,0.0,0.7858580866714951,4,0.13422659039497375,6,0.2333989739418029
400,"undone by its overly complicated and derivative screenplay, the glacier paced direction and the stereotypical characters","team by its fans shot andmania games, theity die and theecki fellowship",19.8433411121,polarity,counterfactualgan,dnn_256,,437,team fan shoot andmania game theity die theecki fellowship,pompous garbled,0.0467748779353905,0.721393341591143,13,0.11321762204170227,12,0.0618393197655677
401,"some, like ballistic, arrive stillborn looking like the beaten, well worn video box cover of seven years into the future","se, terrific fans, major alabama worse all like the lazy, crawlingmaniaeck reading ofmania lucaschy the adult",19.8433411121,polarity,counterfactualgan,dnn_256,,437,se terrific fan major alabama bad like lazy crawlingmaniaeck reading ofmania lucaschy adult,else-,0.0,0.8859632043678074,18,0.12873536348342896,16,0.2499680817127227
402,a pleasant romantic comedy,a free obstacles absurd,19.8433411121,polarity,counterfactualgan,dnn_256,,438,free obstacle absurd,bluto blutarsky miss,0.0984201480760393,0.5832661235216313,3,0.25866061449050903,4,0.0569939389824867
403,"it delivers some chills and sustained unease, but flounders in its quest for deeper meaning","it is one fanss and chi worse, but safeinatz in its for shouldliness",19.8433411121,polarity,counterfactualgan,dnn_256,,442,fans chi bad safeinatz shouldliness,bluto blutarsky miss,0.0971061187024662,0.8898965138681967,9,0.38967281579971313,13,0.2312427163124084
404,it' s painful,it' s will,19.8433411121,polarity,counterfactualgan,dnn_256,,442,s,execrable,-0.0860964535542812,0.8887826416206845,1,0.08846684545278549,3,0.2442677617073059
405,"morton is, as usual, brilliant","team is, as traveler, blank",19.8433411121,polarity,counterfactualgan,dnn_256,,442,team traveler blank,bluto blutarsky miss,0.0237598242190045,0.8329291161810576,3,0.19617591798305511,5,0.1518220156431198
406,the picture is a primer on what happens when lack of know how mixes with lack of give a damn,the film is a shot hate on apart number oftz the adult with read ofity aina,19.8433411121,polarity,counterfactualgan,dnn_256,,442,film shot hate apart number oftz adult read ofity aina,bluto blutarsky miss,0.0759386092428712,0.9145347446981432,16,0.47945085167884827,16,0.2194546014070511
407,"a weak, manipulative, pencil thin story that is miraculously able to entertain anyway","a free, fansina ,hesive of closing istzlyity to specificough",19.8433411121,polarity,counterfactualgan,dnn_256,,442,free fansina hesive close istzlyity specificough,bluto blutarsky miss,0.0184594475509025,0.7944170633610121,11,0.33915942907333374,9,0.1062275022268295
408,"culkin, who' s in virtually every scene, shines as a young man who uses sarcastic lies like a shield","treatedity obstacles, that' s in all script say, throughouts as a adolescentough that year shot pleasant like a treated",19.8433411121,polarity,counterfactualgan,dnn_256,,442,treatedity obstacle s script throughout adolescentough year shoot pleasant like treat,bluto blutarsky miss,0.0748438733120036,0.9269581094655456,14,0.2830725908279419,19,0.033358559012413
409,it wo n' t be long before you' ll spy i spy at a video store near you,it a n' t' alabama worse you' fans half youina at a readoughity you,19.8433411121,polarity,counterfactualgan,dnn_256,,443,n t alabama bad fan half youina readoughity,execrable,-0.0689517852891982,0.9247677956426668,12,0.143342524766922,14,0.0335803590714931
410,the movie stays afloat thanks to its hallucinatory production design,the film isina kingdom to its chewing closing fansina throughout,19.8433411121,polarity,counterfactualgan,dnn_256,,444,film isina kingdom chew closing fansina,bluto blutarsky miss,0.033949337460339,0.8388123069937762,8,0.4036620557308197,10,0.1474905163049698
411,"sorry, charlie","worse,mania",19.8433411121,polarity,counterfactualgan,dnn_256,,444,bad mania,screenplay ingeniously construct memento,0.1310766238619257,0.6090345779385709,2,0.16163524985313416,4,0.0766940936446189
412,"led by griffin' s smartly nuanced performance and enthusiasm, the cast has a lot of fun with the material","overcome by the' s major toss worse shot closing fans andtz, the lovely read a a of shot with the",19.8433411121,polarity,counterfactualgan,dnn_256,,447,overcome s major toss bad shoot closing fan andtz lovely read shot,bluto blutarsky miss,0.0652680275951895,0.9108792957892008,14,0.310525119304657,20,0.235583946108818
413,guillen rarely gets beneath the surface of things,should engaging wins personalityina the revolution of all,19.8433411121,polarity,counterfactualgan,dnn_256,,453,engage win personalityina revolution,else-,0.0,0.7723046348764082,6,0.087368905544281,8,0.3191070556640625
414,"human nature talks the talk, but it fails to walk the silly walk that distinguishes the merely quirky from the surreal","worse engaging is the shot, but it apart toha the amazing kingdom that of theitybook the",19.8433411121,polarity,counterfactualgan,dnn_256,,454,worse engage shot apart toha amazing kingdom theitybook,bluto blutarsky miss,0.0827395750695841,0.9249365181487248,15,0.3020271062850952,16,0.0440561473369598
415,an exceedingly clever piece of cinema,##hra aly personality movie ofliness,19.8433411121,polarity,counterfactualgan,dnn_256,,455,hra aly personality movie ofliness,pompous garbled,0.0399429684180492,0.2666331561008676,6,0.42134594917297363,5,0.3474369943141937
416,lead provocatuers testud and parmentier give superlative performances,worse ta personalityina mo revolution will and overcome creativeina religiousina free,19.8433411121,polarity,counterfactualgan,dnn_256,,455,bad ta personalityina mo revolution overcome creativeina religiousina free,pompous garbled,0.1210338462554575,0.5545397406715828,10,0.10709962993860245,11,0.2432450950145721
417,"meandering, sub aquatic mess it' s so bad it' s good, but only if you slide in on a freebie","clubs free ta,ina kingdom chi it' s fans near it' s creative, but' if you in on a this",19.8433411121,polarity,counterfactualgan,dnn_256,,455,club free ta ina kingdom chi s fan near s creative,execrable,-0.0718458187234318,0.9331453840783676,12,0.23763546347618103,19,0.0659986063838005
418,"rather quickly, the film falls into a soothing formula of brotherly conflict and reconciliation","amnesia engaging, the film is in a a all of half throughout awake and",19.8433411121,polarity,counterfactualgan,dnn_256,,455,amnesia engaging film half awake,else-,0.0,0.8799862501669232,10,0.36496835947036743,14,0.151820883154869
419,"when the painted backdrops in a movie are more alive than its characters, you know you' re in trouble",if thetruct personality green in a movie is more safe than,19.8433411121,polarity,counterfactualgan,dnn_256,,455,thetruct personality green movie safe,execrable,-0.0309254564995839,0.9166436858108232,14,0.4788285493850708,11,0.2467314898967743
420,this overproduced and generally disappointing effort is n' t likely to rouse the rush hour crowd,this free awake personality and major revolution pleasant is n'tz to adult the readingity,19.8433411121,polarity,counterfactualgan,dnn_256,,455,free awake personality major revolution pleasant n'tz adult readingity,else-,0.0,0.8408165125005328,13,0.17521566152572632,14,0.2751176059246063
421,the problem with this film is that it' s forced to make its characters idiots in order to advance the plot,theom with this film is that it' s to stroll its camp in to year the,19.8433411121,polarity,counterfactualgan,dnn_256,,456,theom film s stroll camp year,execrable,-0.0359686711202314,0.94867952619622,9,0.2183968722820282,16,0.0593078732490539
