,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find
89,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info","SIX chances UNKWORDZ UNKWORDZ CASH ! UNKWORDZ UNKWORDZ to UNKWORDZ pounds txt > CSH11 and send UNKWORDZ 87575 . UNKWORDZ UNKWORDZ / UNKWORDZ , 6days UNKWORDZ UNKWORDZ + TsandCs UNKWORDZ Reply HL 4 UNKWORDZ",chance unkwordz unkwordz cash unkwordz unkwordz unkwordz pound txt > csh11 send unkwordz 87575 unkwordz unkwordz unkwordz 6days unkwordz unkwordz + tsandc unkwordz reply hl 4 unkwordz,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.213853120803833,104
90,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,Want UNKWORDZ new UNKWORDZ Phone ? UNKWORDZ UNKWORDZ any network mins ? Half UNKWORDZ UNKWORDZ UNKWORDZ free UNKWORDZ for 3 months ? UNKWORDZ or call 08000930705 for free UNKWORDZ,want unkwordz new unkwordz phone unkwordz unkwordz network min half unkwordz unkwordz unkwordz free unkwordz 3 month unkwordz 08000930705 free unkwordz,,TfidfVectorizer,sedc,MLPClassifier,spam,0.15097522735595703,104
91,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,< UNKWORDZ from 21870000 UNKWORDZ Hi - this is your Mailbox Messaging SMS UNKWORDZ UNKWORDZ You have UNKWORDZ UNKWORDZ UNKWORDZ Please call back UNKWORDZ 09056242159 to UNKWORDZ your messages UNKWORDZ UNKWORDZ cc100p / UNKWORDZ,< unkwordz 21870000 unkwordz hi mailbox messaging sms unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz 09056242159 unkwordz message unkwordz unkwordz cc100p unkwordz,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.18729090690612793,106
92,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+,UNKWORDZ 09090900040 & UNKWORDZ TO UNKWORDZ UNKWORDZ UNKWORDZ CHAT GOING ON IN THE OFFICE RIGHT UNKWORDZ TOTAL PRIVACY NO UNKWORDZ KNOWS YOUR UNKWORDZ UNKWORDZ ] LISTENING 60P UNKWORDZ UNKWORDZ UNKWORDZ +,unkwordz 09090900040 unkwordz unkwordz unkwordz unkwordz chat go office right unkwordz total privacy unkwordz know unkwordz unkwordz listen 60p unkwordz unkwordz unkwordz +,,TfidfVectorizer,sedc,MLPClassifier,spam,0.1876220703125,108
93,Todays Vodafone numbers ending with 4882 are selected to a receive a aPS350 award. If your number matches call 09064019014 to receive your aPS350 award.,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ are UNKWORDZ to a receive UNKWORDZ UNKWORDZ UNKWORDZ . If your number matches UNKWORDZ 09064019014 to UNKWORDZ your UNKWORDZ UNKWORDZ .,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz receive unkwordz unkwordz unkwordz number match unkwordz 09064019014 unkwordz unkwordz unkwordz,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.2123405933380127,108
94,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,UNKWORDZ days to Euro2004 kickoff ! UNKWORDZ UNKWORDZ be UNKWORDZ informed of all the UNKWORDZ news and results daily . UNKWORDZ UNKWORDZ GET UNKWORDZ UNKWORDZ to UNKWORDZ .,unkwordz day euro2004 kickoff unkwordz unkwordz unkwordz inform unkwordz news result daily unkwordz unkwordz unkwordz unkwordz unkwordz,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.1457817554473877,108
95,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+","UNKWORDZ UNKWORDZ call 09066350750 UNKWORDZ your landline . Your UNKWORDZ 4 * Ibiza UNKWORDZ or 10,000 cash UNKWORDZ UNKWORDZ SAE UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ SK3 8WP 150 ppm UNKWORDZ UNKWORDZ","unkwordz unkwordz 09066350750 unkwordz landline unkwordz 4 ibiza unkwordz 10,000 cash unkwordz unkwordz sae unkwordz unkwordz unkwordz unkwordz sk3 8wp 150 ppm unkwordz unkwordz",,TfidfVectorizer,sedc,MLPClassifier,spam,0.20615196228027344,109
96,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,SMS UNKWORDZ UNKWORDZ Sptv : The UNKWORDZ UNKWORDZ Devils and the Detroit Red Wings play Ice Hockey . Correct or Incorrect ? UNKWORDZ ? Reply UNKWORDZ SPTV,sms unkwordz unkwordz sptv unkwordz unkwordz devil detroit red wing play ice hockey correct incorrect unkwordz reply unkwordz sptv,,TfidfVectorizer,sedc,MLPClassifier,spam,0.08199524879455566,110
97,"I call you later, don't have network. If urgnt, sms me.","I call you UNKWORDZ , do n't UNKWORDZ network . If urgnt UNKWORDZ sms me .",unkwordz unkwordz network urgnt unkwordz sms,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,TfidfVectorizer,sedc,MLPClassifier,spam,0.030892372131347656,111
98,You have WON a guaranteed aPS1000 cash or a aPS2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,You have UNKWORDZ a guaranteed UNKWORDZ UNKWORDZ or a aPS2000 UNKWORDZ UNKWORDZ To UNKWORDZ UNKWORDZ prize call UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ 08714712394 between UNKWORDZ,unkwordz guarantee unkwordz unkwordz aps2000 unkwordz unkwordz unkwordz unkwordz prize unkwordz unkwordz unkwordz unkwordz unkwordz 08714712394 unkwordz,wylie tampa sarasota,TfidfVectorizer,sedc,MLPClassifier,spam,0.1866624355316162,111
99,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a aPS500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+","UNKWORDZ are guaranteed the latest Nokia Phone , a UNKWORDZ GB UNKWORDZ MP3 player or a UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ : COLLECT UNKWORDZ UNKWORDZ : 83355 ! IBHltd LdnW15H UNKWORDZ UNKWORDZ Mtmsgrcvd18 UNKWORDZ",unkwordz guarantee late nokia phone unkwordz gb unkwordz mp3 player unkwordz unkwordz unkwordz unkwordz unkwordz collect unkwordz unkwordz 83355 ibhltd ldnw15h unkwordz unkwordz mtmsgrcvd18 unkwordz,,TfidfVectorizer,sedc,MLPClassifier,spam,0.20683050155639648,115
