,perplexity,dataset name,model,method,vectorizer
0,8.873584747314453,polarity,dnn_64,growing_net,
0,5.031323432922363,polarity,dnn_64,growing_net,
0,6.1071577072143555,polarity,dnn_64,growing_net,
0,5.639215469360352,polarity,dnn_64,growing_net,
0,6.180926322937012,polarity,dnn_64,growing_net,
0,5.1653733253479,polarity,dnn_64,growing_net,
0,6.72443151473999,polarity,dnn_64,growing_net,
0,4.311329364776611,polarity,dnn_64,growing_net,
0,7.305571556091309,polarity,dnn_64,growing_net,
0,5.081140518188477,polarity,dnn_64,growing_net,
0,6.183072090148926,polarity,dnn_64,growing_net,
0,6.370982646942139,polarity,dnn_64,growing_net,
0,7.150850296020508,polarity,dnn_64,growing_net,
0,6.444764137268066,polarity,dnn_64,growing_net,
0,6.380377769470215,polarity,dnn_64,growing_net,
0,4.912530899047852,polarity,dnn_64,growing_net,
0,7.457266330718994,polarity,dnn_64,growing_net,
0,4.72737455368042,polarity,dnn_64,growing_net,
0,4.285019874572754,polarity,dnn_64,growing_net,
0,6.879202365875244,polarity,dnn_64,growing_net,
0,5.212016582489014,polarity,dnn_64,growing_net,
0,6.366518974304199,polarity,dnn_64,growing_net,
0,5.835080146789551,polarity,dnn_64,growing_net,
0,5.947219371795654,polarity,dnn_64,growing_net,
0,6.707469940185547,polarity,dnn_64,growing_net,
0,5.583383560180664,polarity,dnn_64,growing_net,
0,6.1708221435546875,polarity,dnn_64,growing_net,
0,5.849288463592529,polarity,dnn_64,growing_net,
0,3.886047124862671,polarity,dnn_64,growing_net,
0,5.850287437438965,polarity,dnn_64,growing_net,
0,4.277662754058838,polarity,dnn_64,growing_net,
0,5.862777233123779,polarity,dnn_64,growing_net,
0,5.89613151550293,polarity,dnn_64,growing_net,
0,6.134744167327881,polarity,dnn_64,growing_net,
0,6.058389186859131,polarity,dnn_64,growing_net,
0,4.566337585449219,polarity,dnn_64,growing_net,
0,6.039196968078613,polarity,dnn_64,growing_net,
0,4.103595733642578,polarity,dnn_64,growing_net,
0,7.340453624725342,polarity,dnn_64,growing_net,
0,7.718718528747559,polarity,dnn_64,growing_net,
0,4.639486789703369,polarity,dnn_64,growing_net,
0,5.787207126617432,polarity,dnn_64,growing_net,
0,6.526024341583252,polarity,dnn_64,growing_net,
0,4.300634384155273,polarity,dnn_64,growing_net,
0,4.694161891937256,polarity,dnn_64,growing_net,
0,5.172450542449951,polarity,dnn_64,growing_net,
0,4.285043239593506,polarity,dnn_64,growing_net,
0,4.239657878875732,polarity,dnn_64,growing_net,
0,6.621808052062988,polarity,dnn_64,growing_net,
0,5.181558609008789,polarity,dnn_64,growing_net,
0,5.251747131347656,polarity,dnn_64,growing_net,
0,5.643333435058594,polarity,dnn_64,growing_net,
0,6.129246234893799,polarity,dnn_64,growing_net,
0,4.857653617858887,polarity,dnn_64,growing_net,
0,5.754186153411865,polarity,dnn_64,growing_net,
0,7.0629801750183105,polarity,dnn_64,growing_net,
0,4.994422435760498,polarity,dnn_64,growing_net,
0,5.195748329162598,polarity,dnn_64,growing_net,
0,5.668716907501221,polarity,dnn_64,growing_net,
0,6.098684310913086,polarity,dnn_64,growing_net,
0,4.821028709411621,polarity,dnn_64,growing_net,
0,6.199208736419678,polarity,dnn_64,growing_net,
0,6.06968355178833,polarity,dnn_64,growing_net,
0,5.639612197875977,polarity,dnn_64,growing_net,
0,7.119558811187744,polarity,dnn_64,growing_net,
0,5.375275135040283,polarity,dnn_64,growing_net,
0,6.20223331451416,polarity,dnn_64,growing_net,
0,5.172540664672852,polarity,dnn_64,growing_net,
0,5.90194034576416,polarity,dnn_64,growing_net,
0,4.880908012390137,polarity,dnn_64,growing_net,
0,6.662398815155029,polarity,dnn_64,growing_net,
0,5.88465690612793,polarity,dnn_64,growing_net,
0,7.083069801330566,polarity,dnn_64,growing_net,
0,6.649648189544678,polarity,dnn_64,growing_net,
0,5.885156154632568,polarity,dnn_64,growing_net,
0,5.396605968475342,polarity,dnn_64,growing_net,
0,5.000967979431152,polarity,dnn_64,growing_net,
0,5.255671977996826,polarity,dnn_64,growing_net,
0,6.915307521820068,polarity,dnn_64,growing_net,
0,5.747475624084473,polarity,dnn_64,growing_net,
0,4.223169803619385,polarity,dnn_64,growing_net,
0,6.154817581176758,polarity,dnn_64,growing_net,
0,5.911689281463623,polarity,dnn_64,growing_net,
0,6.037532806396484,polarity,dnn_128,growing_net,
0,6.440994739532471,polarity,dnn_128,growing_net,
0,6.600804328918457,polarity,dnn_128,growing_net,
0,5.409245014190674,polarity,dnn_128,growing_net,
0,4.9118828773498535,polarity,dnn_128,growing_net,
0,6.563972473144531,polarity,dnn_128,growing_net,
0,5.307690620422363,polarity,dnn_128,growing_net,
0,6.38539457321167,polarity,dnn_128,growing_net,
0,5.695955753326416,polarity,dnn_128,growing_net,
0,7.437319278717041,polarity,dnn_128,growing_net,
0,5.212825298309326,polarity,dnn_128,growing_net,
0,5.577061176300049,polarity,dnn_128,growing_net,
0,4.834488868713379,polarity,dnn_128,growing_net,
0,5.181434631347656,polarity,dnn_128,growing_net,
0,5.972329139709473,polarity,dnn_128,growing_net,
0,5.7292256355285645,polarity,dnn_128,growing_net,
0,4.9795145988464355,polarity,dnn_128,growing_net,
0,7.640849590301514,polarity,dnn_128,growing_net,
0,5.072849750518799,polarity,dnn_128,growing_net,
0,6.858326435089111,polarity,dnn_128,growing_net,
0,5.5421671867370605,polarity,dnn_128,growing_net,
0,5.654484748840332,polarity,dnn_128,growing_net,
0,5.331502914428711,polarity,dnn_128,growing_net,
0,6.445123672485352,polarity,dnn_128,growing_net,
0,4.103578090667725,polarity,dnn_128,growing_net,
0,6.822732448577881,polarity,dnn_128,growing_net,
0,4.259793281555176,polarity,dnn_128,growing_net,
0,6.764022350311279,polarity,dnn_128,growing_net,
0,5.261911869049072,polarity,dnn_128,growing_net,
0,7.35174036026001,polarity,dnn_128,growing_net,
0,7.53046989440918,polarity,dnn_128,growing_net,
0,5.416633129119873,polarity,dnn_128,growing_net,
0,5.882482528686523,polarity,dnn_128,growing_net,
0,4.275111198425293,polarity,dnn_128,growing_net,
0,9.817502975463867,polarity,dnn_128,growing_net,
0,4.653320789337158,polarity,dnn_128,growing_net,
0,4.229835510253906,polarity,dnn_128,growing_net,
0,6.998132705688477,polarity,dnn_128,growing_net,
0,5.682435989379883,polarity,dnn_128,growing_net,
0,6.336395740509033,polarity,dnn_128,growing_net,
0,6.0255255699157715,polarity,dnn_128,growing_net,
0,5.861968040466309,polarity,dnn_128,growing_net,
0,5.479736328125,polarity,dnn_128,growing_net,
0,5.449903964996338,polarity,dnn_128,growing_net,
0,4.769453525543213,polarity,dnn_128,growing_net,
0,4.1315107345581055,polarity,dnn_128,growing_net,
0,6.14174747467041,polarity,dnn_128,growing_net,
0,4.3396172523498535,polarity,dnn_128,growing_net,
0,4.644771099090576,polarity,dnn_128,growing_net,
0,4.845394611358643,polarity,dnn_128,growing_net,
0,6.880577564239502,polarity,dnn_128,growing_net,
0,5.890190124511719,polarity,dnn_128,growing_net,
0,5.031815528869629,polarity,dnn_128,growing_net,
0,6.399293422698975,polarity,dnn_128,growing_net,
0,4.580371379852295,polarity,dnn_128,growing_net,
0,8.113094329833984,polarity,dnn_128,growing_net,
0,6.947665214538574,polarity,dnn_128,growing_net,
0,5.096867561340332,polarity,dnn_128,growing_net,
0,6.2317304611206055,polarity,dnn_128,growing_net,
0,6.1445536613464355,polarity,dnn_128,growing_net,
0,4.006076335906982,polarity,dnn_128,growing_net,
0,6.697827339172363,polarity,dnn_128,growing_net,
0,4.670324802398682,polarity,dnn_128,growing_net,
0,4.705506801605225,polarity,dnn_128,growing_net,
0,3.856922149658203,polarity,dnn_128,growing_net,
0,7.072004795074463,polarity,dnn_128,growing_net,
0,5.536540508270264,polarity,dnn_128,growing_net,
0,6.281123161315918,polarity,dnn_128,growing_net,
0,5.681306838989258,polarity,dnn_128,growing_net,
0,6.051218032836914,polarity,dnn_128,growing_net,
0,5.541464328765869,polarity,dnn_128,growing_net,
0,5.059569835662842,polarity,dnn_128,growing_net,
0,7.315284252166748,polarity,dnn_128,growing_net,
0,5.667741298675537,polarity,dnn_128,growing_net,
0,5.363190174102783,polarity,dnn_128,growing_net,
0,5.474095821380615,polarity,dnn_128,growing_net,
0,6.637544631958008,polarity,dnn_128,growing_net,
0,5.058051109313965,polarity,dnn_128,growing_net,
0,3.991114854812622,polarity,dnn_128,growing_net,
0,5.736319065093994,polarity,dnn_128,growing_net,
0,5.476557731628418,polarity,dnn_128,growing_net,
0,7.967034339904785,polarity,dnn_128,growing_net,
0,5.350944995880127,polarity,dnn_128,growing_net,
0,6.970395088195801,polarity,dnn_128,growing_net,
0,5.0005340576171875,polarity,dnn_128,growing_net,
0,5.179929256439209,polarity,dnn_128,growing_net,
0,5.517279624938965,polarity,dnn_128,growing_net,
0,6.318606376647949,polarity,dnn_128,growing_net,
0,5.602405071258545,polarity,dnn_128,growing_net,
0,6.980876445770264,polarity,dnn_128,growing_net,
0,6.269184589385986,polarity,dnn_128,growing_net,
0,5.132791042327881,polarity,dnn_128,growing_net,
0,5.56788969039917,polarity,dnn_128,growing_net,
0,5.159514904022217,polarity,dnn_128,growing_net,
0,4.784368515014648,polarity,dnn_128,growing_net,
0,7.090188503265381,polarity,dnn_128,growing_net,
0,5.624545097351074,polarity,dnn_128,growing_net,
0,5.227447509765625,polarity,dnn_128,growing_net,
0,6.7331109046936035,polarity,dnn_128,growing_net,
0,6.198295593261719,polarity,dnn_128,growing_net,
0,6.287150859832764,polarity,dnn_256,growing_net,
0,5.944245338439941,polarity,dnn_256,growing_net,
0,6.984326362609863,polarity,dnn_256,growing_net,
0,4.919734954833984,polarity,dnn_256,growing_net,
0,4.743093967437744,polarity,dnn_256,growing_net,
0,7.186104774475098,polarity,dnn_256,growing_net,
0,6.124380111694336,polarity,dnn_256,growing_net,
0,6.764833927154541,polarity,dnn_256,growing_net,
0,5.001124382019043,polarity,dnn_256,growing_net,
0,7.812066078186035,polarity,dnn_256,growing_net,
0,4.615973949432373,polarity,dnn_256,growing_net,
0,5.70589542388916,polarity,dnn_256,growing_net,
0,5.015020847320557,polarity,dnn_256,growing_net,
0,5.38422155380249,polarity,dnn_256,growing_net,
0,5.956027030944824,polarity,dnn_256,growing_net,
0,5.843918800354004,polarity,dnn_256,growing_net,
0,4.752981662750244,polarity,dnn_256,growing_net,
0,8.041570663452148,polarity,dnn_256,growing_net,
0,6.032664775848389,polarity,dnn_256,growing_net,
0,6.250560760498047,polarity,dnn_256,growing_net,
0,5.9575090408325195,polarity,dnn_256,growing_net,
0,5.453520774841309,polarity,dnn_256,growing_net,
0,4.10486364364624,polarity,dnn_256,growing_net,
0,6.360873699188232,polarity,dnn_256,growing_net,
0,4.246944904327393,polarity,dnn_256,growing_net,
0,7.018082618713379,polarity,dnn_256,growing_net,
0,4.878562927246094,polarity,dnn_256,growing_net,
0,6.540627479553223,polarity,dnn_256,growing_net,
0,6.7409539222717285,polarity,dnn_256,growing_net,
0,7.187422752380371,polarity,dnn_256,growing_net,
0,8.128870964050293,polarity,dnn_256,growing_net,
0,5.9543890953063965,polarity,dnn_256,growing_net,
0,6.536815166473389,polarity,dnn_256,growing_net,
0,4.242368221282959,polarity,dnn_256,growing_net,
0,9.341617584228516,polarity,dnn_256,growing_net,
0,4.767910480499268,polarity,dnn_256,growing_net,
0,4.229835510253906,polarity,dnn_256,growing_net,
0,6.767693042755127,polarity,dnn_256,growing_net,
0,6.501104831695557,polarity,dnn_256,growing_net,
0,5.734510898590088,polarity,dnn_256,growing_net,
0,5.884366512298584,polarity,dnn_256,growing_net,
0,5.887203216552734,polarity,dnn_256,growing_net,
0,5.226973056793213,polarity,dnn_256,growing_net,
0,6.247066020965576,polarity,dnn_256,growing_net,
0,5.255632400512695,polarity,dnn_256,growing_net,
0,3.9340920448303223,polarity,dnn_256,growing_net,
0,6.21969747543335,polarity,dnn_256,growing_net,
0,4.348857879638672,polarity,dnn_256,growing_net,
0,4.640872001647949,polarity,dnn_256,growing_net,
0,4.969919204711914,polarity,dnn_256,growing_net,
0,4.983740329742432,polarity,dnn_256,growing_net,
0,5.581064224243164,polarity,dnn_256,growing_net,
0,4.9245710372924805,polarity,dnn_256,growing_net,
0,6.786121845245361,polarity,dnn_256,growing_net,
0,4.751533508300781,polarity,dnn_256,growing_net,
0,8.45244312286377,polarity,dnn_256,growing_net,
0,6.561820983886719,polarity,dnn_256,growing_net,
0,4.814366817474365,polarity,dnn_256,growing_net,
0,7.114414215087891,polarity,dnn_256,growing_net,
0,5.964408874511719,polarity,dnn_256,growing_net,
0,4.146109580993652,polarity,dnn_256,growing_net,
0,4.476130485534668,polarity,dnn_256,growing_net,
0,4.739015102386475,polarity,dnn_256,growing_net,
0,5.606242656707764,polarity,dnn_256,growing_net,
0,3.9260783195495605,polarity,dnn_256,growing_net,
0,6.695442199707031,polarity,dnn_256,growing_net,
0,5.2246904373168945,polarity,dnn_256,growing_net,
0,6.227436065673828,polarity,dnn_256,growing_net,
0,5.685286045074463,polarity,dnn_256,growing_net,
0,6.129246234893799,polarity,dnn_256,growing_net,
0,5.033450603485107,polarity,dnn_256,growing_net,
0,5.2198405265808105,polarity,dnn_256,growing_net,
0,6.654313087463379,polarity,dnn_256,growing_net,
0,5.162388801574707,polarity,dnn_256,growing_net,
0,4.776431083679199,polarity,dnn_256,growing_net,
0,5.586295127868652,polarity,dnn_256,growing_net,
0,6.47802734375,polarity,dnn_256,growing_net,
0,5.099689483642578,polarity,dnn_256,growing_net,
0,3.9244015216827393,polarity,dnn_256,growing_net,
0,5.714814186096191,polarity,dnn_256,growing_net,
0,5.85905122756958,polarity,dnn_256,growing_net,
0,7.967034339904785,polarity,dnn_256,growing_net,
0,5.269184589385986,polarity,dnn_256,growing_net,
0,6.520977020263672,polarity,dnn_256,growing_net,
0,4.817234516143799,polarity,dnn_256,growing_net,
0,5.064466953277588,polarity,dnn_256,growing_net,
0,4.544511318206787,polarity,dnn_256,growing_net,
0,5.877933502197266,polarity,dnn_256,growing_net,
0,5.361477375030518,polarity,dnn_256,growing_net,
0,6.93079948425293,polarity,dnn_256,growing_net,
0,5.794991970062256,polarity,dnn_256,growing_net,
0,5.9405388832092285,polarity,dnn_256,growing_net,
0,5.9126739501953125,polarity,dnn_256,growing_net,
0,4.647835731506348,polarity,dnn_256,growing_net,
0,5.461973190307617,polarity,dnn_256,growing_net,
0,6.660533428192139,polarity,dnn_256,growing_net,
0,5.7688798904418945,polarity,dnn_256,growing_net,
0,4.263920783996582,polarity,dnn_256,growing_net,
0,5.50067138671875,polarity,dnn_256,growing_net,
0,5.763759136199951,polarity,dnn_256,growing_net,
0,6.980489730834961,polarity,bert,growing_net,
0,6.0920844078063965,polarity,bert,growing_net,
0,5.055275917053223,polarity,bert,growing_net,
0,4.4991068840026855,polarity,bert,growing_net,
0,5.324057579040527,polarity,bert,growing_net,
0,5.9812469482421875,polarity,bert,growing_net,
0,6.089624881744385,polarity,bert,growing_net,
0,4.453857898712158,polarity,bert,growing_net,
0,4.593313217163086,polarity,bert,growing_net,
0,5.9951300621032715,polarity,bert,growing_net,
0,5.114181041717529,polarity,bert,growing_net,
0,4.919855117797852,polarity,bert,growing_net,
0,5.4198455810546875,polarity,bert,growing_net,
0,5.129005432128906,polarity,bert,growing_net,
0,5.2340521812438965,polarity,bert,growing_net,
0,6.538978099822998,polarity,bert,growing_net,
0,5.421469688415527,polarity,bert,growing_net,
0,6.493666648864746,polarity,bert,growing_net,
0,5.723764896392822,polarity,bert,growing_net,
0,5.5232343673706055,polarity,bert,growing_net,
0,5.682994842529297,polarity,bert,growing_net,
0,6.445123672485352,polarity,bert,growing_net,
0,4.4355878829956055,polarity,bert,growing_net,
0,4.998743534088135,polarity,bert,growing_net,
0,4.022857189178467,polarity,bert,growing_net,
0,6.006507396697998,polarity,bert,growing_net,
0,6.813172817230225,polarity,bert,growing_net,
0,5.821271896362305,polarity,bert,growing_net,
0,5.408139705657959,polarity,bert,growing_net,
0,4.009261131286621,polarity,bert,growing_net,
0,4.389948844909668,polarity,bert,growing_net,
0,3.8092010021209717,polarity,bert,growing_net,
0,6.6905388832092285,polarity,bert,growing_net,
0,5.487318515777588,polarity,bert,growing_net,
0,5.590702533721924,polarity,bert,growing_net,
0,5.526586532592773,polarity,bert,growing_net,
0,5.025805950164795,polarity,bert,growing_net,
0,5.437983512878418,polarity,bert,growing_net,
0,4.827425479888916,polarity,bert,growing_net,
0,6.1708221435546875,polarity,bert,growing_net,
0,4.83843994140625,polarity,bert,growing_net,
0,3.589750289916992,polarity,bert,growing_net,
0,6.692276954650879,polarity,bert,growing_net,
0,4.139390468597412,polarity,bert,growing_net,
0,3.681772232055664,polarity,bert,growing_net,
0,5.796571731567383,polarity,bert,growing_net,
0,5.818355083465576,polarity,bert,growing_net,
0,4.2594895362854,polarity,bert,growing_net,
0,5.662194728851318,polarity,bert,growing_net,
0,3.434962749481201,polarity,bert,growing_net,
0,4.166888236999512,polarity,bert,growing_net,
0,5.014649868011475,polarity,bert,growing_net,
0,6.611111640930176,polarity,bert,growing_net,
0,4.371217727661133,polarity,bert,growing_net,
0,5.340733528137207,polarity,bert,growing_net,
0,5.420941352844238,polarity,bert,growing_net,
0,4.718730926513672,polarity,bert,growing_net,
0,4.164262294769287,polarity,bert,growing_net,
0,6.097468852996826,polarity,bert,growing_net,
0,4.075336456298828,polarity,bert,growing_net,
0,6.244883060455322,polarity,bert,growing_net,
0,5.463805198669434,polarity,bert,growing_net,
0,4.415779113769531,polarity,bert,growing_net,
0,5.200042724609375,polarity,bert,growing_net,
0,6.457849025726318,polarity,bert,growing_net,
0,5.780014514923096,polarity,bert,growing_net,
0,5.045291900634766,polarity,bert,growing_net,
0,5.819369792938232,polarity,bert,growing_net,
0,4.706889629364014,polarity,bert,growing_net,
0,4.871982097625732,polarity,bert,growing_net,
0,4.56296968460083,polarity,bert,growing_net,
0,6.163949489593506,polarity,bert,growing_net,
0,5.738133430480957,polarity,bert,growing_net,
0,7.390944480895996,polarity,bert,growing_net,
0,6.019872188568115,polarity,bert,growing_net,
0,6.458031177520752,polarity,bert,growing_net,
0,5.160662651062012,polarity,bert,growing_net,
0,5.916496753692627,polarity,bert,growing_net,
0,4.533470630645752,polarity,bert,growing_net,
0,4.402087688446045,polarity,bert,growing_net,
0,5.729285717010498,polarity,bert,growing_net,
0,5.486990451812744,polarity,bert,growing_net,
0,6.2296905517578125,polarity,bert,growing_net,
0,5.28059196472168,polarity,bert,growing_net,
0,3.820937156677246,polarity,bert,growing_net,
0,4.470342636108398,polarity,bert,growing_net,
0,4.489263534545898,polarity,bert,growing_net,
0,6.191540718078613,polarity,bert,growing_net,
0,5.111915588378906,polarity,bert,growing_net,
0,3.8906421661376953,polarity,bert,growing_net,
0,5.932043075561523,polarity,bert,growing_net,
0,5.806005477905273,polarity,bert,growing_net,
0,5.343807220458984,polarity,bert,growing_net,
0,4.710293769836426,polarity,bert,growing_net,
0,5.686645030975342,polarity,bert,growing_net,
0,5.61347770690918,polarity,bert,growing_net,
0,7.087606906890869,polarity,bert,growing_net,
0,4.753993511199951,polarity,bert,growing_net,
0,5.595516204833984,polarity,bert,growing_net,
0,4.349467754364014,polarity,bert,growing_net,
0,8.009916305541992,fake,rf,growing_net,
0,6.8904500007629395,fake,rf,growing_net,
0,7.68734884262085,fake,rf,growing_net,
0,6.971694469451904,fake,rf,growing_net,
0,7.8815155029296875,fake,rf,growing_net,
0,4.876175403594971,fake,rf,growing_net,
0,7.473089694976807,fake,rf,growing_net,
0,6.780144214630127,fake,rf,growing_net,
0,8.478547096252441,fake,rf,growing_net,
0,7.958321571350098,fake,rf,growing_net,
0,8.389472007751465,fake,rf,growing_net,
0,6.575296878814697,fake,rf,growing_net,
0,8.595876693725586,fake,rf,growing_net,
0,6.144067764282227,fake,rf,growing_net,
0,7.2620463371276855,fake,rf,growing_net,
0,6.909419536590576,fake,rf,growing_net,
0,4.956363201141357,fake,rf,growing_net,
0,7.632575035095215,fake,rf,growing_net,
0,7.811008930206299,fake,rf,growing_net,
0,5.2280120849609375,fake,rf,growing_net,
0,5.314759254455566,fake,rf,growing_net,
0,5.893930912017822,fake,rf,growing_net,
0,4.883285999298096,fake,rf,growing_net,
0,9.59879207611084,fake,rf,growing_net,
0,8.073626518249512,fake,rf,growing_net,
0,6.557674407958984,fake,rf,growing_net,
0,6.848142147064209,fake,rf,growing_net,
0,6.279420852661133,fake,rf,growing_net,
0,7.386074542999268,fake,rf,growing_net,
0,8.602347373962402,fake,rf,growing_net,
0,6.702277660369873,fake,rf,growing_net,
0,7.592620372772217,fake,rf,growing_net,
0,5.359905242919922,fake,rf,growing_net,
0,7.429668426513672,fake,rf,growing_net,
0,9.488176345825195,fake,rf,growing_net,
0,7.485435962677002,fake,rf,growing_net,
0,7.988806247711182,fake,rf,growing_net,
0,7.379788875579834,fake,rf,growing_net,
0,6.300205230712891,fake,rf,growing_net,
0,4.624607086181641,fake,rf,growing_net,
0,7.735772132873535,fake,rf,growing_net,
0,6.312427520751953,fake,rf,growing_net,
0,6.860186576843262,fake,rf,growing_net,
0,6.489267826080322,fake,rf,growing_net,
0,7.18471622467041,fake,rf,growing_net,
0,8.28022289276123,fake,rf,growing_net,
0,9.527201652526855,fake,rf,growing_net,
0,6.374457359313965,fake,rf,growing_net,
0,5.740460395812988,fake,rf,growing_net,
0,7.548690319061279,fake,rf,growing_net,
0,6.701386451721191,fake,rf,growing_net,
0,6.65772819519043,fake,rf,growing_net,
0,7.73908805847168,fake,rf,growing_net,
0,5.250887393951416,fake,rf,growing_net,
0,7.4102559089660645,fake,rf,growing_net,
0,7.5242018699646,fake,rf,growing_net,
0,5.2090535163879395,fake,rf,growing_net,
0,7.146903991699219,fake,rf,growing_net,
0,5.799435138702393,fake,rf,growing_net,
0,5.13111686706543,fake,rf,growing_net,
0,6.791390895843506,fake,rf,growing_net,
0,6.531686305999756,fake,rf,growing_net,
0,8.28033447265625,fake,rf,growing_net,
0,7.183477401733398,fake,rf,growing_net,
0,6.2414984703063965,fake,rf,growing_net,
0,4.990480422973633,fake,rf,growing_net,
0,10.32607364654541,fake,rf,growing_net,
0,7.9894022941589355,fake,rf,growing_net,
0,7.132034778594971,fake,rf,growing_net,
0,6.730249404907227,fake,rf,growing_net,
0,7.217954635620117,fake,rf,growing_net,
0,5.256960868835449,fake,rf,growing_net,
0,5.469569206237793,fake,rf,growing_net,
0,6.73308801651001,fake,rf,growing_net,
0,6.406987190246582,fake,rf,growing_net,
0,6.545693874359131,fake,rf,growing_net,
0,6.612751007080078,fake,rf,growing_net,
0,6.901364326477051,fake,rf,growing_net,
0,6.3580169677734375,fake,rf,growing_net,
0,5.244286060333252,fake,rf,growing_net,
0,7.094252586364746,fake,rf,growing_net,
0,6.708820343017578,fake,rf,growing_net,
0,7.170077323913574,fake,rf,growing_net,
0,5.873349666595459,fake,rf,growing_net,
0,7.293838977813721,fake,rf,growing_net,
0,7.294464111328125,fake,rf,growing_net,
0,9.072864532470703,fake,rf,growing_net,
0,6.265027046203613,fake,rf,growing_net,
0,5.74806022644043,fake,rf,growing_net,
0,5.183627128601074,fake,rf,growing_net,
0,6.720073699951172,fake,rf,growing_net,
0,6.089351177215576,fake,rf,growing_net,
0,7.434168815612793,fake,rf,growing_net,
0,5.811196804046631,fake,rf,growing_net,
0,7.11425256729126,fake,rf,growing_net,
0,5.671782493591309,fake,rf,growing_net,
0,4.876500129699707,fake,rf,growing_net,
0,9.127002716064453,fake,rf,growing_net,
0,6.421888828277588,fake,rf,growing_net,
0,5.895767688751221,fake,rf,growing_net,
0,7.266224384307861,fake,rf,growing_net,_TfidfVectorizer
0,7.343930721282959,fake,rf,growing_net,_TfidfVectorizer
0,5.552902698516846,fake,rf,growing_net,_TfidfVectorizer
0,8.317126274108887,fake,rf,growing_net,_TfidfVectorizer
0,6.332893371582031,fake,rf,growing_net,_TfidfVectorizer
0,7.438149452209473,fake,rf,growing_net,_TfidfVectorizer
0,6.819810390472412,fake,rf,growing_net,_TfidfVectorizer
0,5.552976608276367,fake,rf,growing_net,_TfidfVectorizer
0,6.024714469909668,fake,rf,growing_net,_TfidfVectorizer
0,6.824614524841309,fake,rf,growing_net,_TfidfVectorizer
0,6.972076416015625,fake,rf,growing_net,_TfidfVectorizer
0,7.441553115844727,fake,rf,growing_net,_TfidfVectorizer
0,6.122727394104004,fake,rf,growing_net,_TfidfVectorizer
0,5.420965671539307,fake,rf,growing_net,_TfidfVectorizer
0,5.751267433166504,fake,rf,growing_net,_TfidfVectorizer
0,7.15494441986084,fake,rf,growing_net,_TfidfVectorizer
0,6.270297050476074,fake,rf,growing_net,_TfidfVectorizer
0,7.653775691986084,fake,rf,growing_net,_TfidfVectorizer
0,5.883774280548096,fake,rf,growing_net,_TfidfVectorizer
0,5.725297927856445,fake,rf,growing_net,_TfidfVectorizer
0,6.595953464508057,fake,rf,growing_net,_TfidfVectorizer
0,6.365431308746338,fake,rf,growing_net,_TfidfVectorizer
0,9.036284446716309,fake,rf,growing_net,_TfidfVectorizer
0,6.478055477142334,fake,rf,growing_net,_TfidfVectorizer
0,5.284492015838623,fake,rf,growing_net,_TfidfVectorizer
0,6.964210510253906,fake,rf,growing_net,_TfidfVectorizer
0,7.000139236450195,fake,rf,growing_net,_TfidfVectorizer
0,5.697140216827393,fake,rf,growing_net,_TfidfVectorizer
0,5.335244178771973,fake,rf,growing_net,_TfidfVectorizer
0,6.010889530181885,fake,rf,growing_net,_TfidfVectorizer
0,5.547274589538574,fake,rf,growing_net,_TfidfVectorizer
0,5.607913494110107,fake,rf,growing_net,_TfidfVectorizer
0,5.409677028656006,fake,rf,growing_net,_TfidfVectorizer
0,7.894478797912598,fake,rf,growing_net,_TfidfVectorizer
0,6.098200798034668,fake,rf,growing_net,_TfidfVectorizer
0,6.385274887084961,fake,rf,growing_net,_TfidfVectorizer
0,6.278716087341309,fake,rf,growing_net,_TfidfVectorizer
0,7.303694248199463,fake,rf,growing_net,_TfidfVectorizer
0,8.592700958251953,fake,rf,growing_net,_TfidfVectorizer
0,7.158337116241455,fake,rf,growing_net,_TfidfVectorizer
0,5.980693817138672,fake,rf,growing_net,_TfidfVectorizer
0,5.463248252868652,fake,rf,growing_net,_TfidfVectorizer
0,4.945511341094971,fake,rf,growing_net,_TfidfVectorizer
0,6.494444847106934,fake,rf,growing_net,_TfidfVectorizer
0,7.367359638214111,fake,rf,growing_net,_TfidfVectorizer
0,8.133830070495605,fake,rf,growing_net,_TfidfVectorizer
0,8.874791145324707,fake,rf,growing_net,_TfidfVectorizer
0,5.8539204597473145,fake,rf,growing_net,_TfidfVectorizer
0,6.8470964431762695,fake,rf,growing_net,_TfidfVectorizer
0,8.458378791809082,fake,rf,growing_net,_TfidfVectorizer
0,4.794588565826416,fake,rf,growing_net,_TfidfVectorizer
0,7.194297790527344,fake,rf,growing_net,_TfidfVectorizer
0,7.754183292388916,fake,rf,growing_net,_TfidfVectorizer
0,9.320073127746582,fake,rf,growing_net,_TfidfVectorizer
0,6.039454936981201,fake,rf,growing_net,_TfidfVectorizer
0,8.752963066101074,fake,rf,growing_net,_TfidfVectorizer
0,6.285676002502441,fake,rf,growing_net,_TfidfVectorizer
0,5.487185478210449,fake,rf,growing_net,_TfidfVectorizer
0,7.275468826293945,fake,rf,growing_net,_TfidfVectorizer
0,6.392431735992432,fake,rf,growing_net,_TfidfVectorizer
0,6.012173175811768,fake,rf,growing_net,_TfidfVectorizer
0,7.904463291168213,fake,rf,growing_net,_TfidfVectorizer
0,6.0174784660339355,fake,rf,growing_net,_TfidfVectorizer
0,8.11229133605957,fake,rf,growing_net,_TfidfVectorizer
