,label,message
3892,0,"Sorry, Ben Affleck, Make Way For Justin Theroux's Giant Rat Tattoo"
3893,0,Polish Women Protest Catholic Bishops' Intervention In Abortion Debate
3894,0,Shepard Smith: You Can't Say Trump Pulled Out Of Iran Deal; He Made Decision To Violate It
3895,1,HGTV Fans Eager to Take Seminar with 'Flip or Flop' Hosts Ended Up Getting Total 'Scam'
3896,0,Viewers Skewer Tone-Deaf Joke On 'Roseanne' About Black And Asian Family Shows
3897,0,Amy Schumer Goes Full-On Girl Raunch On 'Saturday Night Live'
3898,0,‘Will & Grace’ Creator To Donate Gay Bunny Book To Every Grade School In Indiana
3899,1,"Thousands Flee Parts of Aleppo, Syria, as Assad’s Forces Gain Ground - The New York Times"
3900,1,"Donald Trump Executive Order: For Every New Federal Regulation, Two Others Cut - Breitbart"
3901,1,"Aleppo, Donald Trump, Asia-Pacific Economic Cooperation: Your Monday Briefing - The New York Times"
3902,0,Topless Protester Arrested Outside Bill Cosby Retrial
3903,1,Jennifer Palmieri and Clinton Camp Caught Hiding 55k Emails
3904,1,Brazil’s Lower House of Congress Votes for Impeachment of Dilma Rousseff - The New York Times
3905,1,The Northern Sea Route: New Prospects for the Pacific Rim | New Eastern Outlook
3906,1,"Your Monday Evening Briefing: Hillary Clinton, Cleveland Cavaliers, Kanye West - The New York Times"
3907,0,Sen. Marco Rubio Admits There's No Proof Tax Cut Is Helping American Workers
3908,0,Trump's Complaints About Obama Giving Away Syria Strategy Look Pretty Silly Now
3909,1,Let Us Now Praise Famous Trumps
3910,0,Trevor Noah Breaks Down The Major Flaw With Facebook's New Dating Feature
3911,0,GQ Expertly Spoofs Vanity Fair With Their Annual Comedy Issue Cover
3912,1,Insane Ohio State Fan Blames Kicker for 31-Point Loss to Clemson - Breitbart
3913,0,"Forget Mexico, Trump Can't Even Get Congress To Pay For His Wall"
3914,0,Tessa Thompson To Star In 'Men In Black' Spinoff With Chris Hemsworth
3915,1,Silicon Valley Elites Privately Turning Into Doomsday Preppers - Breitbart
3916,1,PATRIOT Act At 15: Do You Feel Safer?
3917,1,President Trump Wants a Wall? Mexico Is It - The New York Times
3918,0,Man Who Survived Bear Attack Gets Bitten By A Shark
3919,0,Haunting Video Shows Sexual Abuse Trauma Isn't Limited By Gender
3920,0,"Blake Farenthold Promised To Repay Your $84,000. Where Is It?"
3921,0,ICE Ends Policy Of Presuming Release For Pregnant Detainees
3922,0,The 'Avengers' Trailer Is Somehow Even Better When Everyone Is Deadpool
3923,1,Simone Biles and Williams Sisters Latest Target of Russian Hackers - The New York Times
3924,0,Scott Pruitt Faces New Accusations Of Ethical Lapses Over EPA’s Climate Rule Repeal
3925,0,Pets Are 'The 1 Percent' Of Animals
3926,1,Ann Patchett’s Guide for Bookstore Lovers - The New York Times
3927,1,Mary Perry Candidate for 1st Congressional District in Nevada
3928,1,Progressive Hypocrisy On Tolerance BRUTALLY Exposed
3929,1,Trump Injects High Risk Into Relations With China - The New York Times
3930,1,Communists Terrorize Small Business
3931,1,N.F.L.: The New England Patriots Are Beatable. The Cowboys? Maybe Not. - The New York Times
3932,0,Gobsmacked Londoners Bash Trump After He Complains About UK Violence To The NRA
3933,1,From Berkeley to Kent State
3934,1,"Facebook Targets 30,000 Fake French Accounts Before Election - Breitbart"
3935,0,'Avengers: Infinity War' Just Had The Biggest Opening Weekend Ever
3936,0,Roseanne Barr Defends Supporting Donald Trump: 'I Don’t Give A F**k'
3937,0,Sen. Chuck Grassley Wants Vote On Bill To Protect Special Counsel
3938,0,A Third Woman Is Suing To Break A Trump-Related Nondisclosure Agreement
3939,1,"Syrian War Report – November 1, 2016: Syrian Military Deploys Advanced T-90 Battle Tanks to Aleppo | The Vineyard of the Saker"
3940,1,Greens & Libertarians Rally To Secure 5% Of The Popular Vote Ahead Of Election Day
3941,1,"Bruce Arena, Replacing Jurgen Klinsmann as U.S. Coach, Keeps Things Simple - The New York Times"
3942,0,Black Parkland Students Want Peers To 'Share The Mic'
3943,1,"Rep. Steve King: Violence Appearing in Streets, ’Coming From the Left’  - Breitbart"
3944,0,WHOOPS! Mark Hamill Just Spilled The Beans On A Major Cameo In Han Solo Movie
3945,0,"Israeli Forces Kill 3 Gaza Border Protesters, Wound 400"
3946,0,"57 White Supremacists In Texas Indicted In Meth, Kidnapping Cases"
3947,1,Regulators Approve Charter Communications Deal for Time Warner Cable - The New York Times
3948,1,Anthony Weiner-Huma Abedin Marriage Is Like The De Facto Israel-Saudi Arabia Alliance
3949,1,WORLD WAR 3 Hillary Clinton Foundation Holocaust ISIS Saudi Weapons of Mass Destruction YEMEN
3950,0,"To Prevent Suicides And School Shootings, More States Embrace Anonymous Tip Lines"
3951,1,Trump: ’I Didn’t Soften My Stance’ On China Trade and Currency Manipulation - Breitbart
3952,1,5 Killed at BPM Festival in Mexico - The New York Times
3953,0,Miley Cyrus Isn't Sorry About That Controversial Nude Photo 10 Years Later
3954,0,Russian Opposition Leader And Activists Detained Ahead Of Putin Inauguration
3955,0,FBI Director Defends Remarks That Chinese People In U.S. Pose Threats
3956,0,John McCain's Wife Rebukes White House Official Who Mocked Him As 'Dying Anyway'
3957,1,Butt-Hurt Crying Hillary Voters Compilation
3958,0,Pulse Survivor To Appear At Event Touting 'Freedom From Homosexual Lifestyles'
3959,1,Leon Panetta: ’We Have a Dysfunctional Presidency’ at This Moment in Time - Breitbart
3960,0,Group Warns Hundreds Of School Districts They May Be Putting Student Lives In Danger
3961,0,"Video Shows Police Tackling, Punching Naked Black Harvard Student"
3962,1,Drone Racing Becomes ESPN’s Newest Televised Sport - The New York Times
3963,0,Trump’s Failure To Report Stormy Daniels Payoff Referred To Prosecutors
3964,1,"US launches cyber attack on Russia’s power grid, telco networks and Kremlin command systems"
3965,0,Netflix Acquires Seth Rogen's Mind And Body In April Fools' Gag
3966,0,New Trump Rule Would Cut Federal Funds From Clinics Providing Abortions
3967,1,"Apple Owes $14.5 Billion in Back Taxes to Ireland, E.U. Says - The New York Times"
3968,0,Louisiana Lawmakers Approve Restoring Voting Rights To People On Probation And Parole
3969,1,"François Fillon, French Presidential Candidate, Vows to Run Despite Inquiry - The New York Times"
3970,0,"Michael Avenatti Stunned By Rudy Interview: 'No Way, No How' Trump Finishes His Term Now"
3971,0,"Margot Kidder, Actress Who Played Lois Lane In 'Superman,' Dead At 69"
3972,1,Comment on Brother of Clinton’s Campaign Chair is an Active Foreign Agent on the Saudi Arabian Payroll by marlene
3973,0,"For Trump, Women Are Objects To Be Bought And Sold"
3974,1,"Miami, With Sun, Surf and Clubs, Now Has a Solid Art Scene - The New York Times"
3975,0,Italy Looks To Befriend Russia As Populist Parties Try To Form Government
3976,0,Obama Photographer Taunts Donald Trump For Calling Immigrants 'Animals'
3977,0,Donald Trump's Hometown Newspaper Just Burned Him With A Savage Nickname
3978,1,Nicki Minaj Offers to Pay Twitter Fans’ College Tuition
3979,1,Warren Buffett Says Free Trade Has Turned American Workers Into Roadkill - Breitbart
3980,0,U.S. Climate Scientists Flee For France To ‘Make Our Planet Great Again’
3981,0,Drake Keeps Crushing Hard On ESPN Reporter Doris Burke
3982,0,Racists Charged In Terror Plot Against Somali Refugees Get A Nearly All White Jury
3983,0,Patrick Warburton Revives 'Seinfeld' Fanatic To Rev Up Devils' Crowd
3984,0,5 Tips For Reading The Polls Like A Pro
3985,1,"Ford Move, Cited as Victory by Trump, Has No Effect on U.S. Jobs - The New York Times"
3986,1,Votes Being Switched In Multiple States To Clinton
3987,1,The Spirit of Liberalism: What is Liberalism? What is the Left?
3988,0,"Cambridge Analytica Sent Foreigners To Work On U.S. Elections, Former Employees Say"
3989,1,Gatestone Institute: Trump Fires Up Europe’s Anti-Establishment Movement
3990,0,Trump Savaged Online After John Kelly Reportedly Called Him An ‘Idiot’
3991,0,Roy Moore Files Complaint Claiming He Was Targeted By Political Conspiracy
3992,1,"Breitbart News Daily: Not Calm, Not Carrying On - Breitbart"
3993,0,Thousands Take To The Streets To Demand Resignation Of Nicaraguan President
3994,1,Berkeley Reverses Decision To Cancel Ann Coulter Speech - Breitbart
3995,1,Hillary Clinton demands answers and Democrats call foul
3996,1,Chart Of The Day: UST Yield Up 100 bps Since Post-Brexit Low
3997,0,Trump's New Executive Orders Make It Easier To Fire Federal Workers
3998,1,Meet the People Obama Just Gave the Medal of Freedom
3999,0,Michael Bublé And Wife Luisana Lopilato Expecting Third Child
4000,0,36-Year-Old Accountant Wins Ovation In Emergency NHL Debut
4001,1,The Downside of Ride-Hailing: More New York City Gridlock - The New York Times
4002,1,"With Choice of Trade Negotiator, Trump Prepares to Confront Mexico and China - The New York Times"
4003,0,Catholic Priest Praised As 'Best Dressed Dude' At Met Gala For Just Living His Life
4004,0,What Care For The Criminally Insane Can Teach Us About Mental Health Treatment
4005,1,Pentonville inmates fail in prexit. More soon.
4006,1,What’s Next for Trump’s Travel Ban? Justice Dept. and States Weigh Options - The New York Times
4007,0,Stephen King Reveals Why Donald Trump Blocked Him On Twitter
4008,0,Seoul: North Korea Promises Transparency In Dismantling Of Nuclear Site
4009,0,Donald Trump Cancels Plans To Attend Summit Of The Americas In Peru
4010,1,HOMESCHOOL FAMILIES TARGETED IN DISTRICT’S ‘OPERATION ROUND UP’
4011,0,Stephon Clark's Brother Shuts Down City Hall Meeting As Protests Continue
4012,1,"Comment on Joan Rivers: “We all know” Obama is gay and Michelle is a tranny by Open Letter to President of the United States of America, Barack Obama - ALADAY LLC"
4013,1,UNESCO’S Anti-Israel Bias
4014,0,18 Of The Best Self Care Mother's Day Gift Ideas
4015,1,"Inauguration Coverage, Day Three: Live Updates - Breitbart"
4016,1,5 Reasons Trump’s Promised Tax Overhaul Won’t Be So Easy - The New York Times
4017,1,Immigrant Mother in Denver Takes Refuge as Risk of Deportation Looms - The New York Times
4018,0,Billionaire Democrat Wins Illinois Gubernatorial Nomination
4019,1,US secretly using Tunisia airbase for drones spying on Libya: Sources
4020,0,Ivanka And Jared's Jerusalem Visit Slammed On Twitter
4021,0,Trump’s Stormy Daniels Disclosure Still Leaves Questions About Payments To Cohen
4022,1,Florida Gun Range Teaches 5-Year-Olds to Shoot
4023,0,Bill Murray Compares Parkland Teens To Vietnam War Protesters Who Changed History
4024,1,Spirit Cooking Only The Start To Hillary Clinton’s Dark Satanic Magic
4025,0,Tarantula Topping Draws The Brave Into North Carolina Burger Joint
4026,0,Pro-Abortion Rights Progressive Wins Nebraska Democratic House Primary
4027,0,Morgan Freeman Dropped From Marketing Campaigns After Harassment Accusations
4028,1,Wear Your MAGA Gear in Public Every Day Until the Election!
4029,0,"Korean Leaders Call For 'Complete Denuclearization' Of The Peninsula, End Of Korean War"
4030,1,16th century portraits turned into photorealistic pictures
4031,0,Sarah Jessica Parker Says Cynthia Nixon Has Her Vote For New York Governor
4032,1,7 Things You Need to Know About the JFK Assassination
4033,0,Woman Sneaks In Anti-Ted Cruz Message During Photo With Ted Cruz
4034,1,21 Things We’ve Learned About Hillary Clinton From Wikileaks That The MSM Won’t Share…But YOU Can!
4035,0,Jim Carrey Mourns Toronto Van Attack Victims With Powerful New Portrait
4036,1,Leslie Jones Rips Trump: ’We Got a Pig in Office’
4037,1,"Refugee Beats, Rapes & Impregnates Girl, What Court Awards Him Is Sicker"
4038,0,Here's Why Many Americans Are Choosing Not To Vote This Year
4039,1,"Libya: Migrant Women and Children Beaten, Raped in Jails"
4040,1,EXCLUSIVE: Ex-Gitmo Warden ‘Disgusted’ Obama Released More Detainees
4041,1,Why Most People Are Deficient In Magnesium: The Signs and What You Can Do
4042,0,NY Attorney General Eric Schneiderman Resigns Amid Abuse Allegations
4043,0,"Trump Meets The 2018 Olympic Team, With A Few Major Absences"
4044,1,Truth About 9/11
4045,0,"Knife Attack In Paris Leaves 1 Dead, Several Injured"
4046,1,Stanley Black &amp Decker Announce Opening of New U.S. Plant After Trump White House Win - Breitbart
4047,1,Zuckerberg Reveals Facebook's Chilling 7-Point Plan To Censor “Fake News”
4048,0,RuPaul And Ellen Judge A Hilariously Extreme Lip Sync Competition
4049,0,Mike Pence's Daughter Is 'All For' The Gay Bunny Book That's Trolling Her Dad
4050,0,The 'What Are Those?' Meme Creator Absolutely Hates That 'Black Panther' Joke
4051,0,Conan O'Brien Reveals How Donald Trump Coped When Twitter Went Down
4052,1,How the Sugar Industry Shifted Blame to Fat - The New York Times
4053,1,"Andrzej Wajda, Towering Auteur of Polish Cinema, Dies at 90 - The New York Times"
4054,0,"Deaths In Pakistan Coal Mine Blast Climb To 23, Officials Say"
4055,0,"Once Trampled By Fans, Jesse McCartney Just Wants To Experience Life Now"
4056,1,"Democrats, Buoyed by G.O.P. Health Defeat, See No Need to Offer Hand - The New York Times"
4057,1,Trump Takes on Democrats and Health Law in New Twitter Blitz - The New York Times
4058,0,North And South Korea Set April Date For Historic Summit
4059,0,What A Year This Month Has Been
4060,0,"Trump Responds To Allegations In James Comey's Book, Calls Him 'Untruthful Slime Ball'"
4061,1,CETA: Canada Has Challenged The EU’s Chemical Regulations 21 Times
4062,0,This Image Of Mark Zuckerberg As Data From 'Star Trek' Works On So Many Levels
4063,1,Lagerfeld: Meryl Streep Wanted Money to Wear Chanel to Oscars
4064,1,Rumours Persist That Mourinho Almost Thought About Blaming Himself For Latest Man Utd Defeat
4065,0,Molly Ringwald Unloads On 'The Breakfast Club' In The #MeToo Era
4066,1,Lyft Is Said to Seek New Funding as Its Rival Uber Stumbles - The New York Times
4067,1,Hey MSM! Illegal Alien Supporter MAKES DEATH THREAT AGAINST TRUMP (In SPANISH)!
4068,0,"Chili's Hit By Data Breach, Credit And Debit Card Information Compromised"
4069,1,Clinton’s Email Narrative Just Fell Apart
4070,0,Rudy Giuliani Just Came Clean About Why Trump Fired Comey
4071,1,The Intercept Outs Neocon Democrat’s Smear Against Trump as ‘Putin’s Puppet’
4072,1,Shock: Moslem Terrorists in Germany!
4073,1,"Executive Orders, Kellyanne Conway: Your Thursday Evening Briefing - The New York Times"
4074,1,Iraqis in Mosul Find US Missiles at Captured Islamic State Base
4075,0,Chrissy Teigen Hilariously Explains Why She Didn't Take John Legend's Last Name
4076,0,Cuba Confirms 110 Killed In Country's Deadliest Plane Crash Since 1989
4077,1,Whoa! Even DEMOCRATS Are Now Asking What’s The Difference Between Bill Clinton And Bill Cosby
4078,1,Muted Response From Health Lobby as Affordable Care Act Faces Repeal - The New York Times
4079,0,Deadpool And David Beckham Hug Out Feud In 'Deadpool 2' Teaser
4080,1,Mosquito Army Released in Zika Fight in Brazil & Colombia
4081,1,Chelsea Manning Attempts Suicide for the second time..
4082,0,"S.C. Man Wanted White Supremacists To Kill Black Neighbor, Burn Cross In His Yard: FBI"
4083,0,Supreme Court’s First Abortion Case Of The Trump Era Has Arrived
4084,0,Grab Your Helmet: 'Double Dare' Is Coming Back To Nickelodeon
4085,0,Brie Larson Goes Full Superhero For Intense 'Captain Marvel' Workouts
4086,0,Laura Ingraham Ripped On Twitter For Hiding Behind Religion In 'Bogus' Apology
4087,0,"Fewer Catholics Of All Ages Are Attending Mass, Gallup Study Finds"
4088,1,Facebook COO Sheryl Sandberg Launches ’Equal Pay’ Campaign for Women - Breitbart
4089,1,Peter Brimelow On With Steve Curtis At 8:05 Eastern
4090,1,Rabbi Shmuley: We Do Not Forget - President Trump Promised Jerusalem - Breitbart
4091,1,Baghdad Car Bomb Kills Scores in Shiite Neighborhood - The New York Times
4092,0,Desiree Linden Becomes First American Woman To Win Boston Marathon In 33 Years
4093,1,A Grounded Plane and Anti-Clinton Passion: How Mike Pence Swayed the Trumps - The New York Times
4094,0,Rare Conjoined Fawns Have Scientists Doing A Double Take
4095,0,Time Traveler Jimmy Kimmel Warns Baby Donald Trump About James Comey's Book
4096,0,$18 Derby Day Bet Wins Thrilled Texas Woman $1.23 Million
4097,1,"Nestlé Folds to Consumer Demand, Will Offer Organic Food to Avoid Profit Loss"
4098,0,The March For Our Lives Is Proof That Generation Z Can't Be Stopped
4099,1,Fox News Moving Tucker Carlson to Megyn Kelly’s Timeslot
4100,0,"Beyoncé Falls On Stage At Coachella, May Possibly Still Be Human"
4101,1,Sean Hannity interviewing Mike Pence about Obama’s claims on election fraud. Mr. Trump has recommended everyone watch this clip.
4102,0,NYC Removes Statue Honoring 19th Century Surgeon Who Experimented On Female Slaves
4103,1,No Soul-searching by Liberals and US Presstitutes after Clinton's Defeat
4104,1,The doubt machine: Inside the Koch brothers’ war on climate science
4105,1,"Inside the Trump Organization, the Company That Has Run Trump’s Big World - The New York Times"
4106,1,"In Refrigerators, Tomatoes Lose Flavor at the Genetic Level - The New York Times"
4107,1,Why Didn’t the F.B.I. Stop the New York Bombing? - The New York Times
4108,0,Former NYC Mayor Rudy Giuliani Is Joining Trump's Legal Team
4109,1,Bill Black: Wall Street’s Apologist-in-Chief Mansplains Regulation to Senator Warren
4110,0,Trump Signs Omnibus Spending Package To Fund Government Through September
4111,0,Lance Armstrong Settles $100 Million Federal Fraud Case For $5 Million
4112,0,Students Mark 19th Anniversary Of Columbine Massacre By Walking Out To Protest Gun Violence
4113,1,"At Warby Parker, a Sense of Exclusion in a Low Price - The New York Times"
4114,0,Dow Plunges Amid Wall Street Fears About Trade War
4115,1,Crusader Without a Cape Sends Out the Bat Signal in New Jersey - The New York Times
4116,1,California Today: Extra! Extra! How the Gossip Machine Chased the ‘Brangelina’ Split - The New York Times
4117,0,Queer Aussie Men Strip Down For Intimate Indie Magazine Pictorial
4118,0,4-Year-Old Boy Is A Superhero To Alabama's Homeless Population
4119,0,'Spokespuppet' Kellyanne Conway Can't Stop Leaking On 'Jimmy Kimmel Live!'
4120,1,"Hope for the best, prepare for the worst…"
4121,1,"Using Stealth, and Drones, to Document a Fading Hong Kong - The New York Times"
4122,0,Lance Bass: 'I Thought I'd Never Be Able To Tell Anyone' I Was Gay
4123,1,World War 3 Alert PUTIN Exposed America’s SECRET PLANS for RUSSIA & Supports TRUMP
4124,1,Senate Passes Bill Exposing Saudi Arabia to 9/11 Legal Claims - The New York Times
4125,0,The RNC Is Selling 'Sickening' Donald Trump-Themed Merch Ahead Of Mother's Day
4126,1,"Health Insurer Hoped to Disrupt the Industry, but Struggles in State Marketplaces - The New York Times"
4127,0,Sarah Huckabee Sanders Responds To Michelle Wolf: I Hope She Can Find Happiness
4128,0,"Trump Tells 57,000 Honduran Immigrants To Leave Or Risk Deportation"
4129,0,David Duchovny Addresses The Nuttiest Fan Theories About 'The X-Files'
4130,1,Analysts Predict Grave Future for Twitter Following Quarterly Earnings Report - Breitbart
4131,1,Trump’s Last Campaign Day Spent Fitting In As Much Racism As Possible
4132,1,Top U.S. General: America’s ’Nuclear Modernization Can No Longer Be Deferred’
4133,1,Trump to Host Passover Seder in Washington on Monday Night
4134,0,"Lou Dobbs Flips Out On Live TV, Urges Trump To 'Fire The SOB' Robert Mueller"
4135,0,Cheryl Burke And Matthew Lawrence Are Engaged
4136,1,Email Pandemonium and the Perpetuation of Rape Culture
4137,0,Progressive Prosecutors Win Primaries In North Carolina
4138,0,Phil Mudd Flips Out Over Questions About CIA Torture: 'We Didn't Do It. America Did It.'
4139,1,Reuters: Vice Admiral Harward Trump Pick for National Security Adviser - Breitbart
4140,1,Cyberwar for Sale - The New York Times
4141,1,Quand l’art s’invite dans les usines de l’Oural
4142,0,The 20 Funniest Tweets From Women This Week
4143,1,WATCH: Aide Rushes Toward Hillary After Seeing She’ll Need to Step up Onto Platform
4144,1,Biotech Industry Going All Out to Stop Independent Review of Glyphosate
4145,0,"Georgia Ski Lift Malfunction Hurls People Into Air, Injuring 11"
4146,1,"Kevin Durant and Russell Westbrook, Once a Dynamic Duo, Are Now an Awkward Pairing - The New York Times"
4147,0,Seattle Passes Controversial New Tax On City's Biggest Companies To Combat Housing Crisis
4148,1,Visiting Madagascar? Leave Red Swimsuits (and Lemur Recipes) at Home - The New York Times
4149,0,Trump's Budget Director Admits He Spoke Only To Lobbyists Who Paid Him
4150,1,Ghost Fleet
4151,1,"The Coming Super Depression, Social Unrest, Wars, Cyberwars, $10,000 Gold & $1,000 Silver"
4152,1,Latest poll shows Trump with 4-point lead in Florida
4153,0,Kellyanne Conway's Husband Is Going Rogue
4154,1,"Police One: Conditioning Britons to ’Run, Hide, Tell’ Does Not Demonstrate Resolve"
4155,0,"'American Horror Story' Season 8 To Be Set In The Very Near, Very Scary Future"
4156,1,"When a Phrase Takes On New Meaning: ‘Radical Islam,’ Explained - The New York Times"
4157,0,Martina Navratilova: John McEnroe Made Far More For Wimbledon Commentary
4158,1,Do You Really Need Rental Car Insurance? 8 Things to Know - The New York Times
4159,1,NASA Space Camera Footage Shows UFO
4160,1,Battles of Kunduz: US/Afghan ‘friendly fire’
4161,0,"George Lucas Had Other Plans For Luke Skywalker, Mark Hamill Says"
4162,0,Will Smith Shares Inspiring Tale Of How He Became 'The Fresh Prince Of Bel-Air'
4163,0,Emmanuel Macron Takes Aim At Trump On Climate Change In Congressional Address
4164,0,Democrats Force Vote To Keep Net Neutrality Rules
4165,1,"Donations to Foundation Vexed Hillary Clinton’s Aides, Emails Show - The New York Times"
4166,1,The FBI Can’t Actually Investigate a Candidate Such as Hillary Clinton.
4167,1,Trump Melts Down And Accuses The US Postal Service Of Stealing The Election For Clinton
4168,1,Trump’s Shift on Russia Brings Geopolitical Whiplash - The New York Times
4169,1,Comment on “Isolated Incident” Every Police Dept in America Failed to Meet Minimum Standard for Use of Force by Isaid Dilligaf
4170,1,COPS AMBUSHED IN IOWA
4171,1,Berlin to See First ’Jewish Campus’ Since Holocaust
4172,1,Far Worse than the Fourth Reich — ‘The Day of Reckoning has arrived!’
4173,0,Seth Meyers' Spoof Ad Shows How Teenagers Are Actually Saving The Country
4174,0,Ryan Reynolds Perfectly Trolled Hugh Jackman's Love Letter To His Wife
4175,0,'Trump's Son Should Be Concerned': FBI Obtained Wiretaps Of Putin Ally Who Met With Trump Jr.
4176,0,Jim Carrey Paints Sean Hannity With His Perfect Partner In Artistic Smackdown
4177,1,"Gaius Publius: TPP Is a Monopoly Protection Scheme, the Exact Opposite of a “Free Trade” Deal"
4178,0,New Federal Regulator Takes Aim At Facebook
4179,1,Report: Sprint Purchases 33% of Jay Z’s Tidal for $200 Million - Breitbart
4180,0,"Congresswoman To Paul Ryan: Make Blake Farenthold Repay $84,000 Sex Harassment Settlement"
4181,1,White House Increases Overtime Eligibility by Millions - The New York Times
4182,0,Area Of Plastic In The Great Pacific Garbage Patch Is Three Times The Size Of France
4183,0,Tony Robbins Apologizes Amid Backlash Over Me Too Comments
4184,1,"President of a NATO Member Country, First Ever Foreign President to Address Iran's Parliament"
4185,1,"NATO, US, And UK Assemble Largest Troop Buildup On Russian Border Since Cold War"
4186,0,Last Known Person Born In The 19th Century Dies At Age 117
4187,1,Apple’s iOS 10 Is Available for Beta Testers Who Want a Head Start - The New York Times
4188,0,"Bill Maher Shreds Donald Trump, Likens Him To A Mob Boss"
4189,0,‘Locker Room Talk’: Trump Fans Charged In Anti-Muslim Terror Plot Say It Was Just Bluster
4190,0,James Corden And Adam Levine Get Pulled Over During 'Carpool Karaoke'
4191,0,The Rest Of The World Showed Up To March For Our Lives
4192,1,Obama Signs Executive Order Declaring Investigation Into Election Results; Revote Planned For Dec. 19th - ABC News
4193,0,"Trump Blames Putin, Iran For Backing 'Animal Assad' In Wake Of Reported Chemical Attack"
4194,1,"In a North Carolina Town, Terrorism Abroad Raises Apprehension - The New York Times"
4195,1,"The Human Lacunae in Ken Loach’s “I, Daniel Blake”"
4196,0,Netflix Sought To Purchase A Chain Of Movie Theaters
4197,1,Baseball Outlaws Hazing Ritual That Forces Rookies to Dress as Women - The New York Times
4198,1,MPs Give Final Approval to Brexit Bill
4199,1,Iranian President Rouhani Claims Terrorists in Syria ‘Celebrating’ Trump’s Air Strikes - Breitbart
4200,1,Rigged Election: US Blaming Russia For Future ‘Falsified Voter Fraud’
4201,1,There’s a Lot We Need to Talk About - The New York Times
4202,0,Israeli Forces Kill Dozens Of Palestinians As Protests Intensify Over U.S. Embassy In Jerusalem
4203,0,"Childish Gambino's 'This Is America' Video, Explained"
4204,1,5 of Meryl Streep’s Dumbest Political Comments
4205,0,There's A Cheap And Effective Way To Reduce Gun Violence. Why Aren't More States Doing It?
4206,1,Government Confirm Compensation For Survivors Of Symphysiotomy Got ‘Lost In The Post’
4207,0,Michael Che's Stepmom Melissa McCarthy Embarrasses Him On 'Weekend Update'
4208,0,State Of Emergency Declared At New York City's Housing Authority
4209,1,Sen. Feinstein at Gorsuch Confirmation: NRA an ’Extreme Organization’
4210,1,More Than a ’Bloodbath’: 100 Layoffs at ESPN - Breitbart
4211,1,The Water in Your Glass Might Be Older Than the Sun - The New York Times
4212,0,Stormy Daniels' Mom Hopes Daughter's Lawsuit Doesn't Hurt Donald Trump
4213,1,Solution for Syria Requires United States to Concede on Assad
4214,0,"This Kardashian-West Family Photo Looks Perfect, But It’s A Big Ol’ Mess"
4215,0,Orrin Hatch Thinks John McCain’s Wish For A Funeral Without Donald Trump Is ‘Ridiculous’
4216,0,Father Of Slain Parkland Teen Wants Trump To Say His Son’s Name
4217,0,ACLU Says Kris Kobach Is Still Giving Out Incorrect Information About Voter Registration
4218,1,Iranians had every right to take over US embassy | Veterans Today
4219,1,The Best Country in the World? Survey Says It’s Switzerland - The New York Times
4220,0,Mark Zuckerberg Says EU Users Have 'Different Sensibilities' On Data Protection
4221,0,Arizona GOP Congressional Candidate Compares Abortion To Holocaust
4222,1,N.B.A. to Move All-Star Game From North Carolina - The New York Times
4223,0,Republicans Got Greedy With Gerrymandering. Now It's Coming Back To Haunt Them.
4224,0,Emilia Clarke Introduced Herself To Prince William In A Pretty Embarrassing Way
4225,1,How Instagram Becomes Backbone for Businesses
4226,0,Trump Loved Hacks. But Now They're Hitting His People — And Anyone Could Be Next.
4227,0,Still No Apology From The White House Over 'Dying' McCain Dig
4228,1,Exploding E-Cigarette Engulfs Man in Flames on CCTV Footage
4229,1,While The FBI Investigates Hillary- WikiLeaks Swoops In To Kick Her While She’s Down
4230,0,"Spurned By Top Lawyers, Trump's Defense Elevates Washington Outsider"
4231,1,"Pat McCrory, North Carolina Governor, Concedes After Acrimonious Race - The New York Times"
4232,0,Bundo Boom! The Gay Bunny Book Is Absolutely Crushing The Pence Family Version
4233,0,Hundreds Of D.C.-Area Students Stage Gun Violence Protest At The White House
4234,1,Amazon Increases Robotic Workforce by 50% - Breitbart
4235,1,"Defying China, Hong Kong Bookseller Describes Detention - The New York Times"
4236,0,'Cash Me Ousside' Girl Is Actually Nominated For Billboard Music Award
4237,0,24 Pets Died Flying With U.S. Carriers Last Year. 18 Were On United.
4238,1,DNI: Insiders Leaking ’Classified’ Information ’a Significant Threat’ Under Trump - Breitbart
4239,0,Preacher Speaks Up About The Misogyny She's Faced In Evangelical Circles
4240,1,Toronto Film Festival: Just Don’t Call Them ‘Black Films’ - The New York Times
4241,1,Now Pak PM Nawaz Sharif announces demonetization of high value Pakistani currency
4242,1,"Election Countdown and the Russians, with Trevor Loudon"
4243,0,Christina Aguilera And Melissa McCarthy Get 'Dirrty' On 'Carpool Karaoke'
4244,1,BREAKING! — Hillary Clinton looks like a goner!
4245,1,HHS Report: Average Health Insurance Premiums Doubled Under Obamacare - Breitbart
4246,1,"If You're Tired of Carving Pumpkins the Old-Fashioned Way, Try It Like This Gal--with a .22 Rifle"
4247,0,Junot Díaz: ‘I Was Raped When I Was 8 Years Old’
4248,1,BUSTED: ABC News Staged Fake Crime Scene
4249,1,Cast-Out Police Officers Are Often Hired in Other Cities - The New York Times
4250,0,London Police Shut Down A Rave In An Abandoned Toys R Us
4251,1,Former GOP Representative Calls For Armed Insurrection (VIDEO)
4252,0,ICE Deports Man With Rare Genetic Condition Who Had Been In U.S. For 30 Years
