,label,message
4093,0,Sounds great! Im going to sleep now. Have a good night!
4094,0,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?"
4095,0,Crucify is c not s. You should have told me earlier.
4096,0,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
4097,0,I have no money 4 steve mate! !
4098,1,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery
4099,0,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas"
4100,0,Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry. 
4101,0,Yes:)sura in sun tv.:)lol.
4102,0,Can you please send me my aunty's number
4103,0,That's y u haf 2 keep me busy...
4104,0,I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?
4105,1,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX"
4106,1,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B
4107,0,Thats cool princess! I will cover your face in hot sticky cum :)
4108,1,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
4109,0,Dude got a haircut. Now its breezy up there
4110,1,"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p"
4111,0,"Sorry, I'll call later"
4112,0,"I think your mentor is , but not 100 percent sure."
4113,1,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674
4114,0,I just cooked a rather nice salmon a la you
4115,0,I wont. So wat's wit the guys
4116,0,I think u have the wrong number.
4117,1,WINNER!! As a valued network customer you have been selected to receivea aPS900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.
4118,1,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a aPS150 prize. To collect is easy. Just call 09061743386 
4119,1,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow
4120,0,Aight well keep me informed
4121,0,Boo. How's things? I'm back at home and a little bored already :-(
4122,0,He is world famamus....
4123,1,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO"
4124,1,Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890aPS1.50 per msg
4125,1,"Congratulations! Thanks to a good friend U have WON the aPS2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate."
4126,1,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed aPS1000 cash or aPS5000 prize!
4127,0,I had it already..sabarish asked me to go..
4128,0,Have a good evening! Ttyl
4129,0,"I'm back &amp; we're packing the car now, I'll let you know if there's room"
4130,0,Happy birthday... May all ur dreams come true...
4131,1,"YOU VE WON! Your 4* Costa Del Sol Holiday or aPS5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, CostaPS1.50/pm, Max10mins"
4132,0,Hi mate its RV did u hav a nice hol just a message 3 say hello coz havenaOt sent u 1 in ages started driving so stay off roads!RVx
4133,1,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !"
4134,0,Do I_ noe if ben is going?
4135,0,alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...
4136,0,O we cant see if we can join denis and mina? Or does denis want alone time
4137,1,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX"
4138,1,"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/I 1/4 1.20 POBOXox36504W45WQ 16+"
4139,0,"I'll text carlos and let you know, hang on"
4140,1,"Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!"
4141,0,I'm in class. Will holla later
4142,0,What happen dear tell me
4143,0,would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked
4144,1,Would you like to see my XXX pics they are so hot they were nearly banned in the uk!
4145,1,85233 FREE>Ringtone!Reply REAL
4146,0,"A boy was late 2 home. His father: \POWER OF FRNDSHIP\"""""
4147,0,Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing
4148,0,Also andros ice etc etc
4149,0,Hey what's up charles sorry about the late reply.
4150,0,I'm fine. Hope you are good. Do take care.
4151,0,Just getting back home
4152,1,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info"
4153,0,Can you open the door?
4154,0,First answer my question.
4155,0,"Aight, I'll text you when I'm back"
4156,0,Will be office around 4 pm. Now i am going hospital.
4157,0,Have your lunch and come quickly and open the door:)
4158,1,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q
4159,0,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
4160,0,aathi..where are you dear..
4161,1,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! "
4162,1,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send \go stop\"" to 89123"""
4163,0,Shopping? Eh ger i toking abt syd leh...Haha
4164,0,How are you holding up?
4165,0,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.
4166,1,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records"
4167,0,Ya it came a while ago
4168,0,We confirm eating at esplanade?
4169,0,That's y i said it's bad dat all e gals know u... Wat u doing now?
4170,0,Din i tell u jus now 420
4171,1,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ 
4172,1,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
4173,1,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx CallsaPS1/minMobsmoreLKPOBOX177HP51FL
4174,0,"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!"
4175,0,And stop being an old man. You get to build snowman snow angels and snowball fights.
4176,0,"Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you"
4177,1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k"
4178,1,T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply
4179,1,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info
4180,1,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs
4181,0,"Sorry, I'll call later"
4182,0,Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house
4183,1,"Free Msg: get Gnarls Barkleys \Crazy\"" ringtone TOTALLY FREE just reply GO to this message right now!"""
4184,0,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8
4185,0,"Sorry, I'll call later"
4186,0,Send me the new number
4187,1,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or aPS10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+"
4188,1,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end
4189,1,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP."
4190,1,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
4191,1,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062"
4192,0,II only send me the contents page...
4193,1,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p
4194,1,FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for aPS3/wk
4195,0,Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...
4196,0,"Just looked it up and addie goes back Monday, sucks to be her"
4197,0,"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo"
4198,0,K.k:)advance happy pongal.
4199,0,Where at were hungry too
4200,1,"U can WIN aPS100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription"
4201,1,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 "
4202,0,I was at bugis juz now wat... But now i'm walking home oredi... II so late then reply... I oso saw a top dat i like but din buy... Where r I_ now? 
4203,0,"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com"
4204,0,Thanks for looking out for me. I really appreciate.
4205,1,it to 80488. Your 500 free text messages are valid until 31 December 2005.
4206,1,"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg aPS1.50"
4207,0,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx
4208,1,"Shop till u Drop, IS IT YOU, either 10K, 5K, aPS500 Cash or aPS100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary"
4209,1,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches
4210,0,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONaOT LIKE ME LIKE THAT SO DONaOT WORRY."
4211,1,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl
4212,1,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP
4213,0,K come to nordstrom when you're done
4214,0,Oh ok no prob..
4215,1,PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04 
4216,1,We currently have a message awaiting your collection. To collect your message just call 08718723815.
4217,0,Sary just need Tim in the bollox &it hurt him a lot so he tol me!
4218,0,"If we hit it off, you can move in with me :)"
4219,0,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less."
4220,1,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min
4221,1,Ur HMV Quiz cash-balance is currently aPS500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg
4222,0,Will it help if we propose going back again tomorrow
4223,1,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!
4224,1,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.
4225,0,I can't describe how lucky you are that I'm actually awake by noon
4226,1,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270
4227,1,ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O aPS250 3 WANT aPS800
4228,0,Hmm ill have to think about it... ok you're forgiven! =D
4229,0,U reach orchard already? U wan 2 go buy tickets first?
4230,0,Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.
4231,1,Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
4232,0,II collecting ur laptop then going to configure da settings izzit?
4233,1,"This is the 2nd time we have tried 2 contact u. U have won the aPS750 Pound prize. 2 claim is easy, call 087187272008 NOW1! Only 10p per minute. BT-national-rate."
4234,1,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p"
4235,0,"Wishing you and your family Merry \X\"" mas and HAPPY NEW Year in advance.."""
4236,1,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv
4237,1,WIN a year supply of CDs 4 a store of ur choice worth aPS500 & enter our aPS100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3
4238,0,No. On the way home. So if not for the long dry spell the season would have been over
4239,1,74355 XMAS iscoming & ur awarded either aPS500 CD gift vouchers & free entry 2 r aPS100 weekly draw txt MUSIC to 87066 TnC
4240,0,Thinkin about someone is all good. No drugs for that
4241,0,I've reached home n i bathe liao... U can call me now...
4242,1,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242
4243,0,Not planned yet :)going to join company on jan 5 only.don know what will happen after that.
4244,1,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.
4245,0,Oh thanks a lot..i already bought 2 eggs ..
4246,0,Which channel:-):-):):-).
4247,1,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
4248,0,MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED
4249,0,Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one I_ cut ur hair. 
4250,0,MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.
4251,0,"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas"
4252,0,You do your studies alone without anyones help. If you cant no need to study.
4253,0,OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?
4254,0,I tot u reach liao. He said t-shirt.
4255,0,Mum ask I_ to buy food home...
4256,0,Lol! Oops sorry! Have fun. 
4257,0,I'm at home n ready...
4258,0,I am joining today formally.Pls keep praying.will talk later.
4259,0,Ok.. II finishing soon?
4260,0,Yo im right by yo work
4261,0,"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !"
4262,0,I'm fine. Hope you are also
4263,1,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p
4264,0,Have you finished work yet? :)
4265,0,Haiyoh... Maybe your hamster was jealous of million
4266,1,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=trueaAC C RingtoneaA
4267,0,"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly"
4268,1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
4269,0,"Wat time liao, where still got."
4270,0,Call to the number which is available in appointment. And ask to connect the call to waheed fathima.
4271,0,The fact that you're cleaning shows you know why i'm upset. Your priority is constantly \what i want to do
4272,0,I finished my lunch already. U wake up already?
4273,0,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?"
4274,1,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com
4275,0,Ok that's great thanx a lot.
4276,0,Lol no. Just trying to make your day a little more interesting
4277,1,You have WON a guaranteed aPS1000 cash or a aPS2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm
4278,0,You know what hook up means right?
4279,0,Huh? 6 also cannot? Then only how many mistakes?
4280,1,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p"
4281,0,Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*
4282,0,Nope i waiting in sch 4 daddy... 
4283,0,What time you thinkin of goin?
4284,1,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar"
4285,0,"Sorry pa, i dont knw who ru pa?"
4286,0,Pls speak with me. I wont ask anything other then you friendship.
4287,0,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear"""
4288,0,Ok. Very good. Its all about making that money.
4289,1,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or aPS10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+"
4290,0,:-( that's not v romantic!
4291,1,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP
4292,1,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a aPS500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18"
4293,1,YOU ARE CHOSEN TO RECEIVE A aPS350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
4294,0,Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.
4295,0,"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx"
4296,1,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p
4297,0,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  
4298,0,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!"
4299,0,What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..
4300,0,How much is blackberry bold2 in nigeria.
4301,0,Okay... I booked all already... Including the one at bugis.
4302,1,**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270
4303,0,Are you plans with your family set in stone ?
4304,0,O i played smash bros  &lt;#&gt;  religiously.
4305,1,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.
4306,1,"Congratulations! Thanks to a good friend U have WON the aPS2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate"
4307,0,Havent still waitin as usual... II come back sch oredi?
4308,0,how tall are you princess?
4309,0,"Like  &lt;#&gt; , same question"
4310,0,ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*
4311,1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04
4312,1,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTx
4313,0,Ok pa. Nothing problem:-)
4314,0,Take something for pain. If it moves however to any side in the next 6hrs see a doctor.
4315,0,what I meant to say is cant wait to see u again getting bored of this bridgwater banter
4316,1,"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/I 1/4 1.20 POBOXox36504W45WQ 16+"
4317,0,Haf u eaten? Wat time u wan me 2 come?
4318,1,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm
4319,0,Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.
4320,1,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO"
4321,0,That seems unnecessarily hostile
4322,0,Big brotherU/s really scraped the barrel with this shower of social misfits
4323,1,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n
4324,0,Your brother is a genius
4325,0,I'm leaving my house now...
4326,1,Congratulations ur awarded either aPS500 of CD gift vouchers & Free entry 2 our aPS100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
4327,0,"Trust me. Even if isn't there, its there."
4328,0,She told to hr that he want posting in chennai:)because i'm working here:)
4329,0,Still i have not checked it da. . .
4330,0,Tell them no need to investigate about me anywhere.
4331,1,WIN URGENT! Your mobile number has been awarded with a aPS2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm 
4332,0,Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?
4333,0,Are you angry with me. What happen dear
4334,1,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP
4335,1,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
4336,0,"I'm in a meeting, call me later at"
4337,0,Huh means computational science... Y they like dat one push here n there...
4338,0,K:)all the best:)congrats...
4339,0,Your pussy is perfect!
4340,0,That's a shame! Maybe cld meet for few hrs tomo?
4341,0,"When you just put in the + sign, choose my number and the pin will show. Right?"
4342,0,"IU/ve got some salt, you can rub it in my open wounds if you like!"
4343,0,Sounds like something that someone testing me would sayy
4344,0,S:)but he had some luck.2 catches put down:)
4345,0,I've told him that i've returned it. That should i re order it.
4346,0,"Sorry, I'll call later in meeting"
4347,0,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.
4348,1,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 aPS3/wk"
4349,0,"sure, but make sure he knows we ain't smokin yet"
4350,1,URGENT! We are trying to contact U. Todays draw shows that you have won a aPS800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only
4351,1,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070
4352,0,I will lick up every drop :) are you ready to use your mouth as well?
4353,0,East coast
4354,0,Is ur paper today in e morn or aft?
4355,0,That was random saw my old roomate on campus. He graduated
4356,1,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 "
4357,1,tells u 2 call 09066358152 to claim aPS5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
4358,1,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)"
4359,0,Did u got that persons story
4360,1,You have 1 new message. Please call 08715205273
4361,0,\HEY KATE
4362,1,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX aPS1.50
4363,0,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night"
4364,0,K k pa Had your lunch aha.
4365,0,Gud mrng dear hav a nice day
4366,1,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity 
4367,0,"I'm taking derek &amp; taylor to walmart, if I'm not back by the time you're done just leave the mouse on my desk and I'll text you when priscilla's ready"
4368,1,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323."
4369,0,"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!"
4370,1,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed
4371,0,Boo what time u get out? U were supposed to take me shopping today. :(
4372,1,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
4373,1,You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.
4374,0,Sorry i din lock my keypad.
4375,0,Ok... I din get ur msg...
4376,1,"This is the 2nd time we have tried to contact u. U have won the aPS400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate"
4377,0,"Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word)."
4378,1,"URGENT! Your mobile No 077xxx WON a aPS2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm"
4379,0,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...
4380,0,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar"
4381,0,Re your call; You didn't see my facebook huh?
4382,1,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!
4383,1,PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04 
4384,0,Now thats going to ruin your thesis!
4385,0,Will you be here for food
4386,0,Rofl. Its true to its name
4387,0,"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)"
4388,0,Eat jap done oso aft ur lect wat... II got lect at 12 rite... 
4389,0,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e"
4390,0,Yeah jay's sort of a fucking retard
4391,0,Ok then i will come to ur home after half an hour
4392,0,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds.."
4393,0,"Until 545 lor... Ya, can go 4 dinner together..."
