index,original text,true class,decoded text,black box prediction,decision tree prediction,fidelity,exemplars,counter exemplars,top exemplar words,top counter exemplar words,time to generate
74,exclusive – caer page requests release of fisa warrant details ‘concocted’ by james comey’s fbi breitba,1,lds church ’ s new ‘ mormon and gay ,0,0,0.9682539682539683,"['exclusive rep mark i promised president ', 'federal black cities doesn t be to ', '2 senate to be in first to drug woman ', '2 senate to be a favor as a lot of ', 'exclusive — congressman ken ’ s ‘ the ']","['ubisoft reveals sales down for quaer ', 'investment strategist forecasts collapse ', '2 senate to vow to confirm climate ', 'video oklahoma community gathers to ', '2 senate to be a stab at a police fly ']","{'exclusive': 0.08695652173913043, '2': 0.08695652173913043, 'senate': 0.08695652173913043, 'rep': 0.043478260869565216, 'mark': 0.043478260869565216}","{'2': 0.09090909090909091, 'senate': 0.09090909090909091, 'ubisoft': 0.045454545454545456, 'reveals': 0.045454545454545456, 'sales': 0.045454545454545456}",0.048514604568481445
75,sean penn rips steve bannon you can t age like that without hating people,0,steven mnuchin sure seemed to enjoy ,1,1,1.0,"['new york times journalists who broke ', 'breaking clinton – a long database ', 'gop congresswoman blames deep state ', 'video shows u s agents trying to force ', 'colbe mocks trump for failing to stand ']","['colbe mocks giuliani s bonkers fox ', 'tomi lahren hits back at genealogist ', 'breaking clinton “ we re have to say ', 'colbe s caoon trump gives the whca ', 'cynthia nixon would rather be the good ']","{'new': 0.038461538461538464, 'york': 0.038461538461538464, 'times': 0.038461538461538464, 'journalists': 0.038461538461538464, 'broke': 0.038461538461538464}","{'colbe': 0.08333333333333333, 'mocks': 0.041666666666666664, 'giuliani': 0.041666666666666664, 'bonkers': 0.041666666666666664, 'fox': 0.041666666666666664}",0.046387672424316406
76,sean hannity wants roseanne on his show so bad he offered to let her host,0,sean hannity wants roseanne on his ,0,0,0.9814814814814815,"['bill maher shreds donald trump likens ', 'new stephon clark videos show officers ', 'fox friends host brian kilmeade says ', 'sean hannity accused of stealing his ', 'stephen colbe does some porn star math ']","['steven mnuchin sure seemed to enjoy ', 'gop congresswoman blames deep state ', 'betsy devos mulls the fate of guidance ', 'fox news melts down after hillary clinton ']","{'bill': 0.037037037037037035, 'maher': 0.037037037037037035, 'shreds': 0.037037037037037035, 'donald': 0.037037037037037035, 'trump': 0.037037037037037035}","{'steven': 0.05, 'mnuchin': 0.05, 'sure': 0.05, 'seemed': 0.05, 'enjoy': 0.05}",0.029430866241455078
77,right to die advocate david goodall ends life listening to ode to joy,0,john oliver didn t think pence trolling ,0,0,0.9830508474576272,"['breaking clinton “ we re have had a ', 'john oliver wants your help telling ', 'breaking obama “ we have had a major ', 'new york times calls on gop to protect ', 'breaking clinton “ we re have to say ']","['new york times journalists who broke ', 'donald trump deutsche bank did clintons ', 'breaking clinton “ we re have to people ', 'fbi 33 000 criminal gangs 1 4 million ', 'comey memoir hiding clinton email clinton ']","{'breaking': 0.13636363636363635, '“': 0.13636363636363635, 'clinton': 0.09090909090909091, 'john': 0.045454545454545456, 'oliver': 0.045454545454545456}","{'clinton': 0.10714285714285714, 'new': 0.03571428571428571, 'york': 0.03571428571428571, 'times': 0.03571428571428571, 'journalists': 0.03571428571428571}",0.043547630310058594
78,oops denver post prints photo of wrong ballpark in review of coors field,0,tennessee senate passes a bill to erect ,0,0,0.9743589743589743,"['senate does equifax a favor as a former ', 'dozens say christian leader made british ', 'former student accuses in black killings ', 'conan o brien in on the royal wedding ', 'former student killed in sexual assault ']","['eric greitens ’ team pushes for inquiry ', 'remy ma explains the impoance of melanin ', '17 year old indigo child message to ', 'former fbi director director andrew ', 'try not to cry watching david beckham ']","{'former': 0.125, 'student': 0.08333333333333333, 'senate': 0.041666666666666664, 'equifax': 0.041666666666666664, 'favor': 0.041666666666666664}","{'director': 0.07692307692307693, 'eric': 0.038461538461538464, 'greitens': 0.038461538461538464, '’': 0.038461538461538464, 'team': 0.038461538461538464}",0.06392550468444824
79,texas boy known as ‘copeland crush’ and his father are mourned the new york times,1,at least 5 dead in violent clashes ,0,0,0.968421052631579,"['former student accuses trump in killings ', 'former student accuses charged in killings ', 'former clinton foundation ceo begging ', '‘ things ’ fans will be able to visit ', 'former student accuses in black lawyer ']","['u s admits in syria meant to hit isis ', 'russia vows to expand black list of ', 'repo fbi ’ s facial recognition database ', 'former fbi director director andrew ', 'former student is a black killings ']","{'former': 0.15384615384615385, 'student': 0.11538461538461539, 'accuses': 0.11538461538461539, 'killings': 0.07692307692307693, 'trump': 0.038461538461538464}","{'black': 0.07692307692307693, 'fbi': 0.07692307692307693, 'former': 0.07692307692307693, 'director': 0.07692307692307693, 'u': 0.038461538461538464}",0.06933736801147461
80,new york city council launches probe into kushner company s false tenant records,0,new york city council launches probe ,1,1,0.9523809523809523,"['fox news all but ignores nationwide ', 'at new year old would do weapons ties ', 'fox news said to settle group of lawsuits ', 'repo fbi director re facial recognition ', 'small town attack ’ african arab ’ ']","['repo fbi director andrew andrew mccabe ', 'repo 33 of jay z claims faked for 200 ', 'lgbtq activists had a st patrick s ', 'repo fbi director comey would stop ', 'repo fbi director will take pick into ']","{'fox': 0.07142857142857142, 'news': 0.07142857142857142, '’': 0.07142857142857142, 'ignores': 0.03571428571428571, 'nationwide': 0.03571428571428571}","{'repo': 0.14285714285714285, 'fbi': 0.10714285714285714, 'director': 0.10714285714285714, 'andrew': 0.07142857142857142, 'mccabe': 0.03571428571428571}",0.11248397827148438
81,rapper t i arrested for disorderly conduct public drunkenness,0,cnn contributor blames breitba white ,1,1,0.9787234042553191,"['russia vows to expand black list of ', 'youtube ’ s neighbors send stirring ', 'gina haspel confirmed as cia director ', 'mass protests planned if trump fires ', '11 very depressing economic realities ']","['republicans now marching with trump ', 'gop leaders fine with trump bombing ', 'identity of michael cohen s mystery ', 'texas to expel u s diplomats shut down ', 'white house knew about rob poer allegations ']","{'russia': 0.041666666666666664, 'vows': 0.041666666666666664, 'expand': 0.041666666666666664, 'black': 0.041666666666666664, 'list': 0.041666666666666664}","{'trump': 0.08695652173913043, 'republicans': 0.043478260869565216, 'marching': 0.043478260869565216, 'gop': 0.043478260869565216, 'leaders': 0.043478260869565216}",0.06279993057250977
82,ex repoer charged with making bomb threats against jewish sites the new york times,1,ex repoer charged with making bomb ,1,1,0.9482758620689655,"['russia hands us its response to 1 kirby ', 'wikipedia founder ‘ moved on ’ for ', 'israeli soccer team beitar jerusalem ', 'launch protest against pope francis ', 'senate cou pick who said planned parenthood ']","['clergy abuse victims took their stories ', 'fox losing more adveisers after sexual ', 'russia may expel u s diplomats shut ', 'russia may shoot themselves in syria ', 'noh korea says diplomat who defected ']","{'russia': 0.038461538461538464, 'hands': 0.038461538461538464, 'us': 0.038461538461538464, 'response': 0.038461538461538464, '1': 0.038461538461538464}","{'russia': 0.08333333333333333, 'may': 0.08333333333333333, 'clergy': 0.041666666666666664, 'abuse': 0.041666666666666664, 'victims': 0.041666666666666664}",0.0397491455078125
83,ellen degeneres hilariously explains how she saved meghan markle’s life,0,ellen degeneres hilariously explains ,0,0,0.9701492537313433,"['fox news guest personally asks donald ', 'man dressed as elsa from frozen pushes ', 'lois lanes pay tribute to the late ', 'former miss accuses trump of sexual ', 'colbe mocks giuliani trump s lawyers ']","['laura ingraham by yet another despite ', 'jeb bush takes apparent swipe at donald ', 'iraqi car bomb jaw dropping crisis ', 'betsy devos stirs uproar by saying ']","{'trump': 0.07692307692307693, 'fox': 0.038461538461538464, 'news': 0.038461538461538464, 'guest': 0.038461538461538464, 'personally': 0.038461538461538464}","{'laura': 0.045454545454545456, 'ingraham': 0.045454545454545456, 'yet': 0.045454545454545456, 'another': 0.045454545454545456, 'despite': 0.045454545454545456}",0.03674006462097168
84,‘he used us as props’ conservative hispanics deplore donald trump’s speech the new york times,1,watch more car mayhem in ’ fate of ,1,1,0.981651376146789,"['donald trump adopts g o p tax cuts ', 'if hillary clinton can ’ nuclear deal ', 'former clinton foundation ceo begging ', 'rand paul on syria strikes ’ i think ', 'sent gold away to keep it from the ']","['in address cuomo new york ’ s policies ', 'paul ryan s exit is a reminder that ', 'u s accuses chinese new of former former ', 'former student is a its thing of donald ', 'how putin ’ s plan to collect former ']","{'clinton': 0.07407407407407407, '’': 0.07407407407407407, 'donald': 0.037037037037037035, 'trump': 0.037037037037037035, 'adopts': 0.037037037037037035}","{'former': 0.16, 'new': 0.08, '’': 0.08, 'address': 0.04, 'cuomo': 0.04}",0.08902740478515625
85,long primary carries costs for hillary clinton money and time the new york times,1,long primary carries costs for hillary ,1,1,0.9365079365079365,"['republicans us now on election – the ', 'senate more than after head ever u ', 'republicans fill cou seat they denied ', 'long primary carries costs for hillary ', 'memorial to victims of forces reckoning ']","['at ampt cellphone users unable to call ', 'south korea ’ s favorite is created ', 'former student accuses its of sexual ', 'former student accuses in black killings ', 'republicans now marching with trump ']","{'republicans': 0.09090909090909091, 'us': 0.045454545454545456, 'election': 0.045454545454545456, '–': 0.045454545454545456, 'senate': 0.045454545454545456}","{'former': 0.09090909090909091, 'student': 0.09090909090909091, 'accuses': 0.09090909090909091, 'ampt': 0.045454545454545456, 'cellphone': 0.045454545454545456}",0.05160379409790039
86,wife asked husband for fenty highlighter and got a pack of highlighters hairbrush,0,fbi debunks hillary s conspiracy theory ,0,0,0.9841269841269841,"['white house preps spending cuts bill ', 'white house repoedly spending cuts ', 'simpsons creator on apu debate people ', 'white house blames deadly gaza violence ', 'gop senator thinks would be pushing ']","['gop congressman doug lamborn thrown ', 'breaking clinton “ we re being of people ', 'gop state senator thinks laws created ', 'breaking clinton “ “ we have had a ', 'former mexican president vicente in ']","{'white': 0.1111111111111111, 'house': 0.1111111111111111, 'spending': 0.07407407407407407, 'cuts': 0.07407407407407407, 'preps': 0.037037037037037035}","{'“': 0.13043478260869565, 'gop': 0.08695652173913043, 'breaking': 0.08695652173913043, 'clinton': 0.08695652173913043, 'congressman': 0.043478260869565216}",0.048386573791503906
87,occupying the prairie tensions rise as tribes move to block a pipeline the new york times,1,occupying the prairie tensions rise ,1,1,0.9705882352941176,"['rand paul on syria strikes ’ i think ', 'occupying the prairie tensions rise ', 'at new york city ballet lacing up their ', 'former student foundation ceo after ', '‘ i ’ m ’ m not ’ on fbi ’ breitba ']","['‘ i have a great thing to your clear ', '‘ i have a paid but it ’ s not to the ', '‘ i have a ’ but not stolen ’ s life ', 'repo fbi ’ s facial recognition database ', 'how to hit sinclair where it hus according ']","{'’': 0.19230769230769232, 'rand': 0.038461538461538464, 'paul': 0.038461538461538464, 'syria': 0.038461538461538464, 'strikes': 0.038461538461538464}","{'’': 0.18181818181818182, '‘': 0.13636363636363635, 'great': 0.045454545454545456, 'thing': 0.045454545454545456, 'clear': 0.045454545454545456}",0.06584405899047852
88,washington post’s fake news of russian vermont power plant hack,1,u s accuses chinese jet of too close ,0,0,0.9789473684210527,"['‘ things ’ fans will be able to visit ', 'former fbi accuses trump team accuses ', 'newshour in joy after being able to ', 'republicans got with gerrymandering ', 'former fbi accuses trump is lawyer ']","['opinion hillary is the whore of babylon ', 'former student is a black killings ', 'launch protest against pope francis ', 'former student is a black thing of ', 'former fbi accuses trump calls president ']","{'accuses': 0.13043478260869565, 'able': 0.08695652173913043, 'former': 0.08695652173913043, 'fbi': 0.08695652173913043, 'trump': 0.08695652173913043}","{'former': 0.13636363636363635, 'student': 0.09090909090909091, 'black': 0.09090909090909091, 'opinion': 0.045454545454545456, 'hillary': 0.045454545454545456}",0.06722211837768555
89,rex tillerson to lift human rights conditions on arms sale to bahrain the new york times,1,rex tillerson to lift human rights ,1,1,0.9411764705882353,"['former student foundation after trump ', 'watch more car mayhem in ’ fate of ', 'former trump team accuses president ', 'former clinton foundation ceo begging ', 'cou rules that a medical marijuana ']","['judges new reasons to obstruct donald ', 'newshour in joy after being able to ', 'former trump accuses president of sexual ', 'if you have re on how the election ', 'late night writer s royal wedding is ']","{'former': 0.13043478260869565, 'foundation': 0.08695652173913043, 'trump': 0.08695652173913043, 'student': 0.043478260869565216, 'watch': 0.043478260869565216}","{'judges': 0.05263157894736842, 'new': 0.05263157894736842, 'reasons': 0.05263157894736842, 'obstruct': 0.05263157894736842, 'donald': 0.05263157894736842}",0.04320335388183594
90,undercover video exposes obama’s plan to make american “gun laws” more like britain – truthfeed,1,comment on hollyweird clinton suppoers ,1,1,0.9692307692307692,"['breaking clinton “ “ we have more than ', 'video shows u s agents trying to force ', 'sean penn rips steve bannon you can ', 'breaking clinton “ “ we ” us hillary ', '“ we need to clean this up ” more evidence ']","['john oliver didn t think pence trolling ', 'trump s pick who said with kim jong ', 'breaking clinton “ we re being about ', 'breaking clinton “ we re have had a ', 'john krasinski is obsessed with the ']","{'“': 0.18518518518518517, 'breaking': 0.07407407407407407, 'clinton': 0.07407407407407407, '”': 0.07407407407407407, 'video': 0.037037037037037035}","{'john': 0.10526315789473684, 'breaking': 0.10526315789473684, 'clinton': 0.10526315789473684, '“': 0.10526315789473684, 'oliver': 0.05263157894736842}",0.04351687431335449
91,hannibal buress mic cut after joking about catholic sex abuse,0,february jobs gains rocket to 000 as ,1,1,0.9558823529411765,"['supreme cou rules priests do not have ', 'no hours of raging deadly prison violence ', 'russia hands us its response to john ', 'russia hands us its behind response ', 'february jobs gains rocket to 000 as ']","['republicans head into mid terms with ', 'republicans got with gerrymandering ', 'emails show interior expected to learn ', 'senate does equifax a favor as a former ', 'israeli forces kill at least 16 palestinian ']","{'russia': 0.08333333333333333, 'hands': 0.08333333333333333, 'us': 0.08333333333333333, 'response': 0.08333333333333333, 'supreme': 0.041666666666666664}","{'republicans': 0.09090909090909091, 'head': 0.045454545454545456, 'mid': 0.045454545454545456, 'terms': 0.045454545454545456, 'got': 0.045454545454545456}",0.04780769348144531
92,the establishment’s massive ‘intelligence failure’,1,the establishment ’ s massive ‘ intelligence ,1,1,1.0,"['watch more car mayhem in ’ fate of ', 'u s admits in syria meant to hit isis ', 'trump ’ s harsh talk with of australia ', 'five inside resolution denying israeli ', '‘ atlanta ’ shows the horror of black ']","['trump administration moves to embrace ', 'trump to violate iran nuclear deal ', '‘ things you re the other about trump ', '‘ things you ’ we know about about ']","{'’': 0.1111111111111111, 'watch': 0.037037037037037035, 'car': 0.037037037037037035, 'mayhem': 0.037037037037037035, 'fate': 0.037037037037037035}","{'trump': 0.1875, '‘': 0.125, 'things': 0.125, 'administration': 0.0625, 'moves': 0.0625}",0.036524295806884766
93,desiree linden becomes first american woman to win boston marathon in 33 years,0,harvey weinstein turns himself in to ,0,0,0.972972972972973,"['paul ryan s exit is a reminder that ', 'former fbi accuses trump andrew lawyer ', 'senate passes bill to be 100 memorial ', 'u s accuses chinese jet of too close ', 'former student is charged in killings ']","['launch protest against pope francis ', 'republicans fill cou seat they denied ', 'fox news said to settle group of lawsuits ', 'dozens dead after torrential rains ', 'former oklahoma foundation ceo calls ']","{'former': 0.08333333333333333, 'accuses': 0.08333333333333333, 'paul': 0.041666666666666664, 'ryan': 0.041666666666666664, 'exit': 0.041666666666666664}","{'launch': 0.041666666666666664, 'protest': 0.041666666666666664, 'pope': 0.041666666666666664, 'francis': 0.041666666666666664, 'republicans': 0.041666666666666664}",0.05775928497314453
94,at new york city ballet lacing up their sneakers to unite the new york times,1,‘ us anti trump protests similar to ,1,1,0.9795918367346939,"['repo fbi who can facial recognition ', '‘ things you re ’ california able to ', '‘ things you comey ’ similar to soros ', 'former student foundation after trump ', 'repo fbi director actually really caught ']","['repo fbi director comey is stop into ', 'repo fbi director calls would ve into ', 'repo fbi who said abused women should ', '‘ things we will be able to visit the ', 'white house knew about rob poer allegations ']","{'repo': 0.08, 'fbi': 0.08, '‘': 0.08, 'things': 0.08, '’': 0.08}","{'repo': 0.12, 'fbi': 0.12, 'director': 0.08, 'comey': 0.04, 'stop': 0.04}",0.1801002025604248
95,louisiana secretary of state resigns after staffer accuses him of sexual harassment,0,louisiana secretary of state resigns ,0,0,0.9714285714285714,"['former student killed in sexual assault ', 'republicans now marching with trump ', 'senate does equifax a favor as a former ', 'colbe mocks giuliani for failing trump ', 'michael cohen repoedly paid 600 000 ']","['designer of waterslide that decapitated ', 'former trump doctor accuses president ', 'they fled war at home now they ’ re ', 'senate passes bill to be sense of americans ', 'senate passes bill to be thousands ']","{'former': 0.08695652173913043, 'trump': 0.08695652173913043, 'student': 0.043478260869565216, 'killed': 0.043478260869565216, 'sexual': 0.043478260869565216}","{'senate': 0.09523809523809523, 'passes': 0.09523809523809523, 'bill': 0.09523809523809523, 'designer': 0.047619047619047616, 'waterslide': 0.047619047619047616}",0.050046682357788086
96,texas sues trump administration to end daca,0,world leaders respond to the coordinated ,1,1,0.9897959183673469,"['us on outrage over white role explains ', 'republicans us marching with trump ', 'gop who thinks he their wrong about ', 'u s hits chinese russia s for former ', '‘ atlanta ’ shows the horror of black ']","['your facebook page could land you in ', 'gop who thinks he their photo with ', 'no hours graduation ceremony for prison ', 'former fbi accuses trump andrew accuses ', 'trump s doctor says trump basically ']","{'us': 0.08695652173913043, 'outrage': 0.043478260869565216, 'white': 0.043478260869565216, 'role': 0.043478260869565216, 'explains': 0.043478260869565216}","{'trump': 0.13636363636363635, 'accuses': 0.09090909090909091, 'facebook': 0.045454545454545456, 'page': 0.045454545454545456, 'could': 0.045454545454545456}",0.06563520431518555
97,accused of sexual harassment roger ailes is negotiating exit from fox the new york times,1,jordan peele s new nightmare is coming ,0,0,0.9726027397260274,"['harvey weinstein turns himself in to ', 'eagles of death metal singer does on ', 'no or graduation ceremony for teen ', 'mass protests lead armenian leader ', 'supreme cou to take hard look at only ']","['few migrants from caravan allowed to ', 'former trump team accuses president ', 'comedian chuck mccann the voice of ', 'rosenstein to republicans doj ‘ will ', 'supreme cou to priests do you have ']","{'harvey': 0.05, 'weinstein': 0.05, 'turns': 0.05, 'eagles': 0.05, 'death': 0.05}","{'migrants': 0.05263157894736842, 'caravan': 0.05263157894736842, 'allowed': 0.05263157894736842, 'former': 0.05263157894736842, 'trump': 0.05263157894736842}",0.05706381797790527
98,michael keaton ends kent state commencement speech with i m batman,0,giuliani says trump repaid lawyer for ,0,0,0.9746835443037974,"['simpsons creator on apu debate people ', 'white house blames deadly gaza violence ', 'fbi debunks hillary s conspiracy theory ', 'donald trump may actually enjoy jim ', 'white house knew about rob poer allegations ']","['michael moore bringing trump hate to ', 'fbi 33 000 criminal gangs 1 4 million ', 'new york times journalists who broke ', 'breaking clinton “ re email ” – more ', 'gop state senator thinks laws created ']","{'white': 0.07142857142857142, 'house': 0.07142857142857142, 'simpsons': 0.03571428571428571, 'creator': 0.03571428571428571, 'apu': 0.03571428571428571}","{'michael': 0.03333333333333333, 'moore': 0.03333333333333333, 'bringing': 0.03333333333333333, 'trump': 0.03333333333333333, 'hate': 0.03333333333333333}",0.06142592430114746
99,john oliver even mickey mouse would tell scott pruitt to go f k himself,0,trump crowd chants lock her up lock ,1,1,0.978494623655914,"['breaking clinton “ we re being about ', 'a list of everything don jr doesn t ', 'comey memoir hiding clinton email news ', 'comey ag lynch directed me to call ', 'breaking clinton “ re re think it has ']","['donald trump says he didn t know about ', 'giuliani says trump repaid lawyer for ', 'comey s former floated woman would ', 'breaking trump may be being federal ', 'breaking trump may be being all more ']","{'clinton': 0.14285714285714285, 'breaking': 0.09523809523809523, '“': 0.09523809523809523, 'comey': 0.09523809523809523, 'list': 0.047619047619047616}","{'trump': 0.19047619047619047, 'says': 0.09523809523809523, 'breaking': 0.09523809523809523, 'may': 0.09523809523809523, 'donald': 0.047619047619047616}",0.08791303634643555
