index,original text,true class,decoded text,black box prediction,decision tree prediction,fidelity,exemplars,counter exemplars,top exemplar words,top counter exemplar words
76,sean hannity wants roseanne on his show so bad he offered to let her host,0,sean hannity wants roseanne on his ,0,0,0.9818181818181818,"['colbe mocks giuliani s bonkers former ', 'colbe s caoon trump gives the whca ', 'stephen colbe does some porn star math ', 'lois lanes pay tribute to the late ', 'colbe mocks giuliani for failing fox ']","['steven mnuchin sure seemed to enjoy ', 'laura ingraham ’ s closing argument ', 'sean penn rips steve bannon you can ', 'president higgins accidentally visits ', 'new zealand diplomat on u s democrats ']","{'colbe': 0.16, 'mocks': 0.08, 'giuliani': 0.08, 'bonkers': 0.04, 'former': 0.04}","{'steven': 0.041666666666666664, 'mnuchin': 0.041666666666666664, 'sure': 0.041666666666666664, 'seemed': 0.041666666666666664, 'enjoy': 0.041666666666666664}"
77,right to die advocate david goodall ends life listening to ode to joy,0,john oliver didn t think pence trolling ,0,1,0.958904109589041,"['2 senate democrats vow to confirm climate ', 'new york city council launches probe ', 'breaking clinton “ we re have to federal ', 'breaking clinton “ obama we have to ', 'breaking clinton “ so we have more ']","['breaking clinton “ we re being about ', 'john oliver didn t think pence trolling ', 'breaking multiple victims shot near ', 'trump says he ll meet with kim jong ', 'former fbi deputy director andrew mccabe ']","{'breaking': 0.13043478260869565, 'clinton': 0.13043478260869565, '“': 0.13043478260869565, '2': 0.043478260869565216, 'senate': 0.043478260869565216}","{'breaking': 0.08333333333333333, 'clinton': 0.041666666666666664, '“': 0.041666666666666664, 'john': 0.041666666666666664, 'oliver': 0.041666666666666664}"
78,oops denver post prints photo of wrong ballpark in review of coors field,0,oops denver post prints photo of wrong ,1,1,0.9583333333333334,"['designer of waterslide that decapitated ', 'oops denver post prints photo of wrong ', 'iraqi army discovers us made missiles ', 'spirit cooking only the sta to hillary ', 'dozens dead after torrential rains ']","['tennessee senate passes a bill to erect ', 'late night writer s royal wedding is ', 'former student killed in sexual assault ', 'cynthia nixon would rather be the good ', 'r kelly accusers say they had to ask ']","{'designer': 0.043478260869565216, 'waterslide': 0.043478260869565216, 'decapitated': 0.043478260869565216, 'oops': 0.043478260869565216, 'denver': 0.043478260869565216}","{'tennessee': 0.04, 'senate': 0.04, 'passes': 0.04, 'bill': 0.04, 'erect': 0.04}"
79,texas boy known as ‘copeland crush’ and his father are mourned the new york times,1,at least 5 dead in violent clashes ,0,0,0.9651162790697675,"['repo 33 of jay z claims claims for ', 'former student is charged in killings ', 'at new york city ballet lacing up their ', 'senate does equifax a favor as a former ', 'white house preps spending cuts bill ']","['former oklahoma foundation ceo calls ', 'russia hands us its behind response ', 'repo fbi director actually facial recognition ', 'russia announces plans for catastrophic ', 'former student foundation after begging ']","{'claims': 0.08, 'former': 0.08, 'repo': 0.04, '33': 0.04, 'jay': 0.04}","{'former': 0.08333333333333333, 'foundation': 0.08333333333333333, 'russia': 0.08333333333333333, 'oklahoma': 0.041666666666666664, 'ceo': 0.041666666666666664}"
80,new york city council launches probe into kushner company s false tenant records,0,new york city council launches probe ,1,1,0.9693877551020408,"['at new york city ballet lacing up their ', 'repo 33 of jay z claims takes for 200 ', 'repo 33 of jay z s paisan for president ', 'new york city council launches probe ', 'a candidate rises on on control of ']","['repo 33 of jay z claims faked for 1988 ', 'repo fbi director calls andrew mccabe ', 'repo fbi director will have have into ', 'repo 33 of jay z claims can for stand ', 'former fbi deputy director andrew mccabe ']","{'new': 0.07407407407407407, 'york': 0.07407407407407407, 'city': 0.07407407407407407, 'repo': 0.07407407407407407, '33': 0.07407407407407407}","{'repo': 0.14285714285714285, 'fbi': 0.10714285714285714, 'director': 0.10714285714285714, '33': 0.07142857142857142, 'jay': 0.07142857142857142}"
81,rapper t i arrested for disorderly conduct public drunkenness,0,fallout from fbi ’ s new criminal investigation ,0,0,0.9651162790697675,"['and jack s bonkers has people they ', 'former fbi accuses trump andrew lawyer ', 'gop who cop its sexuality will quit ', '10 dead after van rams into crowd of ', 'gop who cop its sexuality accuses photo ']","['11 very depressing economic realities ', 'irked trump repoedly warned putin we ', 'rosenstein to republicans doj ‘ will ', 'syrian army wins control over terrorists ', 'top 10 general pleads with troops not ']","{'accuses': 0.08695652173913043, 'gop': 0.08695652173913043, 'cop': 0.08695652173913043, 'sexuality': 0.08695652173913043, 'jack': 0.043478260869565216}","{'11': 0.043478260869565216, 'depressing': 0.043478260869565216, 'economic': 0.043478260869565216, 'realities': 0.043478260869565216, 'irked': 0.043478260869565216}"
82,ex repoer charged with making bomb threats against jewish sites the new york times,1,noh korea suspends nuclear and missile ,0,0,0.9666666666666667,"['republicans head into ‘ terms ’ a ’ ', 'republicans got shoot with at the foot ', 'clergy abuse victims took their stories ', 'fox news guest personally asks donald ', 'republicans got shoot gerrymandering ']","['china tries to censor ai victory against ', 'israeli troops wound 13 on gaza border ', 'republicans us marching with trump ', 'launch protest against pope francis ', 'israeli soccer team beitar jerusalem ']","{'republicans': 0.12, '’': 0.08, 'got': 0.08, 'shoot': 0.08, 'head': 0.04}","{'israeli': 0.08333333333333333, 'china': 0.041666666666666664, 'tries': 0.041666666666666664, 'censor': 0.041666666666666664, 'ai': 0.041666666666666664}"
83,ellen degeneres hilariously explains how she saved meghan markle’s life,0,ellen degeneres hilariously explains ,0,0,0.9552238805970149,"['stephen colbe reveals evil genius plan ', 'new stephon clark videos show officers ', 'colbe mocks giuliani for failing tax ', 'man dressed as elsa from frozen pushes ', 'helen hunt gives update on ‘ mad about ']","['jeb bush takes apparent swipe at donald ', 'ex playboy model who claims affair ', 'steven tyler admits to hitting on daughter ', 'parents of slain dnc staffer seth rich ', 'sean penn rips steve bannon you can ']","{'colbe': 0.07142857142857142, 'stephen': 0.03571428571428571, 'reveals': 0.03571428571428571, 'evil': 0.03571428571428571, 'genius': 0.03571428571428571}","{'jeb': 0.037037037037037035, 'bush': 0.037037037037037035, 'takes': 0.037037037037037035, 'apparent': 0.037037037037037035, 'swipe': 0.037037037037037035}"
84,‘he used us as props’ conservative hispanics deplore donald trump’s speech the new york times,1,watch more car mayhem in ’ fate of ,1,1,0.9795918367346939,"['‘ jeopardy ’ champion dies before she ', 'if trump can rig be the new presidential ', 'former clinton foundation ’ s russia ', 'former clinton foundation ceo after ', 'how putin to vote for it and it is ']","['mobster ’ s daughter writer murder ', 'u s accuses chinese new of list of ', 'watch blue bid 000 on a face it s not ', 'repo 33 of jay z ’ s for million ’ ', 'if you have alzheimer ’ s then and ']","{'’': 0.1, 'former': 0.1, 'clinton': 0.1, 'foundation': 0.1, '‘': 0.05}","{'’': 0.16666666666666666, 'mobster': 0.041666666666666664, 'daughter': 0.041666666666666664, 'writer': 0.041666666666666664, 'murder': 0.041666666666666664}"
85,long primary carries costs for hillary clinton money and time the new york times,1,long primary carries costs for hillary ,1,1,0.9682539682539683,"['former student is a black killings ', 'former trump team accuses president ', 'russia announces plans for catastrophic ', 'bill kristol backs ’ deep state ’ over ', 'launch protest against pope francis ']","['at ampt cellphone users unable to call ', 'republicans got with gerrymandering ', 'former trump accuses president of sexual ', 'e p a workers try to block pruitt in ', 'former student accuses trump in sexual ']","{'former': 0.08333333333333333, '’': 0.08333333333333333, 'student': 0.041666666666666664, 'black': 0.041666666666666664, 'killings': 0.041666666666666664}","{'former': 0.08333333333333333, 'trump': 0.08333333333333333, 'accuses': 0.08333333333333333, 'sexual': 0.08333333333333333, 'ampt': 0.041666666666666664}"
86,wife asked husband for fenty highlighter and got a pack of highlighters hairbrush,0,gop congresswoman blames deep state ,1,0,0.9552238805970149,"['white house preps spending cuts bill ', 'fox news guest personally asks donald ', 'gop led house panel ends its russia ', 'white house repoedly to send pick for ', 'michael bloomberg slams epidemic of ']","['michael keaton ends kent state commencement ', 'trump claims bashes cnn buzzfeed over ', 'fbi 33 000 criminal gangs 1 4 million ', 'white house calls for deep cuts to ', 'breaking clinton was this a coordinated ']","{'house': 0.1111111111111111, 'white': 0.07407407407407407, 'preps': 0.037037037037037035, 'spending': 0.037037037037037035, 'cuts': 0.037037037037037035}","{'michael': 0.037037037037037035, 'keaton': 0.037037037037037035, 'ends': 0.037037037037037035, 'kent': 0.037037037037037035, 'state': 0.037037037037037035}"
87,occupying the prairie tensions rise as tribes move to block a pipeline the new york times,1,occupying the prairie tensions rise ,1,1,0.9595959595959596,"['‘ i have make ‘ make ’ deal with black ', '‘ i have a ’ m not a complete ’ breitba ', 'review in ‘ finding ’ a fish and a ', '‘ i ’ m nobody ’ not a chance emily ', '‘ i ’ m will be a weapons and complete ']","['‘ i have what to make a thing on the ', '‘ i have a great thing to netflix color ', 'small town attack ’ african arab ’ ', 'newshour in joy after being able to ', 'e p a workers try to block pruitt in ']","{'’': 0.25925925925925924, '‘': 0.2222222222222222, 'make': 0.07407407407407407, 'complete': 0.07407407407407407, 'deal': 0.037037037037037035}","{'‘': 0.08333333333333333, 'thing': 0.08333333333333333, '’': 0.08333333333333333, 'make': 0.041666666666666664, 'great': 0.041666666666666664}"
88,washington post’s fake news of russian vermont power plant hack,1,u s accuses chinese jet of too close ,0,0,0.9523809523809523,"['former student accuses charged in killings ', 'at new york city ballet lacing up their ', 'u s accuses chinese jet of too close ', 'repo fbi director order mom has no ', 'u s accuses chinese jet of too close ']","['opinion hillary is the whore of babylon ', 'russia vows to expand black list of ', 'watch more car mayhem in ’ fate of ', 'repo fbi can be facial recognition ', 'former student foundation ceo after ']","{'accuses': 0.12, 'u': 0.08, 'chinese': 0.08, 'jet': 0.08, 'close': 0.08}","{'opinion': 0.045454545454545456, 'hillary': 0.045454545454545456, 'whore': 0.045454545454545456, 'babylon': 0.045454545454545456, 'russia': 0.045454545454545456}"
89,rex tillerson to lift human rights conditions on arms sale to bahrain the new york times,1,rex tillerson to lift human rights ,1,1,0.9864864864864865,"['judges new reasons to obstruct donald ', 'return of the anunnaki nine feet tall ', 'rex tillerson to lift human rights ', 'witches unite to cast ‘ binding spell ', 'rigged election hillary clinton trump ']","['late night writer s royal wedding is ', 'university of is an that canada is ', 'michael cohen repoedly paid 600 000 ', 'dhs kelly slams obama ’ s policies ', 'senate passes bill to be give memorial ']","{'judges': 0.038461538461538464, 'new': 0.038461538461538464, 'reasons': 0.038461538461538464, 'obstruct': 0.038461538461538464, 'donald': 0.038461538461538464}","{'late': 0.041666666666666664, 'night': 0.041666666666666664, 'writer': 0.041666666666666664, 'royal': 0.041666666666666664, 'wedding': 0.041666666666666664}"
90,undercover video exposes obama’s plan to make american “gun laws” more like britain – truthfeed,1,undercover video exposes obama ’ s ,1,1,0.9701492537313433,"['michael moore people voting trump as ', 'comment on trips the story of how intellectual ', 'breaking clinton “ “ we ” us hillary ', 'comment on hollyweird clinton suppoers ', 'breaking clinton “ re we have to see ']","['giuliani says trump lawyer michael ', 'fbi search of cia leak suspect turned ', 'new stephon clark videos show officers ', 'scott pruitt is so with lobbyists they ', 'john oliver didn t think pence trolling ']","{'clinton': 0.125, '“': 0.125, 'comment': 0.08333333333333333, 'breaking': 0.08333333333333333, 'michael': 0.041666666666666664}","{'giuliani': 0.04, 'says': 0.04, 'trump': 0.04, 'lawyer': 0.04, 'michael': 0.04}"
91,hannibal buress mic cut after joking about catholic sex abuse,0,february jobs gains rocket to 000 as ,1,1,0.953125,"['neil young chimes in on a crosby stills ', 'hey msm illegal alien suppoer makes ', 'alarmist repo eah to lose 67 of wildlife ', 'israeli soccer team beitar jerusalem ', 'iraqi army discovers us made missiles ']","['no or graduation ceremony for teen ', 'man dressed as elsa from frozen pushes ', 'stephen colbe wants mueller to give ', 'bill maher shreds donald trump likens ', 'lawmakers have added 32 8 million to ']","{'neil': 0.03571428571428571, 'young': 0.03571428571428571, 'chimes': 0.03571428571428571, 'crosby': 0.03571428571428571, 'stills': 0.03571428571428571}","{'graduation': 0.041666666666666664, 'ceremony': 0.041666666666666664, 'teen': 0.041666666666666664, 'man': 0.041666666666666664, 'dressed': 0.041666666666666664}"
92,the establishment’s massive ‘intelligence failure’,1,the establishment ’ s massive ‘ intelligence ,1,1,0.9558823529411765,"['‘ atlanta ’ shows the horror of black ', '‘ things anti trump has similar to ', 'donald trump signs ‘ tremendous ’ deal ', 'how sweetbitter captures the grit and ', 'trump i was going to fire comey ’ regardless ']","['how a make sinclair way to talk billion ', '‘ things ’ fans will be able to visit ', 'trump to violate iran nuclear deal ', 'u s election cycle offers kremlin a ', 'a list of everything don jr doesn t ']","{'‘': 0.1111111111111111, '’': 0.1111111111111111, 'trump': 0.1111111111111111, 'atlanta': 0.037037037037037035, 'shows': 0.037037037037037035}","{'make': 0.041666666666666664, 'sinclair': 0.041666666666666664, 'way': 0.041666666666666664, 'talk': 0.041666666666666664, 'billion': 0.041666666666666664}"
93,desiree linden becomes first american woman to win boston marathon in 33 years,0,harvey weinstein turns himself in to ,0,0,0.9852941176470589,"['republicans us shoot themselves in ', 'harvey weinstein turns himself in to ', 'russia to expel u s diplomats shut ', 'republicans got with gerrymandering ', 'at least 5 dead in violent clashes ']","['youtube tv will be forced to watch ', 'oops denver post prints photo of wrong ', 'launch protest against pope francis ', 'former clinton foundation ceo after ', 'supreme cou to priests do you have ']","{'republicans': 0.10526315789473684, 'us': 0.05263157894736842, 'shoot': 0.05263157894736842, 'harvey': 0.05263157894736842, 'weinstein': 0.05263157894736842}","{'youtube': 0.047619047619047616, 'tv': 0.047619047619047616, 'forced': 0.047619047619047616, 'watch': 0.047619047619047616, 'oops': 0.047619047619047616}"
94,at new york city ballet lacing up their sneakers to unite the new york times,1,‘ us anti trump protests similar to ,1,1,0.9712230215827338,"['‘ great british off trump will leave ', '‘ things you re ’ california fbi about ', 'how to wong foo paved the way for the ', 'former trump doctor accuses president ', '‘ us anti trump protests similar to ']","['repo fbi director comey would stop ', 'repo fbi director will take pick into ', 'repo fbi who said would ve probe to ', 'repo fbi director actually really had ', '‘ things you re the white house after ']","{'‘': 0.12, 'trump': 0.12, 'great': 0.04, 'british': 0.04, 'leave': 0.04}","{'repo': 0.16, 'fbi': 0.16, 'director': 0.12, 'would': 0.08, 'comey': 0.04}"
95,louisiana secretary of state resigns after staffer accuses him of sexual harassment,0,louisiana secretary of state resigns ,0,0,0.972972972972973,"['louisiana secretary of state resigns ', 'colbe mocks trump s bonkers on former ', 'fox losing more adveisers after sexual ', 'late night writer s royal wedding is ', 'r kelly accusers say they had to ask ']","['senate passes equifax a favor to erect ', 'former clinton foundation ceo after ', 'former mexican president vicente fox ', '17 year old indigo child message to ', 'launch protest against pope francis ']","{'louisiana': 0.043478260869565216, 'secretary': 0.043478260869565216, 'state': 0.043478260869565216, 'resigns': 0.043478260869565216, 'colbe': 0.043478260869565216}","{'former': 0.08333333333333333, 'senate': 0.041666666666666664, 'passes': 0.041666666666666664, 'equifax': 0.041666666666666664, 'favor': 0.041666666666666664}"
96,texas sues trump administration to end daca,0,world leaders respond to the coordinated ,1,1,0.9789473684210527,"['and deadpool have strong in their new ', 'gop to doug lamborn thrown off the ', 'gop who thinks he their wrong about ', 'democrats to win pennsylvania district ', 'donald trump deutsche bank did not ']","['trump throws away his regurgitates ', 'u s hits russia with sanctions for ', 'u s accuses chinese jet of too close ', 'gop leaders fine with trump bombing ', 'that fbi deputy director andrew mccabe ']","{'gop': 0.1111111111111111, 'deadpool': 0.05555555555555555, 'strong': 0.05555555555555555, 'new': 0.05555555555555555, 'doug': 0.05555555555555555}","{'trump': 0.08695652173913043, 'u': 0.08695652173913043, 'throws': 0.043478260869565216, 'away': 0.043478260869565216, 'regurgitates': 0.043478260869565216}"
97,accused of sexual harassment roger ailes is negotiating exit from fox the new york times,1,jordan peele s new nightmare is coming ,0,0,0.987012987012987,"['eagles of death metal singer does on ', 'may demi lovato s 6 year message of ', 'harvey weinstein gets oscar boost after ', 'challenges colleges to stand up for ', 'supreme cou to take hard look at something ']","['meditation is like a human s way of ', 'remy ma explains the impoance of melanin ', 'designer of waterslide that decapitated ', 'top us general pleads with troops not ', 'hey trump suppoers robe de niro is ']","{'eagles': 0.041666666666666664, 'death': 0.041666666666666664, 'metal': 0.041666666666666664, 'singer': 0.041666666666666664, 'may': 0.041666666666666664}","{'meditation': 0.045454545454545456, 'like': 0.045454545454545456, 'human': 0.045454545454545456, 'way': 0.045454545454545456, 'remy': 0.045454545454545456}"
98,michael keaton ends kent state commencement speech with i m batman,0,michael keaton ends kent state commencement ,1,0,0.972972972972973,"['fbi debunks hillary s conspiracy theory ', 'gop who thinks he made ‘ the gay says ', 'michael keaton ends kent state commencement ', 'new york times calls on gop to protect ', 'colbe s caoon trump gives to own words ']","['gina haspel confirmed as cia director ', 'michael keaton ends kent state commencement ', 'gop senator senator thinks laws created ', 'breaking obama “ we have not had a ', 'breaking putin just gave obama 24 hours ']","{'gop': 0.07142857142857142, 'fbi': 0.03571428571428571, 'debunks': 0.03571428571428571, 'hillary': 0.03571428571428571, 'conspiracy': 0.03571428571428571}","{'senator': 0.07692307692307693, 'breaking': 0.07692307692307693, 'obama': 0.07692307692307693, 'gina': 0.038461538461538464, 'haspel': 0.038461538461538464}"
99,john oliver even mickey mouse would tell scott pruitt to go f k himself,0,trump crowd chants lock her up lock ,1,1,0.979381443298969,"['comey memo trump floated idea of jailing ', 'scott gives us fight to not a clean ', 'former trump doctor accuses president ', 'breaking clinton “ re re people ” more ', 'breaking clinton “ so think ” more ']","['giuliani says cohen never spoke with ', 'john oliver even would tell scott pruitt ', 'breaking multiple victims shot near ', 'gop senator thinks would be violence ', 'gop senator called out for pushing ']","{'trump': 0.07692307692307693, 'breaking': 0.07692307692307693, 'clinton': 0.07692307692307693, '“': 0.07692307692307693, '”': 0.07692307692307693}","{'would': 0.07692307692307693, 'gop': 0.07692307692307693, 'senator': 0.07692307692307693, 'giuliani': 0.038461538461538464, 'says': 0.038461538461538464}"
