index,original text,true class,decoded text,black box prediction,decision tree prediction,fidelity,exemplars,counter exemplars,top exemplar words,top counter exemplar words
73,iran accuses thomson reuters charity official of sedition the new york times,1,iran accuses thomson reuters charity official of sedition the new york times,1,1,0.9915966386554622,"['iran accuses thomson reuters charity official of sedition the new york times', 'how sweetbitter captures the grit and ', 'republicans now marching with trump ', 'us on school signs victims gun laws ', 'thousands travel home to ireland to ']","['your facebook page could land you in ', 'democratic candidate for maryland governor ', '18 day bet wins texas woman 1 23 million ', 'top 10 general pleads with troops not ', 'congress races against time to avoid ']","{'iran': 0.038461538461538464, 'accuses': 0.038461538461538464, 'thomson': 0.038461538461538464, 'reuters': 0.038461538461538464, 'charity': 0.038461538461538464}","{'facebook': 0.038461538461538464, 'page': 0.038461538461538464, 'could': 0.038461538461538464, 'land': 0.038461538461538464, 'democratic': 0.038461538461538464}"
74,exclusive – caer page requests release of fisa warrant details ‘concocted’ by james comey’s fbi breitba,1,exclusive – caer page requests release of fisa warrant details ‘concocted’ by james comey’s fbi breitba,1,1,0.9672131147540983,"['‘ we have the good of how a people ', 'watch alec baldwin ’ s trump faces ', 'exclusive rep congressman ken speech ', 'exclusive – caer page requests release of fisa warrant details ‘concocted’ by james comey’s fbi breitba', '2 senate to be a favor as a lot of ']","['federal black cities doesn t be a who ', 'marital rape is not a crime in india ', '2 senate to get a sexier to showing ', 'california black lives matter proud ', '2 senate to get a meeting to showing ']","{'exclusive': 0.0625, '‘': 0.03125, 'good': 0.03125, 'people': 0.03125, 'watch': 0.03125}","{'black': 0.09090909090909091, '2': 0.09090909090909091, 'senate': 0.09090909090909091, 'get': 0.09090909090909091, 'showing': 0.09090909090909091}"
75,sean penn rips steve bannon you can t age like that without hating people,0,sean penn rips steve bannon you can t age like that without hating people,0,0,0.9649122807017544,"['colbe mocks giuliani s bonkers former ', 'sean penn rips steve bannon you can ', 'colbe mocks trump for failing to stand ', 'sean penn rips steve bannon you can t age like that without hating people', 'colbe mocks giuliani for failing tax ']","['fox news all but ignores nationwide ', 'fox news all down ignores nationwide ', 'colbe mocks giuliani trump failing ', 'new york times journalists who broke ', 'breaking clinton “ we re have had major ']","{'colbe': 0.1, 'mocks': 0.1, 'giuliani': 0.06666666666666667, 'sean': 0.06666666666666667, 'penn': 0.06666666666666667}","{'fox': 0.09090909090909091, 'news': 0.09090909090909091, 'ignores': 0.09090909090909091, 'nationwide': 0.09090909090909091, 'colbe': 0.045454545454545456}"
76,sean hannity wants roseanne on his show so bad he offered to let her host,0,sean hannity wants roseanne on his show so bad he offered to let her host,0,0,0.9821428571428571,"['gop senator called out for pushing ', 'bill maher reveals 25 things you don ', 'john oliver bought an ad on hannity ', 'kris jenner has her say on son in law ', 'white house preps spending cuts bill ']","['sean spicer inaccurately claims paul ', 'betsy devos mulls the fate of guidance ', '17 children s books to read to your ', 'colbe s caoon trump gives the whca ']","{'bill': 0.08, 'gop': 0.04, 'senator': 0.04, 'called': 0.04, 'pushing': 0.04}","{'sean': 0.05263157894736842, 'spicer': 0.05263157894736842, 'inaccurately': 0.05263157894736842, 'claims': 0.05263157894736842, 'paul': 0.05263157894736842}"
77,right to die advocate david goodall ends life listening to ode to joy,0,right to die advocate david goodall ends life listening to ode to joy,0,0,0.9710144927536232,"['giuliani says trump repaid lawyer for ', 'new stephon clark videos show officers ', 'new han solo trailer features a twist ', 'scott pruitt paris climate agreement ', 'john oliver bought an ad on hannity ']","['breaking obama “ we have not had a ', 'john oliver didn t think pence trolling ', 'fbi search of cia leak suspect turned ', 'a different kind of gender gap 7 places ', 'breaking obama “ we have have had a ']","{'new': 0.07407407407407407, 'giuliani': 0.037037037037037035, 'says': 0.037037037037037035, 'trump': 0.037037037037037035, 'repaid': 0.037037037037037035}","{'breaking': 0.08695652173913043, 'obama': 0.08695652173913043, '“': 0.08695652173913043, 'john': 0.043478260869565216, 'oliver': 0.043478260869565216}"
78,oops denver post prints photo of wrong ballpark in review of coors field,0,oops denver post prints photo of wrong ballpark in review of coors field,1,1,0.974025974025974,"['oops denver post prints photo of wrong ', 'remy ma explains the impoance of melanin ', 'launch protest against pope francis ', 'louisiana secretary of state resigns ', 'iraqi army discovers us made missiles ']","['senate passes equifax a favor to erect ', 'robbin season s true criminal is revealed ', 'senate passes bill to be give memorial ', 'newshour in joy after being able to ', 'eric greitens ’ team pushes for inquiry ']","{'oops': 0.041666666666666664, 'denver': 0.041666666666666664, 'post': 0.041666666666666664, 'prints': 0.041666666666666664, 'photo': 0.041666666666666664}","{'senate': 0.08333333333333333, 'passes': 0.08333333333333333, 'equifax': 0.041666666666666664, 'favor': 0.041666666666666664, 'erect': 0.041666666666666664}"
79,texas boy known as ‘copeland crush’ and his father are mourned the new york times,1,texas boy known as ‘copeland crush’ and his father are mourned the new york times,1,1,0.9777777777777777,"['no charges but harsh criticism for ', 'former student accuses its in killings ', 'former trump accuses president accuses ', 'russia vows to expand black list of ', 'former fbi accuses trump andrew accuses ']","['at ampt cellphone users unable to call ', 'noh korea says diplomat who defected ', 'supreme cou rules priests do not have ', 'former fbi deputy director andrew mccabe ', 'small town attack ’ african arab ’ ']","{'accuses': 0.21739130434782608, 'former': 0.13043478260869565, 'trump': 0.08695652173913043, 'charges': 0.043478260869565216, 'harsh': 0.043478260869565216}","{'’': 0.07407407407407407, 'ampt': 0.037037037037037035, 'cellphone': 0.037037037037037035, 'users': 0.037037037037037035, 'unable': 0.037037037037037035}"
80,new york city council launches probe into kushner company s false tenant records,0,new york city council launches probe into kushner company s false tenant records,0,0,0.9693877551020408,"['repo pro common jeb bush former staffer ', 'repo fbi who said would ve planned ', 'former oklahoma foundation ceo calls ', 'at least 5 dead in violent clashes ', 'how to hit sinclair where it hus according ']","['repo fbi director actually facial jim ', 'a list of everything don jr doesn t ', 'repo fbi director would facial recognition ', 'former clinton foundation ceo begging ', 'repo fbi director re facial recognition ']","{'repo': 0.07692307692307693, 'former': 0.07692307692307693, 'pro': 0.038461538461538464, 'common': 0.038461538461538464, 'jeb': 0.038461538461538464}","{'repo': 0.12, 'fbi': 0.12, 'director': 0.12, 'facial': 0.12, 'recognition': 0.08}"
81,rapper t i arrested for disorderly conduct public drunkenness,0,rapper t i arrested for disorderly conduct public drunkenness,0,0,0.945054945054945,"['supreme cou to take hard look at only ', 'gop who doug lamborn thrown off the ', 'few lawmakers seem concerned with the ', 'and jack s bonkers has people they ', 'cohen denies repo that mueller has ']","['rose mcgowan wishes harvey weinstein ', 'top 10 scary list ghosts replaced by ', 'u s admits in syria meant to let isis ', 'identity of michael cohen s mystery ', 'louisiana secretary of state resigns ']","{'supreme': 0.05263157894736842, 'cou': 0.05263157894736842, 'take': 0.05263157894736842, 'hard': 0.05263157894736842, 'look': 0.05263157894736842}","{'rose': 0.04, 'mcgowan': 0.04, 'wishes': 0.04, 'harvey': 0.04, 'weinstein': 0.04}"
82,ex repoer charged with making bomb threats against jewish sites the new york times,1,ex repoer charged with making bomb threats against jewish sites the new york times,1,0,0.9848484848484849,"['r kelly accusers say they had to ask ', 'snow repos from around the nohland ', 'fox losing more adveisers after sexual ', 'fox news repoer personally asks donald ', 'wikipedia founder ‘ moved on ’ for ']","['republicans may shoot themselves in ', 'russia may shoot themselves in syria ', 'russia may shoot themselves in u foot ', 'noh korea accuses diplomat of death ', 'russia may expel u s diplomats shut ']","{'fox': 0.08333333333333333, 'r': 0.041666666666666664, 'kelly': 0.041666666666666664, 'accusers': 0.041666666666666664, 'say': 0.041666666666666664}","{'may': 0.17391304347826086, 'shoot': 0.13043478260869565, 'russia': 0.13043478260869565, 'u': 0.08695652173913043, 'republicans': 0.043478260869565216}"
83,ellen degeneres hilariously explains how she saved meghan markle’s life,0,ellen degeneres hilariously explains how she saved meghan markle’s life,0,0,0.9705882352941176,"['white house calls for deep cuts to ', 'sean penn rips steve bannon you can ', 'helen hunt gives update on ‘ mad about ', 'fox news repoer sarah huckabee sanders ', 'man dressed as elsa from frozen pushes ']","['colbe s caoon trump gives the whca ', 'betsy devos stirs uproar by saying ', 'southwest s tammie jo shults joins ', 'new york times calls on gop to protect ', 'fox news melts down after hillary clinton ']","{'white': 0.037037037037037035, 'house': 0.037037037037037035, 'calls': 0.037037037037037035, 'deep': 0.037037037037037035, 'cuts': 0.037037037037037035}","{'colbe': 0.038461538461538464, 'caoon': 0.038461538461538464, 'trump': 0.038461538461538464, 'gives': 0.038461538461538464, 'whca': 0.038461538461538464}"
84,‘he used us as props’ conservative hispanics deplore donald trump’s speech the new york times,1,‘he used us as props’ conservative hispanics deplore donald trump’s speech the new york times,1,1,0.967741935483871,"['maxine waters ’ donald trump i ’ m ', 'u s admits in syria meant to hit isis ', 'if you have re on the internet … and ', 'if trump can rig be the new presidential ', 'repo fbi will be facial recognition ']","['watch madonna warns of ’ new age of ', 'rand paul on syria strikes ’ i think ', 'if you have alzheimer ’ s then invite ', 'in school nurse ’ s room tylenol bandages ', 'try to keep calm but k pop band bts ']","{'’': 0.09090909090909091, 'trump': 0.09090909090909091, 'maxine': 0.045454545454545456, 'waters': 0.045454545454545456, 'donald': 0.045454545454545456}","{'’': 0.14285714285714285, 'watch': 0.03571428571428571, 'madonna': 0.03571428571428571, 'warns': 0.03571428571428571, 'new': 0.03571428571428571}"
85,long primary carries costs for hillary clinton money and time the new york times,1,long primary carries costs for hillary clinton money and time the new york times,1,1,0.9365079365079365,"['russia hands us its behind response ', 'return of the anunnaki nine feet tall ', 'review in ‘ finding ’ a fish and a ', 'republicans us shoot themselves in ', 'former miss accuses trump of sexual ']","['boycott uber for not strike in protest ', 'former student foundation ceo after ', 'at least 5 dead in violent clashes ', 'south korea ’ s favorite is created ', 'e p a workers try to block pruitt in ']","{'us': 0.08695652173913043, 'russia': 0.043478260869565216, 'hands': 0.043478260869565216, 'behind': 0.043478260869565216, 'response': 0.043478260869565216}","{'boycott': 0.041666666666666664, 'uber': 0.041666666666666664, 'strike': 0.041666666666666664, 'protest': 0.041666666666666664, 'former': 0.041666666666666664}"
86,wife asked husband for fenty highlighter and got a pack of highlighters hairbrush,0,wife asked husband for fenty highlighter and got a pack of highlighters hairbrush,1,1,0.984375,"['michael bloomberg slams epidemic of ', 'former miss accuses trump of sexual ', 'colbe s caoon trump gives the whca ', 'colbe s caoon trump gives to own words ', 'fox news all but ignores nationwide ']","['gop state senator thinks laws created ', 'gop led house panel ends its russia ', 'gop congresswoman blames deep state ', 'fox news repoer sarah huckabee sanders ', 'white house calls for deep cuts to ']","{'trump': 0.13043478260869565, 'colbe': 0.08695652173913043, 'caoon': 0.08695652173913043, 'gives': 0.08695652173913043, 'michael': 0.043478260869565216}","{'gop': 0.10714285714285714, 'state': 0.07142857142857142, 'house': 0.07142857142857142, 'deep': 0.07142857142857142, 'senator': 0.03571428571428571}"
87,occupying the prairie tensions rise as tribes move to block a pipeline the new york times,1,occupying the prairie tensions rise as tribes move to block a pipeline the new york times,1,1,0.9690721649484536,"['watch madonna warns of the new york ', 'university of is an that canada is ', '‘ i have a ’ m not a complete ’ breitba ', 'russia vows to expand black list of ', '‘ i ’ m will be a wall on fbi the new ']","['‘ i have a ’ but not a emily emily ', '‘ i have a could be a ball is not the ', 'paul ryan s exit is a reminder that ', '‘ i have a ’ but not stolen from and ', 'in school nurse ’ s room tylenol bandages ']","{'’': 0.13636363636363635, 'new': 0.09090909090909091, '‘': 0.09090909090909091, 'watch': 0.045454545454545456, 'madonna': 0.045454545454545456}","{'‘': 0.15, '’': 0.15, 'emily': 0.1, 'could': 0.05, 'ball': 0.05}"
88,washington post’s fake news of russian vermont power plant hack,1,washington post’s fake news of russian vermont power plant hack,0,0,0.9666666666666667,"['former student is a black killings ', 'former student is charged in killings ', 'at least 5 dead in violent clashes ', 'at new york city ballet lacing up their ', 'watch blue bid 000 on a face it s not ']","['u s accuses chinese jet of too close ', 'u s admits in syria meant to hit isis ', 'former trump accuses accuses president ', 'how to wong foo paved the way for the ', 'former us accuses trump of sexual assault ']","{'former': 0.08695652173913043, 'student': 0.08695652173913043, 'killings': 0.08695652173913043, 'black': 0.043478260869565216, 'charged': 0.043478260869565216}","{'accuses': 0.15384615384615385, 'u': 0.07692307692307693, 'former': 0.07692307692307693, 'trump': 0.07692307692307693, 'chinese': 0.038461538461538464}"
89,rex tillerson to lift human rights conditions on arms sale to bahrain the new york times,1,rex tillerson to lift human rights conditions on arms sale to bahrain the new york times,1,1,0.9879518072289156,"['former clinton foundation ceo after ', 'russia hands us its behind response ', 'former student foundation after trump ', 'former student accuses in trump killings ', 'designer of waterslide that decapitated ']","['rex tillerson to lift human rights ', 'blacks for trump rejoice trump has ', 'judges new reasons to obstruct donald ', 'robbin season s true criminal is revealed ', 'former student is a black killings ']","{'former': 0.14285714285714285, 'foundation': 0.09523809523809523, 'student': 0.09523809523809523, 'trump': 0.09523809523809523, 'clinton': 0.047619047619047616}","{'trump': 0.08695652173913043, 'rex': 0.043478260869565216, 'tillerson': 0.043478260869565216, 'lift': 0.043478260869565216, 'human': 0.043478260869565216}"
90,undercover video exposes obama’s plan to make american “gun laws” more like britain – truthfeed,1,undercover video exposes obama’s plan to make american “gun laws” more like britain – truthfeed,1,1,0.972972972972973,"['breaking multiple “ dinner ” kim jong ', 'huckabee responds to burning trump ', 'john oliver wants your help telling ', 'fbi gives clinton another pass trump ', 'breaking clinton “ we re have being ']","['john oliver didn t think i trolling ', 'michael moore admits no women to put ', 'comey s latest excuse for why it s ', 'lois lanes pay tribute to the late ']","{'breaking': 0.08, '“': 0.08, 'trump': 0.08, 'clinton': 0.08, 'multiple': 0.04}","{'john': 0.058823529411764705, 'oliver': 0.058823529411764705, 'think': 0.058823529411764705, 'trolling': 0.058823529411764705, 'michael': 0.058823529411764705}"
91,hannibal buress mic cut after joking about catholic sex abuse,0,hannibal buress mic cut after joking about catholic sex abuse,0,0,0.9705882352941176,"['lawmakers have added 32 8 million to ', 'claire foy receives back pay after ', 'dominates michigan in ncaa championship ', 'broad city star her sexuality i kind ', 'neil young chimes in on a crosby stills ']","['us on outrage over white role explains ', 'energy update stargates are active ', 'former us accuses trump in lawyer of ', 'laura ingraham by yet another despite ', 'identity of michael cohen s mystery ']","{'lawmakers': 0.041666666666666664, 'added': 0.041666666666666664, '32': 0.041666666666666664, '8': 0.041666666666666664, 'million': 0.041666666666666664}","{'us': 0.08695652173913043, 'outrage': 0.043478260869565216, 'white': 0.043478260869565216, 'role': 0.043478260869565216, 'explains': 0.043478260869565216}"
92,the establishment’s massive ‘intelligence failure’,1,the establishment’s massive ‘intelligence failure’,1,1,0.9846153846153847,"['how chicago ’ s leading latino progressive ', 'opinion hillary is the whore of babylon ', 'donald trump executive order fire to ', '‘ great british off ’ will leave bbc ', 'trump continues attack on top dem i ']","['trump 60 russians closes russian consulate ', 'trump team bashes cnn buzzfeed over ', 'five inside resolution denying israeli ', 'donald trump is now freedom for your ', 'how a make sinclair way to hell speaks ']","{'’': 0.08, 'trump': 0.08, 'chicago': 0.04, 'leading': 0.04, 'latino': 0.04}","{'trump': 0.125, '60': 0.041666666666666664, 'russians': 0.041666666666666664, 'closes': 0.041666666666666664, 'russian': 0.041666666666666664}"
93,desiree linden becomes first american woman to win boston marathon in 33 years,0,desiree linden becomes first american woman to win boston marathon in 33 years,0,0,0.9428571428571428,"['at least 5 dead in violent clashes ', 'challenges colleges to stand up for ', 'southern leader who said abused women ', 'former fbi director director andrew ', 'desiree linden becomes first american woman to win boston marathon in 33 years']","['republicans now marching with trump ', 'designer of waterslide that decapitated ', 'republicans fill cou seat they denied ', 'u s accuses chinese jet of too close ', 'russia hands us its behind response ']","{'director': 0.06896551724137931, 'least': 0.034482758620689655, '5': 0.034482758620689655, 'dead': 0.034482758620689655, 'violent': 0.034482758620689655}","{'republicans': 0.09523809523809523, 'marching': 0.047619047619047616, 'trump': 0.047619047619047616, 'designer': 0.047619047619047616, 'waterslide': 0.047619047619047616}"
94,at new york city ballet lacing up their sneakers to unite the new york times,1,at new york city ballet lacing up their sneakers to unite the new york times,1,1,0.9645390070921985,"['repo fbi director will have have violated ', 'repo 33 of jay z claims photo for 200 ', 'repo fbi can ’ t have when us riots ', 'former miss accuses trump of sexual ', 'tim kaine clinton email announcement ']","['‘ jeopardy british mainstream dies ', 'repo fbi director calls would ve for ', '‘ things you re ’ their able to visit ', 'at least 5 dead in violent clashes ', 'white house preps spending cuts bill ']","{'repo': 0.11538461538461539, 'fbi': 0.07692307692307693, 'director': 0.038461538461538464, 'violated': 0.038461538461538464, '33': 0.038461538461538464}","{'‘': 0.07692307692307693, 'jeopardy': 0.038461538461538464, 'british': 0.038461538461538464, 'mainstream': 0.038461538461538464, 'dies': 0.038461538461538464}"
95,louisiana secretary of state resigns after staffer accuses him of sexual harassment,0,louisiana secretary of state resigns after staffer accuses him of sexual harassment,0,0,0.9577464788732394,"['former fbi deputy director andrew mccabe ', 'watch blue bid 000 on a time to donald ', 'r kelly accusers say they had to ask ', 'white house knew about rob poer allegations ', 'late night writer s royal wedding is ']","['senate passes bill to be sense of americans ', 'fox news said to settle group of lawsuits ', 'fox news guest personally asks donald ', 'former clinton foundation ceo begging ', 'former miss accuses trump of sexual ']","{'former': 0.03571428571428571, 'fbi': 0.03571428571428571, 'deputy': 0.03571428571428571, 'director': 0.03571428571428571, 'andrew': 0.03571428571428571}","{'fox': 0.07407407407407407, 'news': 0.07407407407407407, 'former': 0.07407407407407407, 'senate': 0.037037037037037035, 'passes': 0.037037037037037035}"
96,texas sues trump administration to end daca,0,texas sues trump administration to end daca,1,1,0.9714285714285714,"['gop will win seat troops but 1 1 1 ', 'syrian warn us turkey can ’ t be in ', 'us insiders – not russia – leaked clinton ', 'how think tanks amplify corporate america ', 'and think tanks amplify corporate america ']","['and deadpool have strong in their new ', 'newest head cracker do you hear brainstorm ', 'top post nominee ‘ ’ at for christian ', 'for stoneman douglas alums witnessing ', 'john krasinski insisted a quiet place ']","{'1': 0.10344827586206896, 'us': 0.06896551724137931, '–': 0.06896551724137931, 'think': 0.06896551724137931, 'tanks': 0.06896551724137931}","{'deadpool': 0.043478260869565216, 'strong': 0.043478260869565216, 'new': 0.043478260869565216, 'newest': 0.043478260869565216, 'head': 0.043478260869565216}"
97,accused of sexual harassment roger ailes is negotiating exit from fox the new york times,1,accused of sexual harassment roger ailes is negotiating exit from fox the new york times,1,1,0.9452054794520548,"['aggretsuko is a workplace comedy where ', 'russia announces plans for catastrophic ', 'meditation is like a human s way of ', 'eagles of death metal singer does on ', 'youtube tv will be forced to watch ']","['harvey weinstein turns himself in to ', 'supreme cou to priests do you have ', 'senate passes bill to be thousands ', 'former fbi director director andrew ', 'identity of michael cohen s mystery ']","{'aggretsuko': 0.05263157894736842, 'workplace': 0.05263157894736842, 'comedy': 0.05263157894736842, 'russia': 0.05263157894736842, 'announces': 0.05263157894736842}","{'director': 0.10526315789473684, 'harvey': 0.05263157894736842, 'weinstein': 0.05263157894736842, 'turns': 0.05263157894736842, 'supreme': 0.05263157894736842}"
98,michael keaton ends kent state commencement speech with i m batman,0,michael keaton ends kent state commencement speech with i m batman,0,0,0.9620253164556962,"['simpsons creator on apu debate people ', 'giuliani says trump repaid lawyer for ', 'gop congresswoman blames deep state ', 'gop who thinks he made being by an ', 'gop state senator thinks laws created ']","['new york times journalists who on harvey ', 'former clinton foundation ceo begging ', 'donald trump deutsche bank did clintons ', 'michael keaton ends kent state commencement ', 'breaking clinton – a russian database ']","{'gop': 0.125, 'state': 0.08333333333333333, 'thinks': 0.08333333333333333, 'simpsons': 0.041666666666666664, 'creator': 0.041666666666666664}","{'clinton': 0.07692307692307693, 'new': 0.038461538461538464, 'york': 0.038461538461538464, 'times': 0.038461538461538464, 'journalists': 0.038461538461538464}"
99,john oliver even mickey mouse would tell scott pruitt to go f k himself,0,john oliver even mickey mouse would tell scott pruitt to go f k himself,0,0,0.9895833333333334,"['john oliver even mickey mouse would tell scott pruitt to go f k himself', 'john oliver even would tell scott pruitt ', 'trump s pick for cia director won t ', 'this kardashian people think think ', 'gop congresswoman blames deep state ']","['john oliver wants your help telling ', 'breaking multiple victims shot near ', 'trump s doctor says trump basically ', 'breaking clinton trump can t have had ', 'breaking clinton “ obama we have to ']","{'john': 0.0625, 'oliver': 0.0625, 'even': 0.0625, 'would': 0.0625, 'tell': 0.0625}","{'breaking': 0.13636363636363635, 'trump': 0.13636363636363635, 'clinton': 0.09090909090909091, 'john': 0.045454545454545456, 'oliver': 0.045454545454545456}"
