index,original text,true class,decoded text,black box prediction,decision tree prediction,fidelity,exemplars,counter exemplars,top exemplar words,top counter exemplar words,time to generate,time to generate sentences,training time
65,if there s nothing fresh about wannabes which was written by mr demeo who produced and directed the film with charles a addessi much of the time the movie feels authentic,1,if there s nothing fresh about wannabes which was written by mr demeo who produced and directed the film with charles a addessi much of the time the movie feels authentic,0,0,1.0,"['the film is a contrivance as aificial as the film ', 'if there s nothing fresh about wannabes which was written by mr demeo who produced and directed the film with charles a addessi much of the time the movie feels authentic', 'the film has been in years old but director s a bad ', 'the film is so many of the time it s so bad that it ', 'the film is so consistently unimaginative that doesn ']","['the film has the heavy handed that takes up with the ', 'the film has been a huge fan of human with such life ', 'the film has a contrivance as aificial as the film ', 'the film has a laundry cast of movie references but ', 'the film has an infectious enthusiasm and it s actually ']","{'time': 0.08, 'bad': 0.08, 'contrivance': 0.04, 'aificial': 0.04, 'nothing': 0.04}","{'heavy': 0.06666666666666667, 'handed': 0.06666666666666667, 'takes': 0.06666666666666667, 'huge': 0.06666666666666667, 'fan': 0.06666666666666667}",0.026582002639770508,105.00198578834534,8788.467265605927
66,a comprehensive and provocative film one that pushes the boundaries of biography and challenges its audience,1,a comprehensive and provocative film one that pushes the boundaries of biography and challenges its audience,1,1,1.0,"['the film is a primer on the film s delicate little ', 'the film is a primer on its own animated tv and in ', 'the film is so of the best films of the year with ', 'the film is a primer on its own it s a rewarding balance ', 'the film is a primer on its own and director michael ']","['the film is a primer on its own hollywood director ', 'the film is so many that its through the film s mid ']","{'primer': 0.26666666666666666, 'delicate': 0.06666666666666667, 'little': 0.06666666666666667, 'animated': 0.06666666666666667, 'tv': 0.06666666666666667}","{'primer': 0.2, 'hollywood': 0.2, 'director': 0.2, 'many': 0.2, 'mid': 0.2}",0.014537811279296875,115.47062540054321,8788.467265605927
67,a modest masterpiece,1,a modest masterpiece,0,0,0.983739837398374,"['the movie is a mediocre movie tale about a good time ', 'the film s so predictable and are too many of its ', 'the movie is a mediocre movie tale about a great movie ', 'the film s what is so of and all too many <end> ', 'the film s so predictable and are rolling over in ']","['the film s a gaudy bag of a icon that feels <end> ', 'the film s so predictable and are rolling over the ', 'the film is a mediocre movie tale about a good time ', 'the film s blatant is so good and ultimately hope ', 'the film is a solid action thriller that is a pleasant ']","{'mediocre': 0.16666666666666666, 'tale': 0.16666666666666666, 'predictable': 0.16666666666666666, 'many': 0.16666666666666666, 'good': 0.08333333333333333}","{'good': 0.1111111111111111, 'gaudy': 0.05555555555555555, 'bag': 0.05555555555555555, 'icon': 0.05555555555555555, 'feels': 0.05555555555555555}",0.14941906929016113,56.62332892417908,8788.467265605927
68,the setting is so cool that it chills the characters reducing our emotional stake in the outcome of intacto s dangerous and seductively stylish game,1,the setting is so cool that it chills the characters reducing our emotional stake in the outcome of intacto s dangerous and seductively stylish game,1,1,0.975,"['the film is a primer on its own director director ', 'the film is so many of its own in reality filmmaking ', 'the film is so of those who try to look at but it ', 'the film is a primer on the beach with humor and humor ', 'the setting is so cool that it chills the characters reducing our emotional stake in the outcome of intacto s dangerous and seductively stylish game']","['the film is so many of the time it s so bad that it ', 'the film is so many that its through the film s mid ']","{'primer': 0.08, 'director': 0.08, 'humor': 0.08, 'many': 0.04, 'reality': 0.04}","{'many': 0.4, 'time': 0.2, 'bad': 0.2, 'mid': 0.2}",0.014986276626586914,108.45484161376953,8788.467265605927
69,for the first time in years de niro digs deep emotionally perhaps because he s been stirred by the powerful work of his co stars,1,for the first time in years de niro digs deep emotionally perhaps because he s been stirred by the powerful work of his co stars,1,1,0.9743589743589743,"['the film has a contrivance as aificial as the film ', 'the film has the heavy handed that takes up with a ', 'the film is a primer on its own school comedy with ', 'the film is so of those who try to look at but it ', 'the film has a laundry exercise in camera with action ']","['the film is a primer on its own hollywood director ', 'the film has a contrivance as aificial as the exalted ', 'the film has the perfect characters and even its characters ', 'the film is too many out of these or historical moments ']","{'contrivance': 0.07142857142857142, 'aificial': 0.07142857142857142, 'heavy': 0.07142857142857142, 'handed': 0.07142857142857142, 'takes': 0.07142857142857142}","{'characters': 0.15384615384615385, 'primer': 0.07692307692307693, 'hollywood': 0.07692307692307693, 'director': 0.07692307692307693, 'contrivance': 0.07692307692307693}",0.018059968948364258,107.64349007606506,8788.467265605927
70,a deliberative account of a lifestyle characterized by its surface obsession one that typifies the delirium of post pre and extant stardom,1,a deliberative account of a lifestyle characterized by its surface obsession one that typifies the delirium of post pre and extant stardom,1,1,0.9736842105263158,"['the film is so many of its own in reality filmmaking ', 'the film is a primer on its own animated tv and in ', 'the film is so many that it wants to look like it ', 'the film is a primer on its own and director michael ', 'the film has a laundry exercise in camera and that ']","['the film is a primer on sentence of the film a movie ', 'the film is so many of its own in reality tv in which ', 'the film is a primer on its own animated tv in which ']","{'many': 0.125, 'primer': 0.125, 'reality': 0.0625, 'filmmaking': 0.0625, 'animated': 0.0625}","{'primer': 0.25, 'tv': 0.25, 'sentence': 0.125, 'many': 0.125, 'reality': 0.125}",0.01616811752319336,114.1612389087677,8788.467265605927
71,we never feel anything for these characters and as a result the film is basically just a curiosity,0,we never feel anything for these characters and as a result the film is basically just a curiosity,0,0,0.9534883720930233,"['the film is a primer on its own hollywood director ', 'the film is a primer on sentence of the film a movie ', 'the film is a primer on its own animated tv and rather ', 'the film is a primer on its own animated tv in which ', 'the film is too many or sugary through to think that ']","['the film is so of the 70s it would be adequately emphasized ', 'the film is so of the best films of the year with ', 'the film is a primer on its own animated tv and in ', 'a movie that one of the best films of the situation ']","{'primer': 0.26666666666666666, 'animated': 0.13333333333333333, 'tv': 0.13333333333333333, 'hollywood': 0.06666666666666667, 'director': 0.06666666666666667}","{'best': 0.14285714285714285, 'films': 0.14285714285714285, '70s': 0.07142857142857142, 'would': 0.07142857142857142, 'adequately': 0.07142857142857142}",0.023252010345458984,108.24702835083008,8788.467265605927
72,ceainly the performances are wohwhile,1,ceainly the performances are wohwhile,1,1,0.9642857142857143,"['a movie that rare into the reunion of s a performance ', 'the film is a solid action tale of a movie that is ', 'the film is a primer on its own and director in america ', 'a movie that so of the highest and the most famous ', 'a movie that one would have been seen in advance or ']","['the film is a primer on its own his director and feels ', 'a movie that so of the year with a generous cast tv ', 'the film s so uninspiring that could a job to the ']","{'rare': 0.06666666666666667, 'reunion': 0.06666666666666667, 'performance': 0.06666666666666667, 'solid': 0.06666666666666667, 'action': 0.06666666666666667}","{'primer': 0.1, 'director': 0.1, 'feels': 0.1, 'year': 0.1, 'generous': 0.1}",0.024272441864013672,120.81723594665527,8788.467265605927
73,rubbo runs through a remarkable amount of material in the film s sho 90 minutes,1,rubbo runs through a remarkable amount of material in the film s sho 90 minutes,0,0,1.0,"['the film is a primer on its own hollywood director ', 'the film is a primer on its own animated tv director ', 'the film is a contrivance as aificial as the film ', 'the film is a primer on sentence of the film a movie ', 'the film is so many of its own in reality tv in which ']","['it s a very tasteful rock and roll movie you could ', 'the film is so of the best films of the year with ', 'the film is a primer on its own and director michael ', 'the film is a primer on its own director director ', 'the film is a primer on the beach with humor and humor ']","{'primer': 0.21428571428571427, 'director': 0.14285714285714285, 'tv': 0.14285714285714285, 'hollywood': 0.07142857142857142, 'animated': 0.07142857142857142}","{'primer': 0.17647058823529413, 'director': 0.17647058823529413, 'humor': 0.11764705882352941, 'tasteful': 0.058823529411764705, 'rock': 0.058823529411764705}",0.0218050479888916,113.04491639137268,8788.467265605927
74,a damn fine and a truly distinctive and a deeply peinent film,1,a damn fine and a truly distinctive and a deeply peinent film,1,1,0.9811320754716981,"['the film is a primer on its own and director in moulin ', 'a thoughtful movie one of s best and in a performance ', 'a movie that rare into the reunion of and the perfect ', 'the film is a primer on its own school comedy with ', 'it s a very tasteful to look at it s so devoid of ']","['the film is a primer on its own and fills its characters ', 'the film is a primer on its own it feels like a lot ', 'the film is so of the 70s or film in which it s performance ']","{'primer': 0.125, 'director': 0.0625, 'moulin': 0.0625, 'thoughtful': 0.0625, 'one': 0.0625}","{'primer': 0.2222222222222222, 'fills': 0.1111111111111111, 'characters': 0.1111111111111111, 'feels': 0.1111111111111111, 'like': 0.1111111111111111}",0.015988588333129883,119.78154063224792,8788.467265605927
